# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = detection_model_model
# start_datetime = 2025-12-02 02:14:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/standata-7e48598403b.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/detection_model-202512012114-3-6daded.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/scaggs.32/AppData/Local/Temp/RtmpSuVHd5/detection_model-profile-202512012114-3-919e92.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=detection_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,p_z.1,p_z.2,p_z.3,alpha_z.1,alpha_z.2,alpha_z.3,u_z.1.1,u_z.2.1,u_z.3.1,u_z.4.1,u_z.5.1,u_z.6.1,u_z.7.1,u_z.8.1,u_z.9.1,u_z.10.1,u_z.11.1,u_z.12.1,u_z.13.1,u_z.14.1,u_z.15.1,u_z.16.1,u_z.17.1,u_z.18.1,u_z.19.1,u_z.20.1,u_z.21.1,u_z.22.1,u_z.23.1,u_z.24.1,u_z.25.1,u_z.26.1,u_z.27.1,u_z.28.1,u_z.29.1,u_z.30.1,u_z.1.2,u_z.2.2,u_z.3.2,u_z.4.2,u_z.5.2,u_z.6.2,u_z.7.2,u_z.8.2,u_z.9.2,u_z.10.2,u_z.11.2,u_z.12.2,u_z.13.2,u_z.14.2,u_z.15.2,u_z.16.2,u_z.17.2,u_z.18.2,u_z.19.2,u_z.20.2,u_z.21.2,u_z.22.2,u_z.23.2,u_z.24.2,u_z.25.2,u_z.26.2,u_z.27.2,u_z.28.2,u_z.29.2,u_z.30.2,u_z.1.3,u_z.2.3,u_z.3.3,u_z.4.3,u_z.5.3,u_z.6.3,u_z.7.3,u_z.8.3,u_z.9.3,u_z.10.3,u_z.11.3,u_z.12.3,u_z.13.3,u_z.14.3,u_z.15.3,u_z.16.3,u_z.17.3,u_z.18.3,u_z.19.3,u_z.20.3,u_z.21.3,u_z.22.3,u_z.23.3,u_z.24.3,u_z.25.3,u_z.26.3,u_z.27.3,u_z.28.3,u_z.29.3,u_z.30.3,v_z.1.1,v_z.2.1,v_z.3.1,v_z.4.1,v_z.5.1,v_z.6.1,v_z.7.1,v_z.8.1,v_z.9.1,v_z.10.1,v_z.11.1,v_z.12.1,v_z.13.1,v_z.14.1,v_z.15.1,v_z.16.1,v_z.17.1,v_z.18.1,v_z.19.1,v_z.20.1,v_z.21.1,v_z.22.1,v_z.23.1,v_z.24.1,v_z.25.1,v_z.26.1,v_z.27.1,v_z.28.1,v_z.29.1,v_z.30.1,v_z.1.2,v_z.2.2,v_z.3.2,v_z.4.2,v_z.5.2,v_z.6.2,v_z.7.2,v_z.8.2,v_z.9.2,v_z.10.2,v_z.11.2,v_z.12.2,v_z.13.2,v_z.14.2,v_z.15.2,v_z.16.2,v_z.17.2,v_z.18.2,v_z.19.2,v_z.20.2,v_z.21.2,v_z.22.2,v_z.23.2,v_z.24.2,v_z.25.2,v_z.26.2,v_z.27.2,v_z.28.2,v_z.29.2,v_z.30.2,v_z.1.3,v_z.2.3,v_z.3.3,v_z.4.3,v_z.5.3,v_z.6.3,v_z.7.3,v_z.8.3,v_z.9.3,v_z.10.3,v_z.11.3,v_z.12.3,v_z.13.3,v_z.14.3,v_z.15.3,v_z.16.3,v_z.17.3,v_z.18.3,v_z.19.3,v_z.20.3,v_z.21.3,v_z.22.3,v_z.23.3,v_z.24.3,v_z.25.3,v_z.26.3,v_z.27.3,v_z.28.3,v_z.29.3,v_z.30.3,mu_p,sigma_p,mu_alpha,sigma_alpha,sigma_u,sigma_v
# Adaptation terminated
# Step size = 0.0601016
# Diagonal elements of inverse mass matrix:
# 0.747317, 0.839809, 0.654293, 0.769288, 0.721668, 0.796793, 0.53493, 0.394526, 0.475363, 0.414107, 0.353106, 0.43752, 0.64426, 0.335108, 0.337881, 0.308957, 0.438255, 0.460934, 0.322006, 0.601165, 0.602399, 0.330044, 0.59085, 0.326997, 0.340295, 0.427518, 0.635535, 0.337744, 0.543053, 0.38143, 0.337854, 0.39062, 0.408312, 0.646458, 0.374413, 0.582536, 0.558277, 0.30257, 0.395072, 0.310941, 0.322329, 0.327449, 0.557337, 0.420832, 0.418442, 0.412628, 0.574323, 0.27437, 0.50234, 0.327114, 0.431584, 0.651849, 0.354778, 0.356417, 0.306211, 0.537521, 0.458816, 0.604838, 0.295615, 0.615101, 0.498459, 0.508919, 0.342973, 0.356446, 0.37524, 0.543425, 0.248483, 0.248045, 0.530536, 0.49495, 0.368241, 0.445536, 0.282251, 0.382307, 0.581176, 0.278561, 0.471901, 0.376739, 0.554813, 0.360105, 0.294859, 0.27653, 0.440716, 0.484438, 0.424709, 0.344542, 0.342749, 0.495377, 0.480003, 0.350242, 0.320947, 0.272679, 0.406946, 0.538334, 0.451006, 0.502621, 0.578713, 0.691562, 0.795425, 0.705493, 0.690527, 0.723654, 0.67575, 0.782446, 0.609778, 0.677157, 0.701963, 0.662335, 0.84153, 0.700438, 0.677303, 0.684859, 0.593941, 0.713407, 0.911235, 0.679513, 0.946904, 0.823793, 0.712748, 0.736353, 0.606019, 0.656979, 0.706164, 0.919895, 0.604963, 0.720328, 0.645272, 0.658206, 0.779136, 0.638077, 0.554778, 0.600802, 0.780076, 0.759195, 0.776806, 0.658725, 0.590058, 0.585299, 0.897251, 0.719896, 0.646326, 0.562297, 0.630201, 0.763057, 0.693704, 0.70399, 0.6193, 0.645525, 0.69103, 0.67526, 0.684688, 0.712922, 0.515596, 0.810354, 0.682141, 0.697883, 0.651135, 0.625399, 0.767354, 0.532334, 0.595281, 0.734289, 0.666649, 0.682816, 0.697719, 0.694419, 0.601667, 0.841646, 0.538085, 0.723687, 0.644694, 0.779961, 0.499748, 0.608047, 0.682534, 0.797593, 0.721434, 0.740353, 0.792202, 0.666905, 0.590442, 0.669398, 0.75223, 0.608256, 0.526326, 0.608739, 0.543416, 1.41656, 0.429035, 2.06634, 0.0948322, 0.199363
-637.682,0.926726,0.0601016,6,63,0,742.548,-2.1626,-1.75556,-0.219529,-0.485763,1.49572,0.825865,0.139266,-1.36462,-0.629421,0.410079,-0.142479,0.244623,-0.290695,0.824952,0.898741,1.46253,2.06626,-0.154722,0.620548,-0.81075,-0.175642,2.53493,-1.97918,0.803449,1.46066,0.803065,-0.00197181,-0.492688,-1.06965,0.00515655,0.528209,0.703152,0.84423,-0.522627,0.617498,-1.66694,-1.24467,0.486287,-1.12586,0.11313,0.889463,0.417927,-1.36964,0.155543,-0.0796241,0.065995,-0.831255,0.913647,-1.69989,-0.421181,-0.571916,-0.837744,0.0034622,0.0948945,0.395956,-1.25487,-0.77888,-1.17897,1.38629,-0.464932,-1.04501,-0.990477,-0.542693,0.579496,1.05186,0.214392,0.202293,0.694388,-1.53411,-2.11216,0.0505044,-1.14939,0.204409,-1.15855,-0.357387,2.0709,-2.05817,-1.16184,-2.5231,0.316393,2.1189,0.315889,-0.791649,-1.80585,-0.832873,2.56333,-0.357244,-1.59156,-1.51758,-0.1854,0.0698446,1.5395,-0.450885,-1.89642,0.0117934,-1.58734,0.392469,0.126815,1.42306,-0.992431,-0.138239,-0.142578,1.09504,0.0370855,-1.6076,1.64759,1.15082,-1.99112,0.617929,0.906216,0.684228,0.572855,1.88845,-0.168961,-0.216696,-0.177823,-1.73855,0.105019,-0.795127,0.312112,-0.114258,0.434711,0.264019,-0.923619,-0.000186221,0.177124,-0.506734,0.804091,1.35478,0.45838,0.282613,1.43754,0.663929,-1.40235,-0.853246,-2.03099,0.677207,0.60579,-0.18729,-0.0571745,-1.18204,-0.209815,0.881967,1.69369,-0.853895,-1.4526,0.303101,1.72058,-0.0981642,-0.432149,-0.783221,-1.57684,2.67871,-0.897487,0.767907,-0.571235,0.489279,1.2554,0.290814,1.35675,-0.182613,1.24966,0.249143,0.235051,1.51457,0.433532,1.19244,-1.18091,0.636898,1.13914,0.231612,0.304258,0.473339,0.103518,0.110392,-0.697398,1.64532,0.788537,-1.31025,0.687699,-1.02917,0.133348,-0.280204,0.184984,1.32451,-0.457869,-0.695484,0.29965,-1.69221,0.241043,2.14018,0.864346
-624.792,0.993722,0.0601016,6,63,0,716.783,-1.0135,0.0333896,0.283054,0.958669,0.104473,0.321595,-1.21641,-0.563455,0.580264,-0.423457,-0.637918,-0.225486,-1.24857,0.588275,0.515373,2.08215,0.632526,1.37342,0.178131,-0.308143,-0.265372,2.6555,-0.923273,0.333547,1.48409,0.379407,-0.602772,-0.29547,-1.06005,0.326637,0.394097,0.390559,0.472371,-0.988059,0.821651,-1.38028,-0.694053,0.609473,0.197741,0.543642,0.980352,0.0332397,-1.32048,0.408697,0.224313,-0.109936,-1.5135,0.853725,-0.463491,-0.693306,0.211376,-0.514572,0.106352,0.136793,0.771207,-0.856775,-0.707731,-0.498375,1.31323,-0.87362,-1.30044,-0.726186,-0.337594,-0.0347088,-0.973267,-0.33894,0.333083,1.20685,0.271584,-0.593753,0.841496,-0.184766,0.474321,-0.672942,-1.04694,1.90265,-0.790943,-1.26269,-1.27953,0.533452,2.19544,0.966516,0.0674915,-1.10796,-0.497363,1.6592,-0.277557,-1.70246,-0.78953,0.267656,-0.893537,1.057,0.195204,-0.851214,-0.274556,-0.920757,0.235945,0.606357,-1.50737,0.65661,0.282389,-0.850036,1.51154,0.453032,0.220107,1.78973,-0.492481,-1.96059,-0.223795,0.259021,2.99626,0.82685,0.892282,1.84558,-0.206741,-0.264345,0.0202914,-2.16933,-0.671533,-0.457391,1.07685,1.03412,-0.646531,-1.88644,-0.456019,0.177009,0.540868,1.207,0.225141,-1.19309,-0.275791,0.345178,0.644786,-0.509353,-0.99832,-2.10771,1.19549,0.844863,-1.69521,-1.05118,-1.3539,0.891504,0.169601,-1.0856,0.336796,1.03837,1.40309,0.448577,-1.39369,0.0307616,-1.20513,-1.3095,2.8115,0.416097,1.6898,-0.620695,0.527011,-0.229001,-0.771023,2.48242,-0.154431,-0.710447,0.413715,1.47102,-0.384128,0.366298,0.981259,0.0873008,-0.0798659,-0.104921,0.154057,-1.262,-0.101045,-0.927212,0.0472819,0.822313,1.85838,1.15061,-0.139629,-0.547152,-1.04737,-0.532248,-0.480798,-0.00147356,1.50079,-0.162478,-0.748593,0.203453,-2.26761,0.398493,1.9723,0.990854
-635.465,0.986492,0.0601016,6,63,0,714.724,-0.488852,-0.74105,0.35612,1.37032,0.180156,-0.3226,-0.067884,-0.650068,0.436689,-0.280328,0.235726,-1.56231,0.0316187,0.782491,1.1038,2.27537,-0.531735,-0.570909,1.17392,-1.68865,-1.59913,2.04612,-0.128223,0.754207,1.95829,-0.0530128,-0.2914,0.921074,-1.74823,0.615557,0.872712,1.64162,0.237414,-1.0997,1.03223,-0.344954,-0.799303,0.740784,-0.290524,0.297092,1.54772,-0.421053,-0.133521,0.314198,-0.859934,1.09918,-0.0890282,1.36979,-1.75246,-0.702214,-0.60954,-0.983707,-0.374841,0.926971,0.46083,-0.161586,0.29547,0.0147363,0.267715,-1.07868,-1.23352,-0.602135,-0.0424742,1.27174,-0.306106,1.32025,0.255357,1.01345,-1.04778,-0.172058,1.53441,-0.8623,0.813601,-0.545534,-0.756163,1.76369,-1.02012,0.422969,0.0654755,-0.899525,0.720462,1.38514,0.220186,-0.291447,-1.31975,2.2063,0.277421,-0.543308,-2.51735,-0.13434,0.31075,1.45416,-0.00449871,-0.634358,-0.00205326,0.214022,-0.393569,0.156282,0.070944,0.865127,0.969989,0.0518654,1.49399,1.05395,-0.883377,0.698418,-0.716186,0.301541,0.212424,0.883799,2.38462,-1.00255,0.111852,-0.541201,-1.12793,-0.764261,-0.565607,-1.77785,0.806394,-0.855941,0.963847,2.05088,0.85892,1.58917,-0.243047,-0.982539,0.704876,0.445094,0.828966,0.0211671,0.459569,0.13091,-0.228971,-0.671584,-0.621169,-0.999773,1.4802,2.68601,-1.78403,0.46956,0.207178,-0.231482,0.617437,0.316396,-0.284975,-0.679815,0.586495,0.482191,0.747808,1.02569,-0.681512,-1.46154,1.18639,-0.555179,1.26001,-2.14193,-0.318528,0.613007,-0.675917,0.473868,1.03255,0.0411387,-0.0849303,0.248203,-0.634671,-0.32555,1.32516,-0.547926,-0.979756,-0.526474,-0.417085,-0.97533,1.35608,0.477154,2.02699,-0.0655415,1.36198,-0.687325,-0.041128,-0.203334,0.240808,-1.34332,-0.203113,1.03189,-0.00593265,-0.903593,-0.621372,0.436491,-2.21229,0.142092,1.16477,0.925959
-643.451,0.969625,0.0601016,6,63,0,733.163,0.342887,-0.770989,1.56746,-1.75174,-0.505296,1.54994,-1.29272,0.571048,-0.386925,0.410504,-0.777745,1.44243,-1.35497,1.60008,0.955601,0.168283,1.17359,0.412449,0.504711,0.293048,-0.182802,0.994557,-1.09932,1.55167,1.85997,0.215296,-0.936173,0.0758662,-0.895195,0.331298,0.559334,-0.952878,1.68842,-0.147437,0.619672,-0.932548,-0.599171,1.4013,-0.203747,0.818287,1.37256,1.02802,-1.32334,0.585923,0.332361,-0.629897,-1.41305,1.62946,0.157394,0.655549,0.428874,-0.408531,0.916108,0.0167353,1.11404,-1.53811,-0.657508,-1.48383,0.974479,-0.412352,-0.10877,-0.749744,0.520101,-0.999158,0.236372,-1.88674,0.922558,1.48654,-0.635425,-1.49553,-0.377896,-0.540819,0.644796,-0.235938,-0.780424,1.01811,-0.432748,-1.46146,-1.72828,1.50767,1.4115,0.413623,-0.627264,-1.26903,0.652814,2.29868,0.0293278,-1.45378,0.17235,0.625259,0.033657,0.446041,-0.698805,-1.25119,-0.356886,-2.27469,1.68108,0.715088,-0.317628,-1.15223,0.00244529,-0.429078,-1.98243,-0.6247,0.0918529,1.5974,-0.404224,-1.19611,-0.663689,0.423496,-1.30814,1.07286,0.940849,-0.413411,0.161383,0.618568,-0.660021,0.477177,-0.905656,0.924446,-0.318297,-0.163764,-0.195809,-2.28174,0.355165,0.229288,-0.0667221,-0.182973,0.180488,0.265164,1.33221,-1.36858,0.488903,-0.719773,-0.74754,-0.236299,0.294243,-1.41477,0.694468,-1.53424,-0.393046,-0.0565366,-0.720673,-1.28956,0.542814,-0.00773965,0.844665,0.435338,-1.07024,-1.33481,-0.295642,0.295501,2.33683,0.229531,-0.0828077,0.766845,0.945107,-0.550959,0.456468,1.37571,0.145413,-0.539155,-0.310615,1.41471,0.584503,-0.46947,-0.593117,-1.05944,1.00432,-0.162106,0.75884,-0.327133,-0.15685,0.0302153,-2.1915,-0.629217,2.31597,-0.718924,-0.880939,-0.840271,0.615971,0.100759,-0.317256,0.0439904,0.769372,0.585926,-1.28148,0.212318,-1.44113,0.0478346,1.82346,0.618404
-667.901,0.9901,0.0601016,6,63,0,753.743,-0.0549243,0.0816126,-0.552484,0.816977,-0.384889,0.490911,-0.892722,-0.182212,-0.106057,-1.27246,0.0608738,-0.950885,-2.45887,0.905189,1.87405,1.40166,-0.649673,-0.759609,0.208405,-1.08858,0.275804,1.46141,-0.679823,1.03682,1.07482,0.234577,-0.391721,0.399804,-0.203821,1.19446,0.425599,1.65685,0.835051,-0.0204338,0.710053,0.113996,0.306402,1.27141,0.685868,0.157332,2.15329,0.850608,-0.649714,1.56861,-0.761075,0.545433,-0.534773,0.880653,-0.785665,-0.742819,0.0410818,-0.254611,-0.943354,0.680488,1.09692,-1.42997,-0.383289,-1.82518,0.341172,-0.0603016,-1.14719,-1.17388,1.04828,1.35599,0.266121,1.13296,1.06175,1.3938,-0.0690701,-1.03125,1.2907,-1.10051,0.762421,-0.302593,0.0131635,1.41413,-1.636,1.14167,-0.933463,-0.0116648,0.724164,1.3823,0.507933,-0.662318,-0.436479,3.01582,-0.741818,-0.601381,-1.74973,-0.141003,0.272851,2.52932,0.483346,-1.53456,0.346571,-0.498886,0.589527,0.952629,-0.399461,-0.62844,0.324927,-0.648603,-0.834623,-1.36295,-1.84352,-0.18633,0.747906,-0.972347,-0.548708,0.323902,0.215869,-0.06176,1.19418,-0.134389,-2.1728,-0.360883,0.0752479,0.546295,-1.32493,-0.806428,1.91684,0.43032,1.24561,-0.800459,-2.7133,-1.64095,-0.307125,-0.248,-0.377813,0.255614,0.00765291,1.34227,0.80968,-0.803273,-0.47133,-0.762095,2.92782,0.256281,0.333434,0.147721,-0.0943502,-1.0012,0.935365,-0.111919,0.273819,0.609119,2.2177,1.14347,-0.644074,0.839271,0.482003,-0.757837,1.50255,-0.0892001,0.292852,-2.74806,0.625591,1.20288,0.504822,1.1984,-0.0432714,0.487661,-0.600564,-0.490654,-0.493377,0.694146,0.536998,0.13394,-1.31356,2.56673,-1.21282,0.459926,-0.0447479,0.0137911,-0.654303,-2.75032,1.6969,-1.31551,0.384945,-0.507674,-0.153488,1.16503,-1.05618,-0.982743,0.330664,2.43401,-0.55944,0.389558,-2.46301,0.152953,1.44632,0.613259
-669.976,0.931188,0.0601016,6,63,0,771.983,0.5567,0.950907,0.269217,0.53785,-0.214272,-0.0826989,-1.29574,-0.936893,0.895353,-0.11735,0.181565,-0.273307,0.756861,0.736483,0.381867,0.571058,0.906013,0.976623,-0.360976,-1.97364,-1.6591,1.16056,-1.51283,0.496834,1.7813,-0.0471152,-1.45707,-0.574893,-0.192232,0.244328,0.709342,0.12009,0.785982,-2.81571,0.669468,-0.412761,-0.85767,0.805032,-0.704122,0.949824,1.77627,-0.782447,-0.837798,-0.135589,0.484465,-0.485526,-1.25614,2.24854,-0.651844,-0.425166,-1.50456,-1.52195,1.04881,0.130055,1.23797,0.147112,0.653244,0.552327,0.636063,-1.3893,-1.09707,0.39651,-0.581846,-0.834211,-0.0973309,-0.733898,0.252487,1.83338,-1.24783,-1.44893,0.225479,-0.0841825,1.42371,-0.625311,-1.95951,2.1195,-1.5288,-0.305006,-0.170747,0.761835,2.43185,0.718954,-0.203602,-0.23331,0.235825,2.09838,0.779869,-0.619984,0.207802,-0.0210306,1.36631,0.56955,-0.149633,-0.26289,-0.63222,-0.740556,0.549593,-0.0558768,0.17768,-0.010274,-0.57527,-0.51017,0.135269,-0.0519817,2.40817,2.95622,0.372558,1.11182,-1.62605,1.18956,-0.352219,-0.69859,0.915341,0.0793411,1.58694,1.00442,-0.599316,-0.244569,0.532562,1.66399,1.16768,0.846736,-1.36129,0.418376,2.52685,-0.600794,-0.339203,0.395765,-0.107858,-1.0835,1.84553,-2.57357,1.18407,0.477151,0.732065,1.24376,0.659223,0.609888,0.2493,-2.06865,-1.12367,0.0581906,0.0830102,0.0428918,0.238356,-2.42165,0.453395,-0.230887,-0.488027,0.309336,-0.242357,0.298048,1.83348,-0.260781,0.574869,-1.73609,1.32011,-1.3175,-0.722835,0.713324,0.0628377,0.585788,0.223123,0.634755,0.813804,-1.46449,1.08417,-1.33396,-0.796131,-1.18657,0.509037,-1.56683,2.25275,0.639578,-0.552998,1.36658,1.72047,0.787977,1.94235,-0.415344,1.30694,-0.9349,-0.4295,-1.10356,0.627933,-1.00249,-0.625437,0.166035,-2.32045,0.0772615,1.3476,0.348753
