# 0.414041, 0.393913, 0.351039, 0.695664, 0.60811, 0.618456, 0.688189, 0.884275, 0.702083, 0.411623, 0.402436, 0.372743, 0.522754, 0.271626, 0.328079, 0.39551, 0.380286, 0.329722, 0.331798, 0.366422, 0.433986, 0.329061, 0.403774, 0.339438, 0.388453, 0.388998, 0.31485, 0.330336, 0.520393, 0.301807, 0.275665, 0.325158, 0.348949, 0.42261, 0.337876, 0.38478, 0.332729, 0.49362, 0.352519, 0.40835, 0.300077, 0.315488, 0.300515, 0.242096, 0.282853, 0.252469, 0.287669, 0.357847, 0.311617, 0.265462, 0.306447, 0.359395, 0.301534, 0.326298, 0.208851, 0.252158, 0.252449, 0.323313, 0.321075, 0.30206, 0.428742, 0.292762, 0.260664, 0.241755, 0.280586, 0.228482, 0.325205, 0.366865, 0.518005, 0.347096, 0.424706, 0.235718, 0.427744, 0.47604, 0.326829, 0.307836, 0.426458, 0.324138, 0.360314, 0.341616, 0.333152, 0.435081, 0.311244, 0.262765, 0.302758, 0.30767, 0.351333, 0.365563, 0.373063, 0.323279, 0.286078, 0.2481, 0.239596, 0.342326, 0.342856, 0.464987, 0.252469, 0.347436, 0.301387, 0.605041, 0.532575, 0.645496, 0.748133, 0.661935, 0.655206, 0.538143, 0.706192, 0.589578, 0.621563, 0.766934, 0.626414, 0.56074, 0.562575, 0.543092, 0.626463, 0.564667, 0.782863, 0.645895, 0.640144, 0.700611, 0.80049, 0.569166, 0.686636, 0.874573, 0.826033, 0.726452, 0.710708, 0.531059, 0.638312, 0.55869, 0.532108, 0.653927, 0.490946, 0.596659, 0.612698, 0.570597, 0.556177, 0.479189, 0.606129, 0.567507, 0.605512, 0.579369, 0.498767, 0.55154, 0.43802, 0.546816, 0.621335, 0.494757, 0.667805, 0.665829, 0.47287, 0.522327, 0.527397, 0.798927, 0.714607, 0.520692, 0.432947, 0.71499, 0.584868, 0.558447, 0.483317, 0.616916, 0.706494, 0.563867, 0.389533, 0.632203, 0.596048, 0.56558, 0.534371, 0.57778, 0.674667, 0.582228, 0.548269, 0.891395, 0.418468, 0.602558, 0.605041, 0.435969, 0.558033, 0.540999, 0.561055, 0.545679, 0.569701, 0.564195, 0.688361, 0.655786, 0.579626, 0.712558, 0.641494, 0.215316, 0.940175, 0.397252, 1.50526, 0.0471443, 0.0862318
-1018.16,0.994677,0.0319897,7,127,0,1106.66,0.442832,0.62134,1.62976,-0.750749,0.469312,0.286061,1.30428,-0.0403559,-2.0151,0.891355,-0.288428,-0.224385,-0.837099,0.68216,0.710846,2.59783,-0.268935,0.838395,0.819797,-0.297837,-0.711201,-1.00567,-0.0796947,0.606066,0.422789,0.736348,-0.22727,-1.67543,-1.86383,-0.0013158,-0.115424,0.745321,1.22902,-1.82356,0.256501,-2.03039,-0.245287,-1.5014,-1.45236,0.727033,3.06869,1.41234,1.08215,0.314412,0.440355,-1.27766,0.926629,-0.283442,-2.17816,-1.46767,-0.868107,-1.53981,-1.10084,1.69374,0.215057,-0.161224,-0.920605,-1.9134,-0.840654,1.26184,0.0575484,-0.521531,-0.164771,-0.800142,-0.830691,0.501608,-0.505807,0.350011,-0.858657,-0.135111,-2.10395,0.111976,-1.64211,-1.62865,-0.823917,-2.0959,-1.07412,1.56536,-0.922162,0.0585674,0.4415,-0.92267,0.58191,0.497233,-0.153127,1.5341,-0.899961,-1.45307,1.3148,-0.29376,0.288368,-0.212085,0.237874,1.12338,-2.1695,-1.83381,0.136638,1.17634,-0.0213613,0.974966,-0.268531,0.61717,-2.21486,-0.71983,1.1751,0.603133,0.173495,0.226858,-0.513213,-1.12782,-0.0803729,-1.01675,2.26285,-0.532927,-0.0984636,1.01658,-1.43713,0.542363,-0.236596,0.236777,1.9329,0.476384,0.443929,-0.990437,0.0372569,1.7894,0.771058,-0.109487,0.650437,-0.30214,0.0572688,-0.497249,-0.265029,-0.613469,-1.03532,1.07195,-0.636817,0.184553,0.464929,0.291805,0.198463,0.221279,0.924426,-1.02637,0.526083,1.2691,0.535046,-0.288934,-0.94508,-0.826764,0.441831,-0.473933,0.697692,0.90683,-0.695047,-0.735379,1.12726,0.759042,-1.09181,0.208748,-0.599792,0.0770104,-0.813006,0.299288,0.959494,0.000851059,-1.39306,0.6351,-0.482022,-1.57207,-0.421666,-0.502082,-0.134626,-0.678197,-0.239825,1.44504,-0.769613,-0.508308,-1.0382,-0.313028,0.639694,0.227145,-0.814537,0.908055,0.221317,0.0441224,-0.0847804,-1.43538,-0.411861,-0.7329,0.726034,-1.24733,0.33492,0.995158,0.618608
-1006.57,0.986612,0.0319897,7,127,0,1112.55,1.38832,1.22767,0.633249,-1.75929,-0.295696,-0.695231,0.570044,-0.389977,0.274541,-0.474895,-1.23375,-1.13918,-0.83797,-0.179246,0.426068,2.21645,2.27805,-0.58134,-0.675867,-0.418127,-1.37478,-0.469124,0.796087,0.564588,-0.228637,-1.58881,-0.294388,-0.489754,-2.76384,-0.822388,0.446234,1.60523,-0.00139205,-0.794624,0.874518,-0.776066,0.428124,-0.256992,-0.933828,0.928383,3.05195,-0.479253,1.4528,-0.192649,0.168608,-0.565495,0.438137,-0.938406,-0.692941,-0.599458,-0.101138,0.35791,-0.532778,2.21633,-0.423638,0.233251,-0.437727,-1.63755,-0.681262,0.656278,0.720485,-0.424323,-0.284314,0.0435728,-0.849748,1.94687,-1.17604,1.07956,-1.1014,-0.0731249,-1.2596,0.579507,-1.31509,-0.80733,-0.541853,-0.990631,-1.82474,0.476687,-1.16992,-0.555465,0.296052,-2.16206,0.448401,0.278719,0.133166,1.50501,-0.608826,-1.67566,0.884064,0.349041,0.486394,-0.653668,0.713094,-0.0572973,-1.26659,-1.83366,-0.84888,1.48113,0.182662,1.45573,0.477721,-0.0737923,-1.58212,-0.498773,0.122313,0.578398,-0.280952,1.59739,-0.296561,-0.399934,-0.0886019,1.04878,-0.149699,0.286525,-1.51026,-0.349571,-0.292067,0.783707,-2.6835,1.208,-0.776329,-0.846102,1.62874,-0.339293,-0.19238,1.11856,-1.76986,0.994907,0.0458944,-0.161052,-1.8105,-1.81973,-0.141276,-0.804586,-1.1159,-1.17939,-0.301819,-1.03212,-0.893816,0.913971,0.359617,-0.752692,0.565688,-0.477906,-0.6633,0.841466,0.235167,-1.87072,-0.748047,-0.153283,-0.654874,-2.0804,0.162806,-3.0198,-0.130446,0.873438,-0.0467415,1.30938,-0.638309,0.226681,-0.154188,1.49379,-0.113223,0.722775,1.94212,0.225188,-0.630928,0.49594,-1.10847,-0.00360236,-1.34107,-1.26343,1.1831,-1.34259,0.310679,0.882819,0.00681213,-0.490524,0.88205,0.129952,-0.442782,-0.85634,-1.06298,1.38271,1.22898,1.12268,0.189545,-0.18376,-1.06272,-0.310953,0.611819,-1.17888,0.148712,1.5298,0.78379
-1000.98,0.999725,0.0319897,7,127,0,1102.78,1.50955,0.731982,0.850347,-1.91859,-0.274049,-0.745696,1.01606,-0.891356,0.172652,-1.05117,-0.977443,-0.593428,-0.699359,-0.17174,0.39514,1.03303,1.93274,-0.891581,-0.539029,-0.510044,-0.57972,0.344182,0.374902,0.518673,-0.563598,-0.957152,-1.09698,-1.19085,-1.65583,-0.876504,0.125025,1.9645,0.066269,-1.00569,1.04371,-1.06604,0.286641,0.191434,-0.707472,1.22377,3.13913,-0.559555,1.61946,-0.0549026,0.702473,-0.789756,1.15329,-1.04303,-0.695175,0.013781,-0.0350093,-0.0618921,-0.734109,1.57168,0.250933,-0.393826,-1.0601,-0.838392,-0.531687,0.782459,0.680702,-0.836158,-0.31825,-0.586903,-1.26948,1.6036,-0.0594383,2.10584,-0.400947,0.33574,-0.904853,0.303859,-1.97013,-1.44716,0.0648925,-1.02546,-2.33514,0.133027,-1.29158,-0.326445,-0.055962,-2.12736,0.533231,-0.140517,-0.73886,1.26985,-1.32456,-1.17786,0.462988,0.453852,0.424981,-1.49153,0.0363005,-0.394433,-0.669645,-1.93417,-0.646925,1.57171,0.335975,0.775297,-0.0212298,-0.316141,-0.861889,-0.1817,0.236041,0.844373,0.239059,2.18938,0.211525,0.238483,-0.00959205,-0.213851,0.70342,0.0580319,-2.1816,0.535728,0.700468,0.775796,-2.5797,0.101392,-0.568791,-2.31926,1.66949,-0.0622516,-0.0295568,0.947774,-2.02261,0.0341567,0.475142,-0.368484,-0.949248,-1.62995,0.287101,-0.352999,-0.563278,-1.43177,-0.721582,-0.398974,-1.26479,0.750282,1.02311,-0.9445,-0.417545,0.229592,-0.528124,0.934009,0.554822,-1.46127,-0.392705,-1.16137,-0.076982,-0.983046,-0.294355,-3.01114,-0.385931,1.12142,-0.499279,1.01589,-0.799529,-0.382901,0.235384,0.744365,-0.814629,-0.456642,2.30783,-0.777002,-0.957595,0.943364,-1.15373,-0.216156,-0.854729,-0.3923,-0.246456,-0.91086,1.03661,1.014,0.477396,0.458008,1.10581,0.0986259,-0.379593,-0.715897,-0.39202,0.55848,0.950171,0.477059,-0.471725,0.801808,0.251547,0.0347663,0.743796,-1.13057,0.0423521,1.75734,0.954815
-985.38,0.996374,0.0319897,7,127,0,1089.32,0.946946,1.572,0.0730717,-0.838311,-0.450008,-0.437872,0.769494,0.196978,0.165859,-0.236297,-1.02988,-0.706598,-1.76163,0.740385,1.21641,-0.328579,1.64056,-0.50474,0.735923,0.446099,-1.39602,-0.667413,0.851879,0.041636,0.314548,-0.0446422,-0.208984,0.250026,-0.711132,-0.853412,0.341754,1.12883,0.519982,-1.23964,0.249404,-1.51257,0.767409,-0.751419,-0.85732,0.426042,1.93749,1.40873,0.620818,1.45459,0.368756,-0.112738,-0.175796,-0.745615,-1.84536,-0.67642,-1.24283,-1.35937,-0.97,0.773736,0.619485,-0.422865,-0.0915891,-0.329244,-1.15671,1.54031,0.0829267,-1.33895,-1.17905,0.263922,-0.227233,1.19587,-1.04661,1.5175,-1.58956,0.00626158,-0.821048,-0.444757,-1.46099,-0.929963,-0.247838,-1.01188,-0.31141,2.3235,-0.0287442,0.748339,1.33236,-1.85736,-0.321094,0.16067,0.586798,0.388775,-0.67181,-0.898571,0.581892,1.56323,1.01021,-0.760987,-0.140512,0.335375,-0.456815,-0.535469,-0.127639,1.01502,-1.02095,1.91046,1.10603,-1.15939,-0.961732,-1.11425,0.225961,-0.482762,-0.878977,0.996907,1.65277,-1.19201,0.50546,-0.512569,0.823548,0.30317,-1.35303,-0.371074,0.569214,0.443982,-0.283442,0.726293,1.00776,-1.10104,-0.604552,-0.854965,-1.6416,0.515302,-0.898654,0.00489509,-0.980373,0.942542,-0.0759008,0.400491,-0.646666,-0.103422,-1.16085,-0.593708,0.0633024,1.2843,-1.36199,-0.307933,-1.46885,0.960416,-1.45687,0.0104999,1.43499,1.63077,-0.586661,0.403174,-0.672684,1.19488,0.843551,-2.23508,-0.0425878,0.265156,-0.854938,-1.40856,0.105167,1.49505,-0.105678,-0.471858,0.652976,-0.78999,0.0291615,-0.178714,1.73422,-1.05331,-0.620937,-1.50757,0.135965,1.40541,-0.432038,1.15575,1.01145,-1.15394,1.17875,-0.0204602,-0.444037,1.68534,2.00982,1.14239,-0.408668,0.667783,-1.2696,0.473272,-0.72515,0.770573,0.35331,-1.75555,-0.0857524,0.0990781,1.72752,-1.07318,0.622383,2.59358,1.31213
-989.588,0.961812,0.0319897,7,127,0,1084.08,1.23509,0.832961,0.599664,-1.38916,1.57516,0.893162,-1.60191,-0.506876,-0.567967,-0.057532,-0.162711,-0.543633,-0.993654,0.456039,1.01006,1.97399,0.995651,0.143782,-0.0346509,-0.354026,-1.21599,-0.935951,-2.17402,0.30032,0.760227,-0.222204,-0.559553,-1.70872,-0.926142,0.32945,0.767967,-0.195511,1.82215,-1.26224,1.55383,-0.0771573,-0.030985,-1.00376,-0.819508,1.40513,1.31195,-0.335342,1.82739,-0.112024,1.36769,-0.854153,1.55699,-0.891086,0.0624981,-0.453341,-0.510675,-0.00289993,-0.745859,2.84897,-0.551391,-0.0693849,-0.692581,-1.10847,-0.775,0.383124,1.36059,-1.00222,0.347834,-0.421551,-1.02072,1.79016,0.165978,0.223319,-1.35731,-0.112026,-0.700449,0.439608,-0.876865,-1.22815,-0.644614,-0.206581,-2.92165,0.741674,-1.40046,-0.49594,0.277049,-1.45204,0.512523,0.277179,-0.280576,1.69139,-0.669384,-0.769285,0.712473,-0.15129,0.999111,-0.0989908,0.38958,0.317237,-0.654363,-2.03092,0.634132,1.99793,0.151947,0.765509,0.267496,1.00861,-1.11071,0.0769094,0.0744918,1.3087,-1.04768,0.765143,-0.429809,0.628801,0.955442,0.652914,2.35001,0.681818,0.294773,1.17242,-1.98469,0.736079,-0.688082,-0.156594,-1.46337,0.210853,2.3302,-0.561316,0.777129,0.046657,-0.562771,-0.831427,0.398285,0.0331817,0.417979,-2.12079,1.18924,0.246215,-1.06957,0.152674,-1.48299,-1.04533,-0.042423,1.73497,1.43483,-0.929519,1.11962,-0.591229,-0.455981,2.04012,0.296314,-0.836279,-0.219164,-1.06583,-0.454223,1.32036,0.81997,-2.90535,-0.814657,0.0689007,1.86361,0.120175,0.504945,1.0781,0.55143,0.402018,-0.232986,-0.44503,2.47883,0.765327,-0.380853,0.733983,-0.632722,-0.653298,-1.23842,-2.13435,-1.4569,-1.48651,1.17467,1.3485,-0.201324,0.354104,-0.275257,-1.22545,0.664455,0.169649,0.731509,0.435352,0.382927,0.328843,0.105161,0.707321,0.159148,-0.539296,0.191193,-1.60817,0.343362,1.61541,0.859639
-977.905,0.994899,0.0319897,7,127,0,1075.59,0.855464,0.952477,1.38416,1.1436,0.350247,0.869055,0.63519,1.47675,0.945807,-0.234183,-0.552074,-0.228058,-2.57868,0.860483,2.18872,0.269019,1.49276,-0.914967,1.18192,0.84559,-1.29588,-1.50501,-0.986353,1.08018,0.386901,0.454273,0.25425,0.255126,-0.565795,-0.205689,1.10847,1.16904,-0.0444423,-1.41648,0.40764,-0.502114,0.793459,-0.964045,-0.148403,0.884299,1.14218,0.863769,1.6109,1.24618,0.419514,-0.110331,0.791683,-0.277708,-0.850925,-0.257346,-0.443363,-1.35398,-0.695396,1.68227,0.429067,0.71869,0.0623269,-0.159071,-0.727813,0.911759,2.0606,-0.43254,-0.63382,0.27272,-0.191373,0.639373,-1.32554,1.08852,-1.66863,0.623859,-0.888142,0.221718,-1.21263,-1.16045,-0.164054,-1.16771,-1.98346,2.50914,-0.22663,0.628918,1.16336,-0.943351,0.415609,0.393808,-0.23352,1.05028,-0.632405,-1.18541,0.69788,1.74555,0.523457,-0.328113,0.097378,-0.561786,-1.74298,-1.09739,0.0557981,1.32518,-0.774977,3.00137,0.470172,-0.777681,-0.923156,-0.505983,-0.0310434,0.700052,-0.885536,0.991706,1.54209,-1.67117,1.36616,-0.385093,0.438319,-0.533521,-1.00576,-0.162598,-0.0594355,1.31097,-1.10325,1.03633,0.498307,0.633488,-0.553857,-1.07376,-0.410528,1.27811,-1.07492,-0.465557,-0.332514,-0.19234,0.702627,-0.352978,0.860624,-0.562027,-1.74551,-0.470063,0.04333,0.0799065,-1.16563,0.0103676,-0.698671,0.624157,-0.359544,-1.75357,0.562533,1.26455,-0.840429,1.0861,-0.297677,1.48224,0.63674,-0.627698,1.26721,-0.882903,-2.22875,-0.626268,0.301889,1.5615,0.545127,-0.873927,0.105201,-0.336437,0.616781,-0.305404,2.3791,-2.25616,-0.327696,-1.13293,-1.00162,0.757789,-0.91252,1.12983,-0.0318169,-1.17304,1.48302,-0.117997,0.513756,1.15668,0.756204,0.189519,-0.210655,-0.156449,-0.884049,0.715566,-1.42726,0.724665,0.519403,-0.714833,0.233951,-0.501006,0.101781,-2.67876,0.491694,1.47387,0.863452
-974.465,0.994362,0.0319897,7,127,0,1073.14,1.36272,1.50788,0.444069,-1.30371,-0.113093,-0.473051,0.418849,-1.82448,0.475581,-0.388205,-0.550846,-1.12746,-0.577806,0.0514926,0.03639,1.19555,0.727335,-0.216362,-0.37579,-0.808377,-1.22762,-0.155155,-0.725217,-0.0785174,0.10103,-0.701094,-0.891927,-1.43334,-1.62954,-0.357494,0.0654218,-0.755681,1.39854,-1.67221,0.807532,-0.664832,-0.227322,-1.29066,-1.38947,1.19616,0.928221,-0.259827,0.615402,-0.415293,0.833027,-0.569278,0.340098,-1.61567,-0.997404,-0.610856,-0.892186,-0.993513,-0.999958,2.21263,-0.591602,-1.17295,-1.00296,-0.866264,-1.33379,0.389196,0.045539,-1.56711,-0.104024,-0.328199,-1.13095,2.38538,0.719876,0.359356,-0.702775,-0.186969,-0.866967,-0.168892,-2.12971,-1.36998,-0.41102,-0.913195,-0.4885,1.21254,-1.07886,-0.0768083,0.528503,-1.35666,0.547366,0.124394,0.0310176,1.61901,-0.789437,-0.238835,0.62168,0.114731,0.835807,-0.458049,0.0187986,0.368853,0.356545,-1.54891,0.0217603,1.14737,0.356675,0.0445095,0.457559,0.556235,-1.82952,-0.536389,0.969724,-0.414909,-1.71926,0.285647,-0.606118,0.716326,0.0831963,0.144894,1.86254,0.846675,-0.627892,0.924254,-1.49761,0.203318,-0.47868,0.247246,-1.80725,-1.09075,1.98836,-0.169925,-0.158757,-0.050671,-0.422794,-0.479695,-0.818044,1.32813,-0.0932707,-1.16432,-0.335503,0.323331,0.285757,0.202559,-1.29473,0.307652,-0.2043,1.24792,0.786286,-0.276516,0.389499,0.626281,0.476897,2.30725,1.18251,0.214843,-0.899927,-1.44679,-0.104868,0.49762,-0.281326,-1.76811,0.63306,-0.385202,1.96472,1.20614,-0.678781,0.610017,1.85047,-0.80197,-1.27139,-0.564243,1.10084,0.98384,-0.375383,0.0300206,-0.216348,-0.0941912,-1.66645,-2.51199,-0.396855,-1.66015,0.000520882,1.04724,-1.34202,0.490436,0.165487,-0.989736,-0.399002,0.55634,-0.207168,-0.30786,-0.357225,0.34157,-0.12249,-0.877689,-0.454535,-0.494128,0.29324,-1.14474,0.311297,1.95604,0.866206
-997.547,0.983705,0.0319897,7,127,0,1088.33,-0.0873307,0.612278,-0.0784127,-0.726173,0.353138,-0.927738,0.425019,0.522895,2.04376,-0.0650792,-0.120111,-0.16019,-1.55792,0.437608,1.70829,0.498786,1.58193,-1.18313,0.643494,-0.279066,-2.11953,-0.919825,-0.389099,1.02428,0.856917,-0.492261,0.00756542,-0.56745,0.0641503,0.353717,1.26252,0.694313,0.541256,-1.53295,0.984737,-1.21927,0.757281,-0.617863,-0.90692,-0.206589,0.45908,0.127418,1.04655,0.281826,-0.00941553,-0.990528,0.630908,-0.903512,-1.09428,-0.94371,-0.813644,-0.806936,-1.73677,0.780166,0.138734,0.414075,-0.907838,-1.31433,-0.70967,-0.339394,0.626963,-1.95676,-1.77898,-0.841447,-0.750989,0.586877,-1.60766,0.855881,-2.40432,0.0405391,-0.246863,-0.615236,-0.359455,-0.282717,-0.027904,-0.366669,-1.66151,0.984303,-0.347978,0.535652,0.805429,-0.76312,0.150597,0.496634,-0.695642,0.19943,-0.340315,-0.603176,-0.43981,1.75575,0.565453,0.035591,-0.232935,-0.351145,-1.4363,-0.305095,0.115347,2.702,-0.150958,2.42782,-1.38128,-0.656752,-0.435411,-0.278177,0.422274,-0.0985653,-0.0643511,0.433199,1.14257,-1.30867,1.98264,0.249644,1.82828,0.025028,-0.0314932,-0.0398065,-0.593239,1.51395,0.328481,1.79534,-0.362847,-0.549925,1.72141,0.311859,-0.753608,1.17738,0.822106,0.820307,-0.251624,0.711992,1.58348,0.92313,0.938357,-0.064933,-1.02359,0.29469,-1.18144,1.12582,-0.772763,0.319537,-0.660353,0.196196,-0.456459,-1.50679,2.666,0.773968,0.931713,0.0267641,-1.3373,0.724684,-0.467779,-0.210468,1.2487,-1.50842,-1.03513,-1.01263,1.30845,1.18596,0.0508153,0.433483,0.708175,-1.93291,0.305044,-0.16219,0.94104,-2.14033,0.47574,-1.7387,-0.582321,0.42235,-0.932307,-1.32672,-1.08297,-1.09817,1.24795,1.10281,1.20181,0.576262,0.620582,0.338635,-1.12772,1.47996,-1.32499,1.17161,-1.47211,-0.00893519,0.193603,-2.30145,-0.835628,0.079585,0.744305,-1.65681,0.451625,1.35629,0.53736
-989.273,0.98748,0.0319897,7,127,0,1089.66,1.12129,1.30789,-0.00761212,-0.56896,0.678777,0.702073,-0.535675,-0.398961,-0.148981,-0.313897,-0.210919,-0.325579,-0.294925,0.464199,2.00465,0.311982,0.331169,0.791702,0.257902,0.63431,-1.00023,-0.490752,-0.799885,0.491373,0.631379,-0.0209949,-0.141481,-0.418272,-0.929012,-0.210429,0.735754,0.378708,0.709335,-0.147491,1.05799,0.39916,0.944124,-0.431535,-1.19854,1.15384,1.07653,-0.079763,0.383232,0.594174,0.531959,-1.06342,0.144511,-1.29459,-0.821649,0.0475887,-0.326485,-0.636933,-0.885304,2.42005,-0.0742521,-0.306539,0.228752,-1.50954,-0.628975,0.887056,0.118089,-1.41809,-0.93422,0.444882,-0.803617,1.23721,-0.333193,-0.392048,-1.08644,-0.112311,-0.867058,-0.975029,-0.986646,-1.85085,-0.117631,-1.64384,-1.66877,1.39953,-0.204719,-0.179904,0.138012,-1.19721,-0.0153928,0.0448566,0.651861,1.63447,-0.705558,-1.08771,0.272655,1.11128,1.20547,-0.0219242,0.224374,1.13983,-0.9501,-1.21344,-0.685358,1.08518,-0.546495,2.30684,-0.123455,-0.449286,-0.921491,-0.916778,0.501423,0.132884,-1.01696,0.741532,-0.107918,1.14358,0.655222,-2.11021,2.57429,0.0652605,-0.482255,0.0669757,-1.53642,0.774101,0.25162,0.33493,-1.4763,-0.221518,2.47481,0.00780204,-0.993349,0.211778,-0.833721,1.85845,-0.397088,-1.19854,0.212509,-0.526075,1.09694,-1.05748,-1.27147,-0.379919,-1.22944,1.60296,-1.2969,0.446319,-0.251562,-1.06612,-0.522515,0.575134,1.48935,0.201049,-1.22333,0.626832,-1.02432,-1.22033,-1.20302,-0.427182,1.52339,-1.14012,-0.486973,-0.349366,2.43052,-0.112014,-0.521159,-1.15688,-1.07797,0.00707253,-0.685584,1.14835,2.99369,-1.18154,0.252313,-0.378273,1.00182,0.786962,-0.0672221,-0.180816,0.65409,-1.06399,0.983643,1.6722,-1.01567,0.543378,0.519561,-0.521809,-1.12731,0.0112895,0.399161,2.07201,-0.045454,-0.164975,1.53675,-1.81315,-1.25234,-0.435667,0.852209,-1.35061,1.59749,1.44496,0.734589
-988.87,0.993661,0.0319897,7,127,0,1083.75,-0.303839,1.21382,1.21362,0.629104,1.19389,0.559523,-0.953696,-2.05343,-1.55663,0.465474,0.161937,-0.19257,-1.08258,1.27196,1.25234,1.76205,2.74897,-0.644685,1.21527,0.201481,-0.602676,-0.196635,0.225474,1.08185,0.59932,0.572867,-0.137918,-0.254002,0.086779,0.356607,0.946597,0.519366,1.45998,-1.40585,1.79962,-0.479731,0.392675,-1.20079,0.349663,0.0954763,1.01878,0.182486,1.38923,-0.151139,0.736574,-0.795466,1.31172,-0.391,-1.55108,-1.23198,-0.946982,-0.439402,-0.868384,1.33074,-0.160763,-0.287594,-1.21116,0.563549,-1.28829,-0.276642,0.903742,-1.07443,-0.720252,-0.566912,-0.368025,1.2664,-0.867424,1.54628,-0.981061,0.464883,-0.630177,1.29619,-1.87452,-0.467136,-0.139753,-0.664885,-0.937815,1.28435,-1.95723,0.568208,0.829373,-0.808182,0.663378,0.670425,-0.728411,0.716409,-0.541092,-0.935202,0.232824,0.189147,0.883369,-0.71039,0.183128,-0.760646,-0.0948531,-1.76236,0.739219,1.61144,-0.133847,0.794981,0.265121,-0.489938,0.431393,-1.03072,1.69364,0.871241,0.222752,0.536435,0.82116,-0.771645,1.42747,0.0745563,0.464954,0.980835,-0.861871,-0.201708,-0.520052,0.354514,-1.15671,0.388092,-0.271986,-1.29197,-0.664047,-1.06391,-0.33301,0.390766,0.388414,-1.06029,-0.751866,2.73413,0.169581,0.267655,-0.899257,-0.353295,0.40388,-0.689052,1.05204,0.252445,-0.164034,0.718475,0.270124,-0.169991,0.355098,-1.69427,1.44019,1.72046,-0.102937,-0.504223,-0.748671,0.490271,0.0414722,-0.0690938,0.0918498,-1.41619,-0.863498,-0.277207,0.471615,1.16513,0.293275,0.505736,0.614359,-0.686855,-0.668636,-1.84223,1.07628,-0.0116358,-0.197341,-0.333029,-1.48474,0.366653,-1.76412,-1.39356,-0.245959,-1.2572,0.711585,0.159689,1.33774,1.31606,0.322431,1.26339,0.539795,-0.813847,-1.67687,0.0641342,-1.846,2.55422,-0.476091,0.219053,1.01716,-1.12103,1.20911,-0.853059,0.783652,1.19734,0.58005
-993.854,0.984474,0.0319897,7,127,0,1095.83,1.3568,2.07788,-0.37452,-2.47721,1.7082,-1.20849,-1.55972,-2.86416,-0.647026,-0.913912,-1.04175,-0.194412,-0.91369,-0.0286161,1.04415,-0.00726663,1.40066,1.22327,-0.0841862,0.879779,-2.43045,-0.392607,-1.56348,-0.455388,0.520535,-0.854072,-0.322664,-0.300562,-1.237,0.293607,1.0116,-0.0496845,0.162413,-1.23194,0.164089,-0.616623,0.160872,-0.82227,-0.927157,0.996127,1.18744,0.378274,1.41299,0.13625,0.636833,-0.271172,1.21038,-0.899947,-0.71202,0.0787362,0.0238259,-0.923731,-1.03434,1.44368,-0.229144,-0.598359,-0.731461,-0.758065,-0.0965751,0.943269,0.288839,-0.811498,-0.173826,0.0354418,-0.809054,0.877144,0.552575,0.635193,-1.19252,0.691011,-0.771335,0.233546,-1.13597,-1.24922,-0.217775,-0.427915,-1.26041,2.26296,-1.68376,1.38762,1.06373,-0.713281,0.509141,0.536625,0.15004,0.614491,-0.278184,-0.639418,0.301195,1.20931,1.73445,-0.377169,0.356534,0.0411222,-1.14024,-0.69792,0.370672,2.25478,-0.165642,2.0539,-0.231799,0.353855,-2.7842,-0.302737,-1.06545,0.160499,-1.76361,0.363443,-0.583455,0.649092,0.472282,-0.613323,1.22239,-0.363817,0.173969,1.16384,-1.31055,-0.356767,-0.478043,0.983161,0.606926,0.320525,1.2587,0.143814,1.6843,1.43482,-0.168715,0.37884,-0.595926,-1.33256,-0.299405,-0.654729,1.60079,-1.32423,-1.90819,0.513441,-2.72281,0.53868,-1.10566,2.30887,-0.181275,0.247669,-0.482247,0.42319,-0.567658,1.41697,0.730019,-0.410801,-0.0293575,0.160952,0.353661,0.585422,2.21757,-2.83868,-1.41368,-0.617153,0.937911,0.0935574,-0.940247,0.847385,-0.644599,0.185172,0.241246,0.227063,2.59369,-0.728468,-1.41222,-1.14445,0.621722,0.764768,-0.977678,0.092483,0.500202,-1.49887,1.1085,0.827268,0.440259,0.119185,0.425022,-0.333192,-0.600451,0.499742,-0.292187,0.703211,1.46692,1.27792,0.562351,0.155701,-1.80502,-0.364121,0.182074,-0.497929,0.926593,1.75588,1.04288
