# 0.840245, 0.789266, 0.635907, 0.732919, 0.720135, 0.796269, 0.504875, 0.468461, 0.473199, 0.549511, 0.411741, 0.446735, 0.568497, 0.354725, 0.376854, 0.458565, 0.444026, 0.462099, 0.40406, 0.619079, 0.57152, 0.357202, 0.569585, 0.37506, 0.300773, 0.375124, 0.472486, 0.433481, 0.758817, 0.367526, 0.381423, 0.343643, 0.36341, 0.686775, 0.32005, 0.730267, 0.603038, 0.34041, 0.433824, 0.318284, 0.356364, 0.453262, 0.581658, 0.314016, 0.422935, 0.425648, 0.590374, 0.309193, 0.587977, 0.439125, 0.485561, 0.514008, 0.358138, 0.355319, 0.293165, 0.582815, 0.38562, 0.543753, 0.344573, 0.553619, 0.595382, 0.612925, 0.370259, 0.38763, 0.384285, 0.381374, 0.249471, 0.266751, 0.694508, 0.580526, 0.284837, 0.492076, 0.301961, 0.335824, 0.485639, 0.339608, 0.511287, 0.316985, 0.560304, 0.35691, 0.301482, 0.275624, 0.441846, 0.460661, 0.379452, 0.305376, 0.336402, 0.594029, 0.511316, 0.37282, 0.387262, 0.328085, 0.409637, 0.508194, 0.480208, 0.597266, 0.67436, 0.650651, 0.744111, 0.689247, 0.59119, 0.890368, 0.815416, 0.722307, 0.738505, 0.659781, 0.762242, 0.73871, 0.816397, 0.678792, 0.661638, 0.621935, 0.66478, 0.833949, 0.722727, 0.64341, 0.834526, 0.839826, 0.639238, 0.69492, 0.791207, 0.680158, 0.564588, 0.703389, 0.64813, 0.760085, 0.694657, 0.658673, 0.634243, 0.761644, 0.621782, 0.700296, 0.642167, 0.848197, 0.69744, 0.76582, 0.495041, 0.626426, 0.864383, 0.767603, 0.7946, 0.729064, 0.663728, 0.888017, 0.749685, 0.866003, 0.681543, 0.637352, 0.67659, 0.605918, 0.782262, 0.982154, 0.609872, 0.670497, 0.623461, 0.832677, 0.841349, 0.665559, 0.670655, 0.525461, 0.546503, 0.678249, 0.689767, 0.647698, 0.56306, 0.810644, 0.550008, 0.916361, 0.723893, 0.663619, 0.599337, 0.853092, 0.742327, 0.673629, 0.66647, 0.70001, 0.532914, 0.77739, 0.674925, 0.686358, 0.731143, 0.808036, 0.822161, 0.598898, 0.604796, 0.685291, 0.467651, 1.38311, 0.447756, 1.49959, 0.0768467, 0.234543
-638.28,0.994711,0.044051,7,127,0,734.208,-0.643979,0.214384,-0.0355849,-0.0593005,-0.683464,-0.301293,0.240976,-1.29178,0.44376,-0.868962,-1.10104,-0.437712,-2.18888,1.6411,0.839618,1.04893,-0.0687103,0.577678,2.01459,0.152043,-1.61801,1.61466,-0.783071,1.27056,1.70944,0.621499,-0.77149,-0.499926,0.52708,0.557373,-0.5988,-0.0471823,0.337995,-0.951632,-0.303087,-1.45264,-0.581445,0.490744,-0.127081,0.413639,1.77618,-0.316043,-0.929354,1.06313,-0.23478,-0.18852,-0.482195,1.05585,-0.204759,0.699633,-0.421933,-1.88102,0.29733,1.32654,0.679933,-0.712998,-0.930805,-0.829276,0.095694,-1.16104,-0.160942,-2.40898,0.463191,0.130069,0.317972,0.772813,1.03313,1.72977,-1.5277,-0.297678,1.44499,-1.21899,0.207436,-0.0478967,0.260752,1.43357,0.104776,-0.677638,-2.78599,0.259185,2.07759,0.996381,-0.504367,-1.42207,-1.09398,1.70898,0.320863,-1.73464,-0.727177,-0.697548,0.138673,0.271146,-0.21063,-0.753771,-0.520451,-0.524136,-0.233654,2.14583,-1.33168,-0.145058,1.18909,-0.623189,-1.41061,-0.53548,-0.878885,0.554966,-1.93766,1.74836,-0.12138,0.699955,1.4591,0.0899523,2.40801,-1.80594,-0.00782699,-0.552469,-1.09535,-0.748257,-0.237763,0.213488,1.39968,2.05029,0.16186,0.270221,0.71498,0.287439,-0.00816968,0.281537,0.811292,-0.0842408,0.721212,0.345303,0.0487802,-0.514728,-1.28233,0.898751,1.2055,1.55385,-0.966704,-1.361,0.17512,-1.90057,0.191485,0.351168,-0.0454849,-1.09346,0.664694,0.758791,1.11142,-0.214134,-2.65326,-0.613128,3.14624,-0.199719,0.846423,0.459305,-1.14865,-0.276958,0.871589,-0.220607,1.86934,-0.0476058,0.401426,-0.866319,-1.48397,-0.357382,0.648282,-0.376977,-0.64244,-0.20451,0.536129,-0.340843,0.379188,2.04062,-0.537884,0.433594,1.9173,-0.230378,-0.544832,0.289526,-0.134914,0.216553,0.404506,0.933111,-0.201516,0.0836698,-0.912965,1.42288,-0.846063,2.50933,1.60245,0.980521
-648.412,0.888766,0.044051,7,127,0,737.322,0.181878,0.605604,0.342027,0.552734,-0.855836,-0.532916,-1.69553,0.705617,-1.24995,0.320187,0.459143,0.00722199,-0.00911337,-0.063209,0.625527,0.947778,0.295114,-1.09933,-0.924639,-1.86942,0.00519193,1.17139,-0.730986,0.340077,0.845243,-0.979673,-1.38042,0.803116,-2.60729,-0.281337,1.43008,0.19543,0.668975,-0.833208,1.17285,-0.22803,-0.80731,1.48833,-0.0358842,0.904062,1.42841,0.822079,-0.729804,-0.275783,-0.483342,0.898879,-0.756786,1.81524,-1.49337,-0.948873,0.178477,0.604272,-0.380674,-0.21467,1.16875,-0.61656,0.666883,-0.319164,1.21807,-0.126027,-1.13518,0.709236,0.189024,-0.24952,-0.514833,-0.944643,-0.0795119,1.36525,0.0988004,-1.10996,-0.179486,-0.243483,1.42196,-0.271057,-1.62495,1.63092,-1.48963,0.623791,0.949321,0.354072,0.754726,1.34967,0.223632,-0.764717,0.00249521,2.87298,0.244169,0.019027,-1.38304,1.27681,0.302386,1.72442,-0.710314,-1.08908,0.20987,-1.23369,0.904419,-0.984231,0.941713,0.0828437,0.28087,-0.296888,0.782106,0.836227,0.716767,1.27952,1.83316,-2.29404,-0.234381,0.110521,-0.693466,0.361714,-0.661948,0.514131,-1.63856,-1.09236,-0.534124,-0.461242,-0.474097,0.209056,-0.496896,0.0860684,1.1401,-1.40046,0.327651,-1.11756,0.663182,0.113618,-0.260868,-1.30626,0.315119,-1.23475,0.585768,-0.603897,-0.0117871,-2.05062,-0.0762493,-0.37524,-0.744734,0.203979,-0.33892,1.48141,-0.798564,-0.956904,-0.048359,0.808425,0.310958,1.05669,-1.34474,0.00754804,1.26486,-0.627637,0.897919,-0.372226,0.267482,-1.50124,1.53871,0.532889,-1.4371,1.90838,-0.263422,-0.304811,-0.282066,1.64338,0.835627,-0.41124,-0.728569,-0.988457,0.446292,-0.934111,0.0766976,-0.703949,0.614561,-1.5125,0.466445,-1.64354,0.641345,-0.650938,-0.463331,-0.920098,0.675047,-1.12445,-0.841885,-0.310408,0.970608,0.0600909,0.66953,0.0178784,-2.66344,0.218966,1.02556,0.402041
-633.669,0.998913,0.044051,7,127,0,735.854,-1.54929,0.0325238,-0.553544,-0.161295,0.0219114,0.437608,-1.35853,-0.0208637,-0.0452528,0.512812,-0.613269,0.0584564,-1.35319,1.54158,0.97815,1.78042,0.626584,0.375794,0.233477,-0.475775,-0.608703,1.38347,-1.16949,0.528965,1.25824,-0.175558,0.333951,1.11786,-0.0159324,-0.623928,0.513409,0.380313,0.314978,-1.10782,0.254833,-0.584565,-1.19463,0.59623,0.0318223,0.12279,1.38688,0.0225059,-1.34985,-0.337799,0.247619,0.81599,-1.02838,1.72987,-0.410034,0.572813,-0.0679866,-0.405102,-0.772441,0.874075,1.31854,-0.186525,0.0181998,-1.13784,1.14963,-0.86105,0.38358,-1.17152,0.360289,0.325502,0.851568,-0.466995,0.644268,1.42217,-1.42628,-0.321375,-0.0990976,-0.621415,0.972303,0.178719,0.306342,1.59598,-1.05953,-0.683213,0.0677349,0.37856,1.60297,1.50018,-0.703608,-1.51937,-0.0307937,2.86233,-1.28464,-0.408897,-1.13193,0.290319,-0.29203,0.530094,0.228275,-1.33643,0.601911,-1.56289,1.16037,-0.0338204,-0.0476478,0.775449,1.28524,0.198322,0.0316905,0.878129,-0.268243,-0.288217,0.354604,0.470514,1.37563,1.3918,-0.288286,0.80037,-0.838448,0.100063,-0.998938,-0.434736,-1.42851,-0.145371,-0.729817,0.258867,0.263722,1.62638,0.785536,-1.75928,0.0998076,-0.298794,0.786234,-0.22318,1.18785,0.989319,0.289131,-1.10612,2.18534,-1.46454,-1.37991,-2.33886,0.0377546,0.294949,-0.529604,-0.106874,-1.42854,1.02736,0.0355908,0.48598,-0.169146,0.302749,0.629004,1.06359,-2.31327,-0.818617,-0.055438,0.50501,0.981008,-0.975687,1.45604,-2.48305,0.802802,-0.456788,-0.563455,1.03843,-0.92602,-0.52861,-0.0492116,0.702586,-0.0624399,-0.431533,0.368665,-0.0779754,0.642762,-0.406162,-0.35997,0.849952,0.732595,-1.1167,0.995117,0.9881,1.55426,-0.869985,-1.87183,0.707378,2.00189,-0.725793,-0.942452,-0.985416,1.43417,0.532828,-0.434583,0.0457663,-2.38495,0.242767,1.48474,0.642303
-646.491,0.991072,0.044051,6,127,0,723.008,0.17204,0.22223,0.434656,-0.440149,-1.52634,-0.884792,0.02139,0.576603,-0.983504,-0.0791173,0.906453,0.212064,-0.728449,1.13557,0.374392,0.966475,0.690045,0.226662,0.422854,-1.34356,-1.097,1.15919,-0.862153,0.735186,0.849202,-0.792067,-1.09879,-0.447884,-0.585424,0.398031,0.87942,-0.285019,-0.574747,0.775259,0.473261,-0.481678,-1.44636,1.45465,-0.77826,0.894305,1.3713,0.293577,-1.34688,0.260397,0.925431,0.521406,-0.499238,1.41096,-0.888071,0.576525,0.0598348,-0.987475,0.0654666,1.37033,0.331185,-1.16373,-0.718496,-1.0176,-0.114715,-0.354884,-1.29722,-0.733161,1.00614,0.604631,-0.709386,-0.450249,0.986236,1.09458,-1.53354,-1.5642,0.143011,-1.04128,1.22631,0.745411,-0.92553,0.700861,-0.0354483,-0.127662,-0.111619,0.398327,1.31982,0.926014,0.609122,-2.16085,-0.494191,1.76578,-0.324579,0.0324289,-2.41166,0.519415,0.0133795,1.80386,-0.285943,-2.83873,0.345438,-0.168266,0.094718,0.560205,0.061502,-0.7211,2.77755,-0.69424,-1.93518,0.000843058,-0.448774,1.95494,1.65748,0.2064,-0.159935,0.563048,-1.33609,0.418672,0.592192,0.063507,-0.745637,-0.527499,-1.67041,-2.37248,-0.266296,-1.14195,0.492878,-0.575278,-0.40098,-0.482087,1.13377,-0.468524,0.723248,-0.490648,1.20758,-0.717219,0.766031,-0.0134938,0.0134201,-1.02055,0.815601,-1.76187,-0.24986,0.219005,-0.44672,0.48052,-2.12962,-0.266129,0.533026,-0.719643,-2.07967,0.851976,-0.481269,1.39821,-1.06142,0.752641,-1.02315,-0.706205,1.86564,-1.41291,0.508334,0.686422,-0.690384,0.304365,-1.20597,1.7269,0.759332,-1.40531,0.960803,-0.327454,0.561719,0.522314,-0.800077,-0.161759,0.860331,-0.225689,-0.749017,0.716406,-0.208246,-0.0667061,-0.651752,1.22597,1.55394,-0.235125,-0.297578,-0.16188,1.08428,0.450502,0.854003,-1.65364,0.71105,0.174118,-0.0245587,0.0126743,-2.28561,0.190267,1.28901,0.412047
-635.487,0.990767,0.044051,7,127,0,736.238,-0.369385,-0.411272,-0.0165664,0.598424,1.12111,0.136506,-1.24927,-0.36183,0.328698,-0.700106,-0.568633,-0.120819,-0.534276,0.884791,1.16295,1.30219,0.649308,0.33281,0.0811043,-0.755936,-0.799444,0.978125,-0.220242,1.51743,1.79295,0.72237,-0.396901,0.549567,-0.297816,0.312165,1.27354,1.12367,1.59393,-2.22775,0.272154,-0.680145,-1.40107,0.169792,-0.684331,0.351809,1.78033,-0.441704,-1.8695,0.0685964,-0.800313,0.13789,-0.420224,1.82484,-0.405595,-0.658917,-1.20441,-0.333324,0.598802,0.423003,1.3463,0.110533,0.529272,-0.461984,1.32878,-1.22524,-0.826148,-1.13997,0.700098,0.205453,0.63346,0.0526212,0.514212,2.08031,-0.401,-1.41333,0.809602,-0.236064,0.148832,-0.783114,-0.903493,2.57044,-1.176,0.250396,-2.00551,0.310151,1.37477,1.45292,-0.786043,0.449973,0.00241429,2.38926,1.04951,-1.03933,0.467297,-0.0606744,0.634259,0.893251,-0.157972,1.03054,-0.771157,-1.22558,1.56781,0.930891,-0.461015,-0.0754847,-0.519703,0.585926,1.257,1.02818,-0.579922,1.19965,-2.20534,-0.560633,0.266202,0.0755862,1.81831,0.0872607,0.236162,-0.887496,-0.928954,-0.314638,0.0554522,1.6017,-0.206747,0.811335,1.37422,1.38585,0.891469,-0.845934,-1.04309,-0.915611,0.14871,0.75627,-0.607581,-0.291727,0.99036,-0.762254,0.770209,-1.0417,-2.17715,-0.314851,1.83796,0.389001,-0.666592,-1.84785,1.59407,0.189879,-1.39089,-0.675905,1.27413,-0.106873,1.47618,0.098358,0.197819,-0.864787,-0.604046,-0.887941,2.27273,0.831836,0.441139,-2.16769,0.678465,0.390486,-0.0533938,-0.215391,0.614615,1.13775,-1.61441,1.0268,-0.49714,-1.73716,0.46386,-0.558984,-1.15667,-0.971945,1.73518,-2.68466,0.782603,0.598843,-0.161969,-1.40374,1.70614,-1.37832,-1.11272,-0.444237,-0.549853,-1.13665,-1.0027,1.8733,-0.253213,-0.42608,-0.875307,1.09244,-1.7783,0.0145821,1.69024,1.19582
-640.598,0.992149,0.044051,7,127,0,743.281,0.487634,0.171859,0.188887,-0.401877,-0.8,-1.02845,-0.619142,-0.167248,-0.688716,-0.299882,-0.635266,-0.366895,-0.926258,1.17566,0.785925,0.425605,0.41979,-0.663735,1.47034,-1.29606,-0.911253,1.00055,-0.852494,0.5791,0.623219,-0.975858,-0.809955,0.44503,-1.13366,0.566015,-0.41892,-0.736224,0.456415,-0.389709,0.663929,-0.889634,-0.640839,1.49655,-1.24581,0.856283,1.32273,0.288799,-0.00346098,0.371214,0.899627,0.172019,-1.1912,1.0087,-0.744309,-0.287969,-0.151737,-0.811966,0.463418,0.0741365,0.513822,-2.32218,-0.462653,-1.51793,0.704274,-1.96131,-1.46038,0.50132,-0.709281,-0.146536,-0.570344,-0.268025,0.338139,1.52363,-1.17872,0.0178584,0.268035,-1.30294,0.83993,0.345864,-1.55355,1.10987,-0.616233,-1.05144,-0.955264,0.635477,1.1261,0.0382034,0.00650458,-1.9502,-1.60285,2.0533,-0.00966216,-0.111758,-2.08931,0.326344,0.0891035,2.01576,-0.979109,-2.95554,-1.31617,-0.733116,-1.44622,-0.347596,-0.1781,-0.028053,1.6444,-0.798359,-0.195839,0.0861995,-0.649085,0.175914,0.374798,-1.313,-0.672833,0.106567,-1.17851,0.69327,0.876846,-0.76868,-0.876721,-0.0657883,0.149061,-2.47345,-0.420248,-0.895101,0.429233,0.892173,0.606784,-0.595969,1.00726,-0.718571,0.375001,-1.0877,1.41509,-0.269533,0.33603,-0.635726,0.320904,0.494761,0.559202,-0.3095,-0.0996045,0.894507,-0.945012,0.272684,-0.722665,0.946131,0.401276,0.557211,-1.54675,-1.40369,-0.479078,1.18947,-1.08911,0.408844,-0.457771,-0.997456,1.45418,-0.678614,1.11477,-0.143239,0.221268,0.760792,-0.768493,1.15149,1.33032,-2.47082,0.110209,1.18527,-0.0865842,1.23973,-0.174348,-1.54654,0.36237,0.411023,-1.42859,-0.271801,2.35636,-0.337196,-0.680722,0.811993,2.91571,0.561479,-0.777443,-1.23509,2.96489,0.674154,0.861846,-1.43021,1.11254,-0.0180213,-1.07627,0.195326,-1.01327,0.644382,1.39072,0.53494
-633.712,0.97082,0.044051,7,127,0,729.434,1.00311,0.210896,0.398566,-0.631976,-0.695019,-0.770445,0.0750281,0.486103,-0.769555,0.197001,-0.0656544,-0.38553,-0.441804,0.959468,0.968953,0.362921,0.560281,-0.0477642,1.20436,-2.02606,-1.65686,0.770689,-0.0954047,1.08982,1.19596,-0.298703,-1.30277,0.209215,-1.52403,0.414207,-0.165407,-0.749802,0.777771,-0.677647,0.62144,-1.26211,0.258287,1.00667,-0.714312,0.471262,1.89282,1.03553,-0.527382,0.259975,0.779726,0.180818,-1.57272,1.51756,-0.555276,-0.11345,-0.146882,-0.765893,0.250805,0.0839574,1.22924,-2.03808,-0.450413,-1.49573,0.104238,-0.906161,-1.08268,-0.195019,-0.853496,-0.114514,-0.1578,-0.220388,0.191402,2.01029,-0.658904,-0.862189,0.109441,-0.986372,0.626616,-0.47324,-1.13052,1.19684,-0.311396,-1.1709,-1.49453,0.854434,0.236605,0.39445,-1.4629,-2.49501,-1.00391,2.49425,0.206206,-0.620003,-1.58949,-0.124661,-0.00218579,1.33201,-0.194995,-2.52218,-0.314252,-0.761416,-0.971125,-0.678547,0.625126,-0.71918,2.18777,0.429453,-0.0328784,0.00923286,-0.200159,-0.268348,0.0716081,-1.69314,0.416087,0.390477,-1.68535,0.486326,-0.142801,-1.58108,-1.4974,-0.0403104,-1.22022,-1.21932,1.38858,-1.54703,0.595231,1.13712,0.278322,-0.517457,0.825685,0.223811,0.158847,0.472479,1.57146,-0.637867,-0.172183,-0.724553,0.821161,-0.396787,0.834357,-0.621987,-0.228458,0.560437,-0.0357745,0.199127,0.106205,0.667749,0.570731,0.236292,-1.4273,-1.19361,-0.875788,0.83324,-0.421336,-0.283349,-0.314973,-0.26357,2.24558,-1.22942,0.953666,-1.57615,0.370492,1.1249,-0.773209,1.82722,1.06081,-0.702238,0.687559,0.344751,-0.975471,1.25214,-0.377832,-1.78536,-0.0268236,0.131688,-0.884848,-0.820536,1.68133,-0.525564,-0.20751,0.445027,1.44373,0.0379234,-1.37469,0.326159,2.46536,-0.176303,0.533133,0.118243,0.730246,0.743517,-0.812349,0.133282,0.281609,3.0488,1.98935,0.913845
-639.296,0.887585,0.044051,7,127,0,728.719,-1.05774,-0.19071,-0.671875,1.97003,0.710359,1.24019,-0.390628,0.586191,-0.600625,0.411627,0.0217125,0.392497,-0.0983313,0.921314,1.10235,0.815538,0.663661,-0.420296,1.82804,-0.414744,-0.903869,0.564762,-1.12698,1.47253,0.799067,-0.668809,-1.97423,0.513843,-1.50763,-1.03663,0.126916,0.254936,1.08922,-0.779677,0.656556,-1.15859,-2.33138,1.05715,-0.797329,0.576063,1.88718,1.26779,-0.548071,-0.22581,1.38705,0.00778392,-1.71944,1.96325,-0.860013,0.941596,-0.0382637,0.652142,0.384595,0.0868215,1.69633,-0.926385,-1.77561,-0.13303,-0.044271,-0.767271,-1.39049,-0.668405,-0.894394,-0.0118718,0.515463,-0.109804,1.13689,2.79431,-0.824818,0.253068,0.650968,-0.569622,1.32463,0.023224,-0.134508,1.32396,-1.43272,0.0764429,-0.609404,1.29411,0.714052,0.840291,-0.748872,-1.28397,-0.376376,2.80725,0.666738,-0.00987335,-1.36742,0.566377,0.608314,1.29821,-0.222289,-2.32429,-0.238138,-0.369054,1.3052,1.44465,0.316926,-0.175208,0.496798,0.489849,0.35339,0.647265,1.21684,1.05321,1.19944,-1.08174,0.174267,-0.417454,1.20579,0.154433,-0.0706063,-0.357036,0.192172,-0.244462,0.792913,-0.794512,0.556616,-0.350978,1.4206,1.52161,-0.650557,-0.211677,1.00496,-0.0298168,0.803436,0.280256,1.86884,-0.823753,-0.0882603,-0.0209985,0.524526,-0.842646,-1.21708,0.0370194,1.1666,0.450378,0.148886,-1.3245,1.13358,0.545853,-1.16226,0.0568505,-1.12632,-1.16599,-0.765571,0.0123784,-1.44726,0.536376,-0.239357,-0.00311075,2.78709,-0.329446,0.433275,-0.83306,0.712671,1.89326,0.319215,-0.162508,1.89916,-0.156465,0.838899,-0.330828,-0.256301,-0.0821194,-1.06993,-1.00345,0.486944,-0.847227,-0.150213,-1.83759,1.61402,0.0207168,-0.811515,-0.750143,1.38542,-0.439245,-1.47623,0.901077,1.49656,-0.410591,-0.178724,0.574323,0.64366,1.62393,-0.637346,0.557088,-2.28451,0.279581,1.27406,0.912302
-631.199,0.981247,0.044051,7,127,0,708.584,-0.441838,0.315889,0.0275853,1.76226,0.970927,1.89082,-0.0978973,-0.107862,-0.233171,0.759575,-0.435333,0.468059,-0.181876,1.14608,1.1032,1.31736,-0.276999,-0.192118,1.42452,-1.08777,-0.529259,0.802977,-0.85817,1.18034,0.91183,-0.42581,-1.43225,0.202363,-0.569076,-0.342917,0.761575,0.599354,1.25096,-1.29775,1.16208,-1.52284,-1.62855,1.30355,-1.06775,0.455404,1.89835,1.12306,-1.16665,-0.62343,1.36323,0.576546,-2.05458,1.85997,-1.05489,0.690086,-0.408262,0.309844,0.542593,0.154791,1.99126,-0.841575,-1.93334,0.0730018,3.77329e-05,-0.965053,-1.4373,-0.244436,-0.931573,0.204003,0.206129,-1.02211,1.44656,2.72461,-0.492521,0.00534336,0.209526,-0.126307,1.93283,0.440989,-0.0816225,1.42778,-1.06634,-0.346569,-0.550611,1.49117,1.14714,0.9191,-0.265346,-1.29344,-0.597768,2.37537,0.103989,0.327247,-1.10547,0.643876,0.709007,0.699925,-0.0349808,-1.82944,-0.625135,-0.320488,0.987482,0.444808,1.24275,-0.766552,0.757272,0.438843,0.197699,0.466896,0.947036,0.962111,1.12939,-1.08427,0.254012,-0.686656,0.135257,0.446267,0.80705,0.0692593,0.382548,-0.0508662,0.376995,-1.25002,0.347092,-0.493122,1.03348,0.689525,-0.0980719,-1.01453,0.783004,-0.781512,0.721124,0.596847,1.31231,-0.992034,0.0344778,-0.427198,0.798088,-0.0519736,-1.03044,0.463629,1.05952,0.955443,-0.357922,-0.568627,0.927904,0.392539,-1.07206,0.672091,-0.388549,-2.06983,-0.0187039,-0.0905488,-1.43761,0.0159442,0.222835,0.231572,2.67516,0.237038,0.66341,-1.20486,1.04132,0.938516,0.176054,0.103883,1.18711,-0.183302,0.939908,-0.782143,-0.0272846,1.15248,-0.5033,-1.25701,0.854635,-0.223905,-0.125881,-1.38138,1.57708,0.454822,-0.607063,-0.861798,1.24224,-0.605494,-1.17744,-0.195855,1.16689,-0.172109,0.488958,0.736097,0.86731,1.15701,-1.22424,0.245711,-2.05933,0.164801,1.64277,1.13105
-635.26,0.970528,0.044051,7,127,0,714.342,0.136625,0.0775096,-0.466116,-1.46397,-1.3129,-1.8165,-2.04768,-0.228366,-0.532292,-1.48223,-0.235966,-0.829198,-1.2834,0.393217,0.210325,-0.144642,0.494218,-1.41132,-0.614659,-0.641809,-1.20721,1.4584,-0.918628,0.443281,1.27536,-0.150404,-0.0352541,0.212076,-1.17877,0.570602,0.0874643,-0.833265,-0.0100471,-0.462757,-0.0226355,-0.246892,-0.109556,0.724989,0.654274,0.512355,1.19774,-0.702007,-0.224409,0.859645,-1.17114,-0.0613442,0.20386,1.15873,-0.145463,-0.634334,-0.0157623,-1.51414,-0.101956,0.863998,-0.0543958,-1.37679,1.03568,-1.26419,1.37685,-1.05467,-0.247324,-1.09779,1.12388,0.476254,-0.491073,-0.408039,0.574793,0.922816,-0.811481,-1.24962,0.59393,-1.39568,0.187384,-0.235812,-1.34231,1.66861,-0.336694,-0.1192,-0.714793,-0.816757,1.62343,1.57487,0.267098,-0.352647,0.304037,2.41976,0.679751,-1.85876,-1.41875,-0.926853,0.047724,1.60839,-0.188739,-0.799479,0.620237,-1.21408,0.283972,1.30282,-1.56962,0.553262,1.23839,-0.731873,-0.396833,0.426623,-0.559535,1.74194,-1.67644,0.731664,-0.375082,2.29563,1.33847,0.258363,1.25216,-2.27633,-1.90818,0.14629,-2.16785,-0.185465,-0.384613,1.21232,0.135687,2.31976,1.36593,0.0866353,0.312442,-0.932917,-0.621695,-0.332254,-0.251952,0.0497485,1.23496,-0.0698264,-0.124913,-1.68917,-0.234289,-2.72251,0.136356,0.358781,-1.41135,-1.30456,-1.44702,-0.471003,0.547324,-1.71389,-0.119536,1.11624,0.967011,1.26603,0.702597,-0.656568,-1.97694,-1.9307,0.766248,-0.757264,0.244276,-0.702129,-0.553117,-0.87362,-0.116618,1.22892,-0.311236,-0.485567,-0.967499,2.17137,-0.271294,-2.20444,1.07787,-0.444766,-0.844103,-0.470214,0.568061,-0.622866,-0.379165,0.0143034,-0.30464,0.229341,2.15143,-1.00457,0.556277,-0.216055,-0.33018,-0.776154,-1.11946,-0.208441,0.0374,-0.709913,0.278486,0.0580664,-1.97211,0.253366,1.32645,0.602931
-637.656,0.990299,0.044051,7,127,0,728.825,-0.417894,0.370818,0.980919,0.893917,1.11118,1.5249,-0.840168,-0.184978,0.0240121,0.88363,-0.69495,0.291384,-0.280658,1.31529,1.27404,1.55256,-0.0198074,0.74061,1.62288,-1.03035,-0.360758,1.0591,-0.758303,1.15137,1.16212,-0.130051,-1.42531,0.22569,-0.434951,-0.277604,0.828403,1.39698,1.16846,-1.15363,0.926763,-1.51091,-1.20355,1.19835,-1.02892,0.527326,2.14549,1.16514,-1.36631,-0.098969,0.818943,0.424097,-1.53105,1.94191,-1.19864,0.276079,-0.200517,-0.260451,0.631566,0.464494,1.70087,-0.284708,-1.02466,-0.777706,0.0269742,-0.389945,-1.35036,-0.571653,-0.604515,-0.0208952,0.44679,0.302349,0.228821,1.62578,-0.900204,-0.325121,0.691036,-0.111414,1.20709,-0.230521,-0.739638,1.35315,-1.14994,-0.849294,-0.779344,1.19364,1.47998,0.498602,-0.600032,-1.21616,-0.777173,1.90849,-0.472786,-0.165337,-0.204673,1.50151,0.0961394,0.441462,-0.868445,-1.3177,-1.26306,-0.499978,0.979292,-0.538993,-0.0514789,-1.20281,0.167132,0.383497,-0.24863,-0.496509,0.911371,0.244711,1.65109,-1.52472,-0.3291,-1.47028,-0.587691,0.14989,0.659972,0.678881,-0.0460058,-0.573752,0.705734,-1.24138,-0.572725,-1.07214,0.784724,-0.516851,-0.628998,-1.74324,0.0267448,-0.803007,0.673689,-0.261426,1.04888,-1.12675,-0.0834655,-0.439779,0.205333,-0.16542,-1.15579,0.657825,0.513168,0.759589,0.0274075,-0.177653,0.765087,0.360456,-1.99344,0.501283,-0.533925,-2.17187,-0.317535,-0.457666,-1.99135,0.219002,0.30949,0.499244,2.80518,0.0908592,0.850425,-0.880864,0.977767,1.47767,-0.345468,-0.0446457,1.80459,-0.0734906,0.355252,-1.18422,0.118377,1.04585,-1.33891,-1.03275,0.594231,-0.379424,0.905633,-1.1951,1.1434,0.680391,-1.02498,-0.473053,0.339521,-0.718483,-2.00713,-0.37627,0.557298,-0.369232,0.28328,0.532075,0.446413,0.148417,-1.20584,0.251144,-1.64793,0.143507,1.59852,1.04789
