# 0.673814, 0.721479, 0.621638, 0.822717, 0.734208, 0.874059, 0.494882, 0.434622, 0.426346, 0.419972, 0.414722, 0.450012, 0.463822, 0.364712, 0.276177, 0.337536, 0.425463, 0.457384, 0.356832, 0.638863, 0.694956, 0.32597, 0.523653, 0.441408, 0.309289, 0.373801, 0.596145, 0.368664, 0.633429, 0.35896, 0.372083, 0.431087, 0.303984, 0.468423, 0.350486, 0.546739, 0.558769, 0.313815, 0.33028, 0.31983, 0.226929, 0.340014, 0.527802, 0.385636, 0.441194, 0.345629, 0.595966, 0.351253, 0.602554, 0.371047, 0.409531, 0.559465, 0.285121, 0.320331, 0.386549, 0.671749, 0.403864, 0.533798, 0.353013, 0.662704, 0.59944, 0.449491, 0.299954, 0.482169, 0.407093, 0.41753, 0.365139, 0.301114, 0.518869, 0.502514, 0.313353, 0.461894, 0.289593, 0.403428, 0.533752, 0.326674, 0.465857, 0.381446, 0.51217, 0.380327, 0.321115, 0.317723, 0.377452, 0.610704, 0.380114, 0.296165, 0.345164, 0.426948, 0.531124, 0.399617, 0.332371, 0.300071, 0.406779, 0.488101, 0.368669, 0.529385, 0.63828, 0.750791, 0.802449, 0.554227, 0.834965, 0.753308, 0.756577, 0.661896, 0.722616, 0.7039, 0.777425, 0.723501, 0.688242, 0.636289, 0.715996, 0.783023, 0.591156, 1.02424, 0.730918, 0.733626, 0.810828, 0.982832, 0.579818, 0.593892, 0.765858, 0.598876, 0.567726, 0.822184, 0.720769, 0.786276, 0.780352, 0.721617, 0.690576, 0.624606, 0.627154, 0.804263, 0.615195, 0.776521, 0.869634, 0.770639, 0.561924, 0.70687, 0.690281, 0.906086, 0.643722, 0.55957, 0.757636, 0.647378, 0.815922, 0.75953, 0.723412, 0.778848, 0.672517, 0.584056, 0.898422, 0.858227, 0.541941, 0.622682, 0.578039, 0.885475, 0.716058, 0.607719, 0.573037, 0.61836, 0.565304, 0.679584, 0.747591, 0.580076, 0.701754, 0.723314, 0.665769, 0.786172, 0.581597, 0.774717, 0.650689, 0.776887, 0.588997, 0.659634, 0.680059, 0.772553, 0.567874, 0.965398, 0.665472, 0.75334, 0.660203, 0.745967, 0.702632, 0.755833, 0.541145, 0.757755, 0.503939, 1.11172, 0.48097, 1.70733, 0.0879229, 0.153625
-623.552,0.977194,0.0505103,6,63,0,720.555,0.194861,0.288954,1.04503,0.0649476,-0.472893,-1.22593,-0.401017,-0.148067,0.0293519,-0.832808,0.708664,-0.0929778,-1.60034,1.01161,0.00614445,-0.0821832,-0.408421,0.514518,0.51259,-1.73068,-0.347995,1.23055,-0.97645,1.72181,1.65449,-0.658455,-0.494215,-0.749503,-0.690434,0.0355008,-0.0405668,0.0294366,-0.0347144,-0.895709,-0.793281,-0.883,-0.584897,0.56575,-0.392921,0.0785166,1.89278,0.148015,-1.31898,-0.249337,-0.417752,-0.0429505,-2.15098,0.942402,-0.562879,-1.04744,0.615334,-0.353788,0.169322,-0.199996,1.17779,-1.83499,-0.198791,-0.696317,1.00007,-1.83431,-0.588467,-1.58243,-0.114076,0.233686,-0.568345,-0.350338,0.148487,1.43973,-1.60148,-1.08287,0.512221,-0.775478,0.530773,0.110149,-0.0933788,1.3371,-1.28935,-0.341797,-0.373235,0.698444,1.22481,0.561792,-0.359221,-0.485017,0.484636,1.40972,0.541172,-0.475541,-1.92019,0.156877,-0.369435,0.459025,-0.090947,-1.05155,0.712021,-0.745146,-0.330356,0.355012,0.784579,0.589095,1.03967,0.345565,-1.22709,-0.840382,-0.419854,0.557546,-0.683879,-0.759975,0.511666,1.80602,0.410649,-0.328837,1.43335,-1.56125,-0.987513,0.534905,-1.36821,0.980437,1.20474,0.515155,1.3899,0.975037,0.283066,0.477644,0.830794,0.675339,0.156732,0.293478,0.252425,0.367202,-0.383537,-0.610308,1.02396,-0.366596,0.0104084,-1.8255,0.287769,0.331467,0.730248,-0.840308,-0.930549,0.43231,-1.84184,-0.211532,-1.00899,0.403053,1.32679,0.733951,0.263222,0.460936,-0.489517,-1.52278,3.05713,1.10495,-0.0836395,0.155259,0.0628747,-0.761019,0.399371,0.898319,1.74559,-1.57964,0.834646,-0.0142857,-0.462551,-0.445085,-1.03998,-0.101484,1.86698,0.0912877,1.10338,-0.554145,0.778063,1.47493,-0.936271,-1.85101,1.42588,-1.25453,-0.318983,0.56023,3.23114,0.518749,-0.899171,-0.204856,0.730455,-0.87151,-1.59822,0.746902,-0.853485,0.770567,2.16077,0.835998
-618.226,0.994217,0.0505103,6,63,0,704.3,-0.958116,0.338716,0.692252,-0.380866,-0.429618,-0.740428,-0.788058,-0.0436285,0.115345,-1.16975,0.534536,0.15905,-0.649755,0.588709,0.431533,0.338676,0.0680686,0.681411,0.558531,-0.644265,0.0381643,1.57588,-0.789678,0.537741,1.41483,-0.481681,-0.598729,-0.56599,-1.46895,0.0874602,-0.141861,-0.260177,0.115026,-0.335031,0.249933,-1.42939,0.0660945,0.152429,-0.246779,0.294487,1.69636,-0.0337533,-1.61633,0.0661607,0.22351,-0.247156,-1.53739,0.854594,-0.876913,-0.630121,0.354235,-0.610178,0.966712,0.372704,1.58055,-1.49208,0.149193,-1.39375,0.580889,-2.18427,-1.71087,-0.882384,-0.0467258,-0.245268,-0.880583,-0.390207,0.190878,1.21593,-1.51463,-1.69607,0.300401,-0.298133,0.256724,0.274685,-0.86748,1.23938,-0.829032,0.26942,-0.523333,0.699916,1.60807,0.660589,-0.539408,8.12037e-05,-0.23856,1.65043,0.35037,-0.427668,-1.67315,0.0963626,-0.356683,0.768094,-0.166577,-1.03526,0.170262,-1.38339,-0.23601,1.14821,1.4799,0.076163,1.55693,0.330636,-0.322964,0.366445,-1.26322,1.75633,-0.569126,-0.111405,1.8336,1.17829,0.508856,0.292597,1.12703,-0.452648,-0.0304807,-0.179637,-0.659177,0.793764,0.753818,0.99922,2.57977,0.50185,-0.0444015,0.417933,2.1139,0.406003,0.978823,-0.1879,0.78621,0.41436,-0.388016,-0.775025,0.0566907,0.107556,-1.16037,-2.098,-0.0165576,0.171847,1.33345,-1.47495,-0.632974,-0.196035,-1.6038,-0.0713564,-0.902533,-0.443494,0.200321,0.298216,-0.207136,1.08537,-1.24346,-2.08374,2.11195,1.51011,0.358784,-0.777788,-0.00767908,-0.879269,-0.00842565,1.12755,1.23274,-1.69724,1.34591,0.645979,-0.0333512,0.402632,-1.15549,-0.166534,0.491594,-0.965986,1.36347,-1.56682,1.0499,0.72914,-0.137078,-0.97159,1.67234,-0.892549,-0.618117,-0.845556,2.74307,0.368524,-0.654259,0.623303,1.06287,0.102247,-0.911434,0.656388,-0.845615,2.083,2.26348,1.03875
-612.717,0.995119,0.0505103,6,63,0,696.635,-0.824099,-1.09179,1.04144,-0.68302,-0.121882,-1.28899,-0.639865,-0.294752,-0.270337,0.435588,-0.253101,-0.0564299,-0.0495439,0.202582,0.549489,0.632419,0.0525767,-0.325365,1.05083,-0.351762,-0.0065086,1.31851,-1.76427,0.750857,2.11013,-0.5293,-1.30472,-0.626064,-1.09814,0.109435,0.304783,-0.0399679,0.40705,-0.0318128,0.0574766,-0.516854,-0.307666,0.909755,0.129159,0.949109,1.44556,-0.160282,-0.726629,-0.143216,0.491374,-0.857163,-0.726493,0.904259,-1.07559,0.535035,0.751616,-1.22687,0.947071,1.4816,0.694006,-2.11564,-0.494971,-0.869935,1.03448,-1.81915,-1.82604,-0.262936,-0.683545,0.487178,-0.865786,-0.99089,0.842883,0.642848,-0.372117,-1.74245,0.382698,-0.381426,0.734527,0.232833,-0.889801,1.29687,-1.1904,0.455648,-2.27955,0.755645,1.509,1.55662,-0.899771,-1.48385,0.361095,1.4262,0.608151,-0.448975,-0.74435,0.593867,0.0570097,0.871721,0.0555946,-0.965347,-0.568913,-1.48122,0.603835,0.139912,-0.565366,-0.023908,2.81377,0.643663,0.320693,0.326878,-0.354523,1.6499,0.0293462,-1.52625,1.41188,0.042825,1.12094,1.42317,1.60246,-0.326916,-0.383362,0.692714,-0.296406,0.600958,0.0065795,0.615569,2.07502,1.35703,0.570317,0.343078,1.27954,-0.222375,0.544968,-0.550226,2.64835,-0.212772,0.649333,0.129308,-0.109293,0.0442519,-0.123312,-1.46954,0.149756,-0.280887,0.753525,-0.177434,0.804848,-0.51498,-0.694373,-0.16723,0.05272,-0.310214,2.10569,0.412918,0.575146,0.947752,-2.01478,-0.528318,1.62874,-0.160268,0.156903,-1.59018,0.979152,-0.570524,-0.206345,1.34722,0.303405,-0.641819,0.201069,1.02219,0.201071,-0.924328,-0.496152,-1.2362,0.586291,-1.0636,1.08808,-1.62104,0.644474,1.5688,-1.02929,-1.59934,1.71174,-0.819809,0.734839,-0.879196,0.0671186,0.245809,-0.420404,-0.135513,1.14436,-0.194817,-1.02557,0.489659,-1.04081,1.36703,2.06605,1.22511
-628.69,0.833175,0.0505103,6,63,0,717.116,0.199203,-0.401241,0.175164,-0.901811,-0.3456,1.8041,-0.287548,0.214744,-0.239337,-0.652079,-0.0611552,-0.514539,-1.06851,1.72571,1.44832,1.05225,0.817411,0.0201238,0.366893,-1.25237,-1.49618,1.44963,0.582804,1.07557,1.19497,0.205033,0.250601,1.2278,-1.34023,0.711134,0.875353,0.619402,0.738198,-0.483639,1.13618,-1.08804,-1.88112,1.32938,-1.14201,0.961034,1.41845,-0.187523,-1.24162,0.826172,0.884278,0.644195,-0.548267,1.76011,-0.461011,-0.472947,-0.307456,0.454201,0.620636,0.478381,1.15752,-0.628036,-0.17542,-0.282302,0.655771,0.335519,0.412178,-0.366903,1.40235,0.218131,0.62523,0.378092,0.376985,2.18512,-1.55896,-0.160863,0.708732,-2.24592,0.927646,-0.512464,-0.512774,1.77471,-0.309789,-0.626454,-0.038304,0.145098,0.9162,1.25136,0.404393,-2.02465,-0.667892,2.93031,-0.155097,-1.07603,-1.99546,0.167783,0.650082,1.22779,0.119404,-0.697936,-0.797231,-0.247444,-0.423066,0.863528,0.604988,-0.417327,-1.30247,-1.20743,-0.529724,0.497352,-0.1253,0.990201,-1.06712,1.3104,-0.52751,1.44342,-0.212077,-0.384431,0.609993,-0.721911,-1.09073,-0.853892,-0.832552,-1.34296,-0.712828,0.4064,-0.947998,0.794385,0.0127309,-1.24259,-0.597976,-1.32715,-0.803171,-0.240375,-1.05604,-0.922864,0.32237,0.370983,1.18868,-0.940041,-1.70687,-0.194486,0.782574,0.815925,-2.16377,0.488712,-0.603348,1.29152,0.182389,-1.0898,1.32227,0.876175,-0.121627,1.46504,-0.144459,0.663326,0.850737,-0.151117,2.18006,1.39425,0.279448,-0.0656285,0.454831,0.425774,-0.350632,-0.376337,0.830299,-0.762727,0.464892,0.828925,0.205612,-0.255204,0.558179,0.040203,-1.77371,0.376836,-0.000555722,-0.0702708,0.513687,-0.874361,0.218592,1.31014,0.968472,-1.40746,-1.49658,1.13456,-0.673894,-1.68817,-0.696039,0.101261,-1.16856,0.0350074,-0.561873,0.926375,-2.54756,0.00823426,1.69885,0.642616
-653.412,0.967118,0.0505103,6,63,0,732.381,-0.160652,-0.27773,0.551351,0.107772,-0.216257,0.0110584,-1.20498,-0.218099,0.427537,-0.89927,-0.223993,0.731047,-0.562721,0.921462,1.14683,0.735437,0.737213,0.0156972,1.78344,-0.170239,-0.251329,1.29337,-0.739036,0.966905,2.028,-0.364062,-1.02497,-0.271162,-1.15869,-0.311174,1.38632,1.04924,1.21239,-0.337843,1.08848,-0.241982,-1.5338,0.255431,-0.121989,0.857755,1.82714,1.13249,0.493872,1.64268,-0.202445,0.0630677,-0.839877,1.67197,0.382927,-0.80484,-0.598532,-0.719538,-0.356182,0.0684453,0.880722,-0.703742,-0.427033,-1.14978,1.89117,0.254719,-0.708378,-0.779213,1.7103,1.82905,-0.62851,-0.3302,0.877327,1.29744,-2.05968,-1.59883,0.254213,-0.257128,-0.0186849,-0.342935,-0.704014,1.23754,-0.91087,-0.57947,-1.51107,-0.280529,0.818809,1.13987,-0.491345,-1.09319,-0.916633,2.50078,0.344664,-1.16422,-1.97073,1.6363,0.00436396,0.993914,-0.976247,-0.662114,-0.0862349,-0.434511,0.971199,0.397462,-1.26139,0.0509298,0.826371,0.15354,-0.523509,0.223856,-0.0527412,0.441829,-1.46923,-0.0898007,-0.344193,0.17987,0.0140361,-0.973823,0.894126,-1.79823,-1.11327,-0.133767,-1.33712,-0.375908,-0.324355,0.439094,-0.925594,0.114575,0.355056,-1.3718,-2.17307,1.31267,0.72426,0.69684,-0.138536,-0.392709,1.18201,-1.48406,-0.656246,-1.20023,1.12991,-1.62824,1.27338,0.748803,-3.00754,-2.97758,-0.343999,1.15889,1.39409,-0.927557,0.843143,-0.3588,-0.469808,1.17283,-1.31428,-1.18937,-1.56163,0.21824,3.00987,1.96993,-0.311773,-1.73493,-0.412524,0.99149,0.152189,-0.0614584,-0.111289,-0.775498,-0.158364,-0.741371,-0.186468,-0.563927,0.43247,-0.306769,-0.220026,1.13475,1.44709,-0.00410545,0.0687157,2.58422,-0.582093,0.445827,1.59941,-1.66055,0.652994,-1.19736,1.04618,0.567401,1.58373,-0.600941,-0.117084,-0.286395,-1.12607,0.810155,-1.41241,0.0520363,1.21808,0.760235
-634.236,0.998391,0.0505103,6,63,0,744.305,-0.772016,-0.792429,0.211016,1.46076,1.15842,2.05891,0.30777,0.851425,0.641122,-0.546426,0.558411,-0.0366007,-0.427603,0.781043,1.14639,1.09864,-0.112384,-0.804016,0.563572,-1.12194,0.216208,1.45843,-0.255463,1.33996,2.42638,0.37541,0.0239466,0.696531,-1.27661,0.899153,0.507738,0.329995,0.48331,-0.518611,0.640647,-1.40294,-0.0154514,0.431031,-0.520526,0.0591637,2.37538,-0.542612,-0.738703,0.404573,0.721496,1.36592,0.510788,1.5899,-0.348649,1.01293,0.436968,-1.09808,-0.012018,-0.766843,1.22753,-0.834696,-0.0222924,-0.934529,1.34914,-1.2479,-1.94711,-1.41648,0.575447,-0.319896,0.543514,-0.466275,0.0919426,1.46204,-0.169572,-2.13489,1.13099,-0.375982,0.952355,-0.54073,-0.52113,1.23991,-1.00771,8.2948e-05,-1.47926,0.332439,1.31011,0.53386,-0.455109,-1.13984,-0.592353,3.02869,-0.0583554,-1.51075,-1.85231,-0.810292,-0.791764,0.843752,-1.65527,-0.371747,0.0929491,-0.625321,0.501763,-0.116127,-0.842837,-1.5263,0.447715,0.830196,-0.457393,0.455591,-0.759663,0.783656,0.0142666,-0.00285855,0.20967,1.44311,-0.349173,-0.87751,0.454358,-0.475397,-1.00799,-0.384488,-0.649547,-1.30332,-0.389172,0.846129,0.0812317,0.991545,0.533237,-1.29447,0.0328995,0.688961,0.889362,1.44456,-0.486127,-0.61174,-0.61071,1.30225,0.981568,-0.720448,-0.352854,-0.782958,0.766634,1.47008,-3.45752,-1.62747,-1.06292,-0.0129188,-1.28823,-0.527431,0.493782,0.242873,1.53036,1.3925,-1.05395,0.291429,-0.272321,-0.42126,2.91501,0.749731,-0.447164,0.348385,0.857305,-0.250734,0.160207,0.795096,0.36635,0.446764,0.1208,-1.69542,-1.03729,-1.91295,0.35086,-0.16941,-0.52203,-0.153406,0.536782,-0.748434,-0.967323,0.586643,0.717144,-1.22032,1.86799,-0.0478568,-1.95273,0.159617,0.0650159,-0.501474,-0.0928208,0.425097,1.12616,-1.31835,-0.503884,0.904656,-2.09566,0.0967006,1.42248,1.05075
-633.046,0.983436,0.0505103,6,63,0,712.05,-0.572145,-0.93194,0.0760172,1.70374,0.774082,1.88215,0.371164,0.74416,0.618881,-0.577782,0.704057,0.0390667,-0.49592,0.981597,1.26643,0.968873,-0.119744,-0.704411,0.475037,-1.04642,-0.0409848,1.34893,-0.213298,1.06706,2.39834,0.545592,0.0921252,0.637334,-1.55672,0.820921,0.524016,0.14886,0.604579,-0.574142,0.673753,-1.64274,-0.0708119,0.517992,-0.509258,-0.113897,2.2708,-0.671428,-0.471288,0.338271,0.751965,1.29927,0.406194,1.65635,-0.194962,0.882177,0.165837,-1.10983,-0.0087023,-0.688821,1.18153,-0.883816,-0.0690859,-0.802956,1.4212,-1.34245,-1.82839,-1.29548,0.430343,-0.272551,0.567554,-0.413191,0.076709,1.4162,-0.451643,-2.30663,1.02009,-0.134105,0.798879,-0.619718,-0.317482,1.20422,-1.04383,0.205728,-1.6511,0.212503,1.19291,0.673371,-0.700792,-1.11036,-0.283255,2.937,-0.0367404,-1.42685,-1.8299,-0.659743,-0.606861,0.893271,-1.73489,-0.305872,0.146397,-0.29276,0.722793,-0.37944,-0.755073,-1.42805,0.642588,0.762262,-0.279225,0.240978,-0.526609,0.505356,0.241702,-0.0931494,-0.1145,1.34711,-0.4221,-0.889758,0.527475,-0.231031,-0.893584,-0.42108,-0.577829,-1.50659,-0.339883,0.998627,-0.162804,0.817996,0.422077,-1.48853,0.105519,0.584422,0.579584,1.68528,-0.847443,-0.377948,-0.51154,1.25285,0.761196,-1.2527,-0.147203,-0.756478,0.787075,1.5613,-3.18879,-1.7341,-1.1999,0.0615721,-1.07053,-0.237594,0.468671,0.319037,1.50483,1.39419,-1.10436,0.521807,-0.295893,-0.542151,2.91522,0.616566,-0.264479,0.389145,1.03947,-0.238049,0.441606,0.783875,0.266045,0.187668,0.136344,-1.70831,-1.30116,-1.76493,-0.0381239,-0.450462,-0.601943,-0.335364,0.726616,-0.471248,-0.67879,0.6486,-0.117719,-1.19795,1.89102,0.2186,-1.79247,0.00827427,-0.221622,-0.295352,-0.131017,0.572959,0.976407,-1.50875,-0.412276,0.569111,-2.20897,0.0621289,1.47682,1.06393
-639.067,0.967998,0.0505103,6,63,0,733.381,-1.03346,-1.29298,-0.160036,0.732501,-0.018312,0.68791,-0.330682,-0.0206279,0.0656404,-1.05789,0.209137,-0.321892,-0.243752,1.10438,0.881916,1.05523,0.239214,-1.5713,-0.0995544,-2.02588,0.402838,1.79411,-0.189988,0.458785,1.69911,-0.413074,-0.205027,1.09459,-0.441322,1.46195,0.0689223,-0.638987,-0.339598,-0.775748,0.264879,-0.118379,1.2098,0.848278,-0.166016,-1.12533,1.35761,-0.462546,0.232721,-0.00845107,-0.115947,0.803646,-0.477017,1.3683,-1.17068,0.415259,0.497063,0.0621006,-0.530843,-0.393376,0.478898,0.194746,-0.528749,-0.525234,1.6451,-1.30095,-1.03329,-1.27542,-0.620586,-0.407005,0.192564,-0.89517,0.989803,1.81501,-0.638173,-0.836544,1.08986,0.383082,0.811927,-0.828379,0.580758,0.749972,-0.768807,-0.319131,-1.14479,-0.400216,1.34274,1.40205,-0.524786,-0.396316,-0.36513,2.89187,0.156455,-0.286102,-1.74057,-0.653268,-0.185501,1.31309,0.35249,-0.916733,0.0349432,0.409023,0.0638971,-0.902736,0.244911,-0.217711,0.48257,-0.147505,-0.111293,-0.426783,-0.522589,1.16875,-0.889131,-1.73572,-0.000766879,1.57181,-0.455008,0.849773,0.766065,0.155546,-2.09864,0.458868,0.602625,-0.727636,0.172728,0.746185,0.963096,-0.0214243,0.550273,-0.418523,0.458957,0.696122,-0.553819,1.41896,-0.712937,-0.797688,0.0225293,0.384701,0.38515,-2.65621,0.0814046,-0.928438,0.145826,1.11325,-0.67683,-2.52124,-0.514239,-0.375084,-1.72064,0.114657,0.983893,-0.347409,0.558691,1.51828,-0.677065,0.163895,-0.81924,-1.39689,2.0539,1.15567,-0.690794,-0.113369,0.606102,-1.51186,0.158326,-0.0953149,0.893868,-0.215565,1.31706,0.501383,-0.164719,-0.86318,1.00628,-0.291887,-0.864982,-0.754954,-1.32298,-0.429799,0.487697,0.592842,-0.0784067,0.0434337,2.10333,-1.05638,-1.12215,-0.318607,1.1886,-0.559854,-1.05335,0.336309,0.747178,-0.555492,-0.678335,0.193264,-1.87001,0.323878,1.39428,0.779323
-639.03,0.999771,0.0505103,6,63,0,728.125,-0.568508,-0.0943268,0.852293,0.630783,0.835983,-2.35569,-0.28856,-0.921152,0.111632,-0.320461,0.518286,-0.0276568,-0.255947,1.4662,2.25682,-0.403084,0.983472,-0.0890155,-0.210325,-0.999377,-2.27742,1.51986,-0.597155,0.936225,3.26868,0.0765155,-0.520519,0.698019,-1.22268,1.00348,0.586566,0.101817,0.619039,-1.76981,-0.477603,-1.66172,-1.56475,0.362148,-2.52634,0.115142,2.79795,0.300813,-0.17721,0.791813,-0.970433,0.519117,-1.87426,2.27534,-0.361251,0.169444,0.114428,-0.838445,0.379432,-0.181293,0.907143,-1.93025,0.351958,-1.7282,0.90905,-2.0123,0.283041,-1.83707,0.70816,0.163737,-0.567716,-0.00894346,1.34776,1.16055,-0.513313,-0.466853,0.862637,-1.29203,0.186618,-1.30224,-0.573456,2.02941,-0.234986,-1.04412,-0.0861746,0.402233,1.19346,1.68682,0.941971,0.252809,0.761193,2.07045,0.267292,-0.763369,-1.77443,-0.211185,0.174558,0.170277,0.370524,0.120349,0.581509,-0.726305,0.626064,-0.150441,0.768585,-0.394425,-0.404128,-0.0245459,-0.337396,-0.321828,1.99183,0.31736,-0.773122,-0.589649,0.224968,-0.210929,-0.789475,1.19488,0.527567,-0.938337,-0.571122,-0.326055,-0.726868,-1.29329,-1.1173,-0.102866,0.764751,0.510629,1.04151,0.0619327,0.0827743,0.0865535,0.939729,-0.196757,0.542096,-0.426716,1.59965,-0.136898,0.0984518,-0.282484,-0.582093,0.0186436,0.832075,-0.269555,-1.04208,-0.816475,-1.15293,0.168973,0.153769,0.31456,-0.402522,-0.949755,-0.452798,-0.327474,-0.609528,-0.0350777,-1.2938,-1.24,1.66824,-0.303378,0.96523,-1.79876,1.29144,-0.343059,-0.764931,0.426336,1.20987,-1.43182,-0.320214,0.744116,0.141915,0.284984,0.132774,-0.142833,-0.706851,-2.5146,0.613594,-1.00748,-0.174721,-0.00830437,-1.04298,-2.01962,1.90155,-0.925473,-0.829411,0.685544,-0.0267064,-1.46045,-0.0275408,-0.147477,-1.00539,-0.624418,-1.14108,0.552018,-1.53337,0.347427,1.59381,1.08133
-632.685,0.925787,0.0505103,6,63,0,721.102,0.786166,-0.372991,1.96388,-0.246324,0.402456,1.22906,-2.41757,1.15056,0.713733,-0.465769,-0.475305,0.356199,-0.114245,0.877518,1.26293,2.06673,-0.0738758,0.173453,1.68935,-1.11148,0.0540758,1.02842,-2.05353,1.48368,1.94771,-0.35957,-1.62877,-0.286118,-1.36917,0.445691,0.0143512,0.571956,1.62669,0.0733024,0.341112,-0.217534,-1.75379,0.795645,-0.346277,0.227015,1.81836,-0.467807,-0.173569,0.267589,0.389333,0.205583,0.506667,1.51352,-1.48063,-1.21302,-1.42873,0.191366,0.470474,0.637824,1.65644,-0.0252737,0.369976,-0.168891,0.925275,1.01893,-2.00916,-0.0848987,-0.538347,-0.255432,-0.760345,0.153558,0.0209715,2.00606,-1.22642,-1.73212,0.448298,-1.1767,0.21278,1.06733,-0.906535,2.0525,-0.38128,-0.555947,-1.86345,0.353619,1.28969,1.76038,-1.24826,-0.805594,-0.696328,2.9795,0.057658,-0.508366,-1.27589,0.47462,-0.234314,2.00591,-0.766383,-1.21144,-0.140243,0.0441757,0.104525,0.949149,-0.99153,-1.06342,1.57194,-0.210983,-0.393237,1.16035,-2.1824,1.48476,-0.205635,-0.145331,-0.397558,0.69927,1.65268,-0.851267,1.47514,-0.604963,-1.0629,-0.0253854,-1.06969,-0.263271,0.337364,0.627539,0.654691,1.43577,0.393146,-1.77043,0.796493,-1.465,-0.39644,0.90554,0.845284,-0.203501,0.162587,0.0816289,0.956529,-1.4499,-0.899539,-0.981563,0.921062,1.82579,-0.792999,-0.680925,0.856692,0.101217,-0.329693,-0.895961,0.439486,0.282806,1.37145,1.73556,0.346223,0.52643,-0.133184,-0.229532,2.40306,-0.162688,0.803671,-0.341718,-1.05584,0.357721,0.363073,0.720424,-0.0924842,0.802341,0.0425428,0.735934,-0.220018,-1.32755,0.134084,-1.81967,0.251342,1.07817,0.159893,-1.10742,1.0663,0.64642,-0.211341,0.781817,1.32519,-0.976586,-0.448845,-1.60754,0.638538,0.426635,-0.836311,0.728314,1.74034,0.372617,-0.45141,0.243524,-2.61821,0.0797717,1.32415,1.03331
-649.621,0.988713,0.0505103,6,63,0,731.178,-0.598497,-0.0142034,0.463329,0.904987,-0.511731,0.508658,0.50338,-1.17947,-0.63904,-0.245651,0.0476083,-0.53671,-2.02311,0.544116,0.166702,0.142546,0.433031,-0.702605,-0.177216,-0.0321026,-2.09005,1.77071,-0.558938,0.412733,0.802512,-0.705787,-0.570112,-0.7956,-1.21293,0.624197,1.1692,-1.1918,0.661798,-0.557512,1.20611,-2.55649,-0.496422,2.37914,0.327269,0.823755,1.34812,-0.659267,-0.386205,0.796687,0.551212,-0.517588,-2.41325,1.59291,-0.842187,0.788089,-1.00216,-0.984199,-0.658895,-0.00897155,0.353355,-1.68527,0.390184,-1.35653,1.21223,-1.49646,0.66677,-1.43741,0.982079,1.15346,0.0782468,0.618779,1.41926,0.780194,-0.489157,0.0651387,0.903347,0.0838039,1.5358,-1.19205,0.213112,2.39687,-1.14443,0.359618,-1.45768,-0.706755,1.24524,1.33698,0.606275,-1.08313,-0.996056,1.44058,-0.504356,-1.57146,-0.0116712,0.107436,-0.0301322,1.14374,1.00659,-0.0266975,-0.32236,-0.853401,0.583817,0.524122,0.81281,-0.194666,-0.270681,-0.0375016,0.100537,-0.372748,1.14941,0.520925,-0.385738,0.0953374,0.234335,0.507478,-0.974057,1.4162,-0.541972,-0.181237,-2.11981,-0.959094,-0.20697,-1.39801,0.292764,-0.927325,-0.316993,1.38609,0.306783,0.399099,-0.100022,-0.27193,1.35564,-0.298944,0.366115,-0.121533,1.02674,-0.521103,0.238938,-0.735833,-0.0736934,-1.01187,1.05391,-0.788346,-2.27321,-0.615895,-2.08197,-0.675469,-0.478669,0.688627,-0.527025,-0.547321,0.110355,-0.395935,0.608172,-0.493216,-0.454346,-0.177265,2.48467,0.328671,0.398409,-0.874177,1.52168,-0.684249,-1.75987,0.86924,0.852912,-0.594237,-0.825724,1.32327,-0.811173,0.31563,0.663497,-0.996578,-0.396025,-2.50063,1.24079,-1.39426,-0.525725,-0.152755,-0.717708,-1.62973,2.22708,0.123924,-0.557586,0.282332,0.064871,-1.78669,-0.425829,-0.186594,-0.272592,0.326822,-1.03532,0.586289,-1.36168,0.274002,1.44314,1.03544
