# 0.894459, 0.713003, 0.751432, 0.343282, 1.47834, 0.741, 0.623757, 0.588989, 0.737715, 0.905828, 0.706048, 0.352316, 0.393646, 0.305722, 0.444721, 0.292496, 0.301787, 0.371517, 0.345803, 0.303986, 0.305063, 0.328543, 0.430375, 0.390441, 0.381852, 0.373, 0.285358, 0.320805, 0.355351, 0.423927, 0.35517, 0.302469, 0.297373, 0.325356, 0.247778, 0.432348, 0.374188, 0.344241, 0.234965, 0.372141, 0.387509, 0.347878, 0.327207, 0.247762, 0.31341, 0.241843, 0.311402, 0.237789, 0.246905, 0.27222, 0.332714, 0.217024, 0.269658, 0.320706, 0.311354, 0.307767, 0.202131, 0.221143, 0.292208, 0.316249, 0.296395, 0.276841, 0.314561, 0.341999, 0.230725, 0.232241, 0.2758, 0.312134, 0.240855, 0.37306, 0.453411, 0.302744, 0.304099, 0.241504, 0.447186, 0.41902, 0.365513, 0.31944, 0.433318, 0.293707, 0.341255, 0.299896, 0.35026, 0.469261, 0.285621, 0.284497, 0.330094, 0.291187, 0.323401, 0.351181, 0.279906, 0.333566, 0.351813, 0.296287, 0.27303, 0.322051, 0.345005, 0.41885, 0.300217, 0.294552, 0.305109, 0.650888, 0.614761, 0.601769, 0.595613, 0.631179, 0.619179, 0.540178, 0.732222, 0.577542, 0.665473, 0.602389, 0.557928, 0.629329, 0.549053, 0.518937, 0.707039, 0.574392, 0.846794, 0.530431, 0.70959, 0.537548, 0.86148, 0.629707, 0.558143, 0.679565, 0.639892, 0.615793, 0.695212, 0.745558, 0.657129, 0.633115, 0.454106, 0.598827, 0.455427, 0.519609, 0.536271, 0.528814, 0.596896, 0.534737, 0.677617, 0.597985, 0.547785, 0.645039, 0.522124, 0.571564, 0.527365, 0.538727, 0.55961, 0.620021, 0.627942, 0.567201, 0.437963, 0.56556, 0.556648, 0.702201, 0.682212, 0.635286, 0.427822, 0.61486, 0.555911, 0.55006, 0.58298, 0.569418, 0.635144, 0.661651, 0.449293, 0.670151, 0.621448, 0.668968, 0.623111, 0.531477, 0.661242, 0.806475, 0.637069, 0.711863, 0.592209, 0.564545, 0.525435, 0.492493, 0.57166, 0.480119, 0.61661, 0.77033, 0.635202, 0.587266, 0.599129, 0.654697, 0.576467, 0.688312, 0.507672, 0.184258, 1.38318, 0.437204, 1.38963, 0.0533888, 0.104598
-1003.2,0.984282,0.0364732,7,127,0,1098.73,-0.328068,0.132939,-0.810565,1.21684,0.906578,-0.238948,0.416071,0.0812906,-0.115841,-0.38966,0.257762,-0.244882,-0.12023,-0.500164,-0.232366,1.0789,0.150821,0.85925,1.14662,-0.259739,1.15937,0.193648,-2.01624,-1.19453,0.268393,-0.0219981,-0.442525,0.2974,-0.276396,-0.0740189,-1.48736,0.251319,1.32879,0.75633,1.28193,-0.821544,0.970922,-0.759519,0.519026,-0.385378,-0.988509,1.18612,1.28,0.752285,0.946823,-0.231506,0.718179,-0.965769,1.15005,-1.15835,-1.28728,-0.434574,-0.00198364,-1.12952,-1.19355,2.2145,-0.430994,0.222291,-0.842487,-0.626974,-0.0275431,0.984812,0.942535,-0.0870698,0.306539,-0.418315,-0.625941,2.00715,-0.477281,0.591321,-0.661746,0.166162,-0.317398,0.244214,-1.91839,0.165972,-0.632854,-1.4104,-1.48092,1.12688,-0.663134,0.404966,0.456728,-0.913315,0.766383,0.0487849,-0.0229179,0.564039,-0.425433,-1.02843,1.41628,1.16844,0.589942,-0.442733,0.174259,0.741202,-0.846895,-0.694689,0.636118,2.20798,-0.929084,1.54783,0.504325,-1.07159,0.301019,-1.10795,1.02804,0.617165,-1.55401,-0.262589,0.479275,-0.719747,-0.349574,0.206424,1.42486,1.20978,0.0235075,0.119085,0.318878,0.406363,0.299999,1.7329,-2.69049,-0.15867,0.979286,-1.14071,0.405062,1.45532,-1.21654,0.00681166,1.34981,1.84934,0.941149,-0.325259,0.892946,-0.0624933,1.64807,-1.23316,0.443958,-0.583419,-0.977791,1.034,-0.46626,0.740049,0.149795,1.3176,0.868481,3.33992,1.36864,1.66053,-1.57172,-0.238331,-0.691501,-0.818677,0.588424,-0.817823,0.373523,-0.468038,1.8439,-0.355746,0.317969,-0.231587,1.40472,0.971943,-0.487509,-0.0329876,2.81444,-0.74203,0.623974,-0.926867,0.24041,1.41079,-0.0189154,-1.21103,2.02655,-0.59943,0.781604,-0.849702,-0.510728,0.996566,0.227147,-1.4247,0.705309,1.02445,-1.52943,0.694377,0.727772,1.56111,0.534523,0.757099,0.123155,-0.574015,0.860959,-2.04106,0.658218,1.38635,0.366137
-1003.14,0.982975,0.0364732,7,127,0,1098.95,0.277713,0.194565,0.704246,0.626805,0.183147,-0.658009,0.101958,-0.378484,-0.0509368,0.570127,-0.743485,-0.131681,-1.44622,-0.960911,-1.73382,0.702998,2.36473,1.12227,1.62331,-0.403605,0.138819,-0.0161115,-0.618175,0.20105,-1.70062,1.16071,1.02289,-0.31378,-0.130853,-1.04772,0.0268906,-1.11916,0.0541157,0.146815,0.616058,-1.08902,1.27732,-0.255025,0.156821,-0.874769,-0.56905,0.836335,1.40153,-0.0929648,1.73393,1.72812,0.788262,0.0691304,0.770305,-0.280295,-0.659627,-0.332848,-0.596672,-0.144346,-0.203288,1.6746,0.549159,0.0832638,0.0394888,-0.569444,-1.3798,0.581877,0.554496,-1.35638,-0.822207,0.423413,-0.402561,0.98787,-0.182698,0.813212,-1.27368,0.225567,-1.10507,-0.166311,-0.7501,-2.72166,0.381926,0.160939,-0.720806,0.899028,-0.273185,0.105791,0.587143,-1.13009,-0.139052,0.307657,0.108336,2.26757,-0.914038,-0.690877,0.561395,0.742414,2.25391,-0.112809,0.00549272,0.167351,-0.207053,-1.9687,0.123201,1.65665,0.166583,0.321665,0.198242,0.925716,-2.20814,0.103905,-0.659373,-0.241349,-0.068449,1.19091,0.550749,0.12597,1.65362,-0.186201,0.247863,-0.710388,-1.09577,0.46549,-1.63251,0.54102,-1.60697,-0.431753,1.27175,-0.360303,0.150677,0.0672357,-1.01862,-0.537,0.1145,-1.02088,-1.92982,-1.51928,-0.346086,-0.914373,-0.770025,-0.445982,-3.11638,0.791531,-1.70684,1.04708,-0.271651,0.368345,0.79819,-0.376857,-0.536119,-2.11951,0.582823,-0.782746,-1.2806,-1.86722,1.04019,0.104446,0.538232,0.144228,0.097047,-1.19307,-1.87898,-0.870387,0.530808,2.60237,-0.576004,0.618824,-0.603159,-1.29847,0.189643,-0.184343,0.877159,-0.211794,-1.20842,0.454378,-0.682842,-0.971312,-1.64735,0.0964324,-2.42087,-1.67747,0.847339,2.06047,0.131581,0.457309,0.517183,1.19927,-0.559971,-0.938369,1.29101,0.0354125,-1.57724,-1.08959,0.300323,-1.93102,-0.00326736,-0.41136,0.421957,-1.52419,0.0720486,1.92482,0.567132
-995.997,0.995885,0.0364732,7,127,0,1099.5,-0.394136,-0.00477449,-1.48736,0.794447,0.73694,-0.992054,0.419227,0.124403,-1.49946,-0.0235068,0.780032,0.313742,-0.992599,-0.188839,-0.842414,1.93856,0.767672,0.360203,1.57836,0.703689,0.869505,0.421669,-1.27749,-1.38019,-1.03838,1.56766,0.747154,0.107505,0.321334,-0.587875,-0.47394,-0.0402501,1.44058,0.520461,1.21736,-0.781011,0.971692,-0.478204,0.479178,-0.511258,-0.888633,0.296262,1.21789,-0.791222,0.544483,0.250023,0.641058,-1.08805,0.72277,-0.944735,-1.15407,-1.42501,-0.0869846,-0.456498,-0.86456,1.48896,-0.0523235,-1.10402,-0.510845,-1.86835,-1.74237,0.0281314,1.24963,-1.25992,-0.52577,0.163564,-0.70666,0.630881,-0.925208,-0.090565,-2.09549,0.509504,-0.199511,-0.314818,-2.11046,-0.446489,0.260302,-0.444317,-1.30949,0.942634,-1.07517,0.312643,0.795934,0.0294699,0.127229,0.282632,-0.25525,0.15942,-0.765862,-0.849586,0.985704,1.18571,2.61875,-0.652589,0.721085,0.40092,0.0292325,-1.95499,0.284074,1.7714,-0.332382,1.31404,-0.128074,0.106498,-0.625663,-1.01662,0.308975,0.403063,-0.718784,-0.183919,1.57215,-1.04523,0.377978,-0.0493793,2.01806,1.57092,-0.866989,0.103406,-0.203991,0.870971,-0.152496,1.3099,-1.10274,-0.087522,0.876166,-0.77447,0.0714497,1.18535,-0.0692414,1.84195,1.10442,1.61556,0.898799,-0.784886,0.555485,-0.655106,1.54246,-0.798863,-0.752791,0.80056,-0.640174,3.3411,0.689845,1.21459,0.164898,0.366298,1.41758,2.79997,1.92073,0.0434144,-1.46079,0.0147584,0.17292,-0.782292,0.761772,-0.985612,-1.3379,-1.01501,0.128432,2.04854,0.269036,-1.45233,1.84284,0.748148,-1.64103,0.650371,3.07542,-0.391342,0.340291,0.741919,-1.00913,1.30562,0.178172,0.312558,1.4895,-1.47865,1.20568,-0.536365,-0.50572,0.646653,0.31042,-0.792812,0.683994,-2.09581,-1.01674,0.716763,0.426702,1.84983,0.231202,-1.10381,-0.758819,-0.376501,0.483241,-1.46106,0.372648,1.88616,0.710369
-993.058,0.982122,0.0364732,7,127,0,1086.01,-0.765725,1.68862,-0.88447,0.916556,0.539312,-0.0599561,0.337656,-0.279296,-1.00636,-1.48426,0.694083,-0.73719,0.124871,0.201824,-0.803579,1.06816,1.46376,1.12359,1.71636,-0.238694,1.20113,0.140293,-0.23482,-0.816213,-0.740809,-0.0998068,1.00848,0.592818,0.889434,-0.75651,-0.883125,0.0689429,0.65906,0.0825662,0.928486,-0.950308,1.83054,-0.782757,0.336737,-0.950384,-1.74307,0.344032,0.433857,0.215806,1.49155,-0.207531,0.524793,-0.657477,0.694239,-0.877658,-2.09895,-0.159291,-0.227582,-1.74002,-1.38561,1.38699,-0.255095,-0.920026,-0.820308,-1.55862,-1.56607,0.379183,0.623419,-1.45803,-0.91071,-0.759515,-1.19113,0.73815,-1.38355,0.498363,-1.35042,0.814516,-1.04385,0.187366,-2.26633,-0.904196,0.190123,-1.36844,-2.4478,1.11326,-0.289606,0.141296,1.21493,-1.30037,1.27331,0.299327,-0.0653622,1.23858,-0.356845,-0.929791,-0.0600778,-0.192212,2.37141,-0.478645,-0.0859436,-0.634328,-0.509219,-1.21424,-0.083719,1.71112,-0.746556,0.941428,1.28484,-0.988169,-0.953076,1.07355,0.219535,0.859492,-1.07918,0.862067,2.62004,-0.00191642,0.510337,-0.283668,1.15977,1.71571,-1.19887,1.19776,-0.386254,1.09388,0.317063,0.31809,-1.75689,-1.10052,-0.625298,-1.94242,0.448623,1.77465,-0.663664,-0.703363,0.812497,0.57067,0.509273,-0.684064,0.898392,0.0801083,-0.26695,-0.744931,-2.51259,0.48279,-0.317149,1.55345,0.711942,1.71018,0.752814,1.1822,0.837781,1.71449,0.575379,0.610907,0.421327,0.624643,-0.0979323,-0.914886,0.767022,-1.46688,0.192582,0.70812,-0.461567,1.84269,-0.665999,-1.9705,0.344103,0.142111,0.335453,-0.250357,1.1807,-1.09299,-0.876829,-0.492837,-1.53594,1.05438,0.0230787,-0.14845,1.32982,-2.30598,1.07224,-0.0804827,0.401195,0.783545,0.884812,-1.17551,-1.27682,0.509243,-0.444927,0.482257,0.471287,0.492026,0.221645,-1.37516,-1.04471,-0.110487,0.803929,-1.73712,0.679535,1.38926,0.786194
-1006.44,0.954286,0.0364732,7,127,0,1096.34,-0.22099,-0.735733,-1.1069,0.859523,0.500684,-1.98222,0.271934,0.623586,-0.801109,0.336588,-0.174752,-0.5991,-0.770421,-0.755576,-0.817602,1.1859,1.10267,0.112416,1.82557,0.46439,0.194366,0.181679,-1.46003,-0.926519,-0.262345,1.37821,-0.286099,-0.4133,0.185907,-0.0756508,-1.82359,0.206965,1.40742,0.582482,1.56671,-0.310232,1.21334,0.611432,1.08744,0.444637,0.694644,0.98914,1.59673,-0.10366,0.433278,0.516092,0.386084,-2.03984,0.430032,-0.394673,-0.612518,-0.854798,-1.88434,-0.609946,-0.747125,2.435,-0.185317,-1.71926,-0.756876,-0.850657,-1.1341,0.636959,0.763278,-0.945694,-1.0054,-0.360686,-0.466321,1.357,-0.441401,0.460637,-0.975054,-0.148303,-0.525538,-0.483432,-1.3744,-1.51285,-0.493489,-0.0871065,-0.432273,1.272,-1.64461,0.0615501,0.265145,-1.56991,-0.834532,-0.274241,-0.240801,1.16676,-1.08606,-0.881342,0.00892374,1.61855,0.332416,-0.663408,0.34412,0.740923,-1.71064,-1.37058,-0.193921,1.45387,0.393144,0.962812,0.0333521,0.841529,-2.14012,-1.08492,-0.0539667,-1.17878,-1.1783,0.521961,-1.6963,0.286418,0.235387,0.0344322,0.254637,0.0909126,0.631333,-0.232333,-0.999709,0.723974,-1.02918,2.10412,0.792551,-0.276063,1.40259,0.829184,0.674812,-1.44124,-1.06521,-0.30424,-1.02527,-0.0873787,0.712666,-1.15768,-0.127671,-0.14492,-0.174605,0.719347,0.56424,0.0129165,-1.118,0.876133,-0.0299922,-1.47711,0.325573,-1.32191,0.713622,0.812739,-0.731364,-0.731099,-1.20199,-0.746306,1.35644,-0.25773,0.706418,-2.02403,-2.04243,-1.3596,3.22172,1.64585,0.33555,2.1326,0.564296,-1.21474,-0.844637,-0.380694,3.75341,0.195946,0.383937,-0.718783,0.436462,-0.0962796,-1.23792,-0.707278,-1.04464,0.229529,0.653788,0.808546,-2.31952,0.998017,0.454411,-0.577263,1.5408,0.128243,-0.0105461,0.0483901,-1.00854,0.319298,0.323061,0.00142084,0.529689,0.0820019,0.322751,-1.73244,0.526915,1.19242,0.626776
-1001.89,0.95057,0.0364732,7,127,0,1101.85,-0.562631,-0.262542,-0.380675,0.552303,0.541592,-0.715746,1.49655,0.743655,-1.01651,0.997083,-0.493558,-0.416113,-0.282216,-0.213777,-1.01764,1.15774,1.56982,0.370755,2.00844,0.382879,0.0865204,-0.378454,-2.03027,-0.35566,-0.413683,1.65277,0.343743,0.66906,0.369697,0.151064,-1.14605,-0.249379,0.834117,0.50975,0.833327,-1.52944,1.65244,-0.0244793,0.785957,0.418812,1.03903,1.35443,1.49417,-0.0025297,0.907318,-0.0247087,-0.085645,-1.36043,0.444088,-0.419586,-0.543094,-0.317368,-2.16411,-0.430069,-0.974336,2.34943,0.264976,-1.85897,-0.76976,-0.862487,-1.4342,0.518232,0.350971,-0.806644,-0.555503,-0.49096,-0.646943,0.564319,-0.695833,0.629704,-1.10469,-0.322534,-0.538611,-0.671918,-1.13131,-1.21721,-0.212687,-0.55061,-0.190653,1.30684,-1.29464,-0.326288,1.27753,-1.65904,-0.277841,0.174404,-0.317257,1.60187,-0.347163,-0.608271,0.0556724,0.581435,0.869549,-0.286792,0.350975,0.0340099,-1.96185,-1.62613,-0.142936,0.650023,0.163497,0.319789,0.0723507,1.67485,-2.67937,-1.53575,0.369926,-0.66001,-1.07506,1.56064,-0.540608,-0.619841,0.276206,0.637981,-0.0964694,1.57091,0.745113,0.194538,-1.17532,2.12765,-1.38016,2.40232,0.0182509,0.0392677,0.788268,0.601632,1.10147,-2.076,-1.47789,-1.15569,-0.709624,0.368435,0.34359,-0.256733,-0.297868,0.539368,-0.31366,-0.0867835,-0.233236,-0.535854,-0.973588,0.89355,0.366009,-1.22597,0.554116,-1.13323,0.832658,0.428057,0.183427,0.652319,-0.927369,0.51881,1.51274,-0.917957,1.02003,-1.42973,-2.52448,-1.86742,1.71637,2.36568,0.54656,1.07042,1.08152,-1.00051,-0.23909,0.0900977,3.13439,-0.474648,0.600757,-0.782097,0.116075,-0.475528,-0.888822,-0.0322134,0.168226,0.12895,0.540403,-0.177486,-1.19692,1.75396,0.597774,0.696278,0.813344,0.560752,0.367624,0.547977,-0.161897,0.0160264,-0.315294,-0.376435,0.601765,0.131891,0.462072,-2.03202,0.148219,1.22681,0.505185
-996.804,0.998512,0.0364732,7,127,0,1086.54,-1.10029,0.0433245,-1.12086,0.323305,0.215821,-0.16602,0.23741,0.436246,0.609611,0.131264,-1.48313,-0.98245,-0.867169,-0.744248,-1.45596,0.419687,1.47828,1.35631,1.0447,-0.434734,0.639919,0.826974,-1.22298,-2.19924,-0.116765,0.843481,-0.176822,-1.01133,-0.443601,-0.994582,-2.03842,-0.384326,0.410146,0.454201,0.0508447,-1.88696,0.441889,0.130227,-0.229227,-0.373958,-0.745741,0.89283,1.58789,-0.100323,0.657258,-0.185749,-0.216083,-0.721658,0.148276,-1.67456,-0.894819,-0.22732,1.26023,-0.52095,-0.699964,2.00111,0.832743,1.96422,-0.668557,-1.01485,-1.60607,2.22706,1.86956,-0.816223,-1.10425,-0.230683,-0.759871,0.878808,-0.878771,0.991866,-0.83568,-0.079814,-1.05774,-0.220206,-1.1368,-1.26881,0.225022,-0.74433,-0.885759,1.40477,-0.344846,0.136869,1.91817,-0.824849,0.551016,0.342628,0.513019,1.23565,-0.34565,-0.250465,0.995588,0.992452,1.02462,1.20386,0.257672,0.231709,-1.26991,-1.26486,0.0748549,3.27844,-0.0888804,2.59775,0.614202,-0.113891,0.115678,-1.40427,-0.422382,-0.100259,-1.17182,-0.375572,0.703651,-0.990746,0.603248,0.224437,1.43637,0.0202182,-1.49594,1.57135,-0.676647,0.0737653,-1.2451,0.365286,0.787169,-0.29369,0.480912,-0.769994,0.817152,1.64075,-1.46382,-0.582522,-0.6473,0.426762,0.443274,-0.776103,0.289794,0.139434,-1.36909,0.520861,-1.69372,0.609651,-1.8579,0.148336,-0.786847,0.264457,-0.0678642,0.40339,0.908691,1.08879,0.708804,0.397085,-0.283848,0.631593,0.580258,0.213263,-0.477084,-2.30725,-1.26871,-1.17499,0.33809,1.90495,0.051496,-1.33275,-0.887614,-0.368483,0.668953,-0.00737013,0.980238,-1.82173,-1.12883,-0.601787,-1.63469,-0.12143,-1.29602,-0.957855,-0.252291,-1.47048,0.375314,0.0606448,-0.146382,2.52574,0.573479,-1.07669,0.716257,1.35085,-1.11213,1.14805,-0.655945,-0.23099,-1.10618,-2.6271,1.27418,-0.79602,0.0162807,-0.484384,0.107924,1.87129,1.22634
-1005.55,0.992001,0.0364732,7,127,0,1093.38,0.890922,1.42603,-0.75326,0.694715,0.074225,-0.356879,0.29346,0.0882433,-0.60125,-0.28719,1.44039,0.60363,0.0320122,0.0586532,-0.761853,0.766301,2.28745,1.10627,1.04335,-0.149317,0.391314,0.0963999,-1.1453,1.56155,-1.02116,0.482561,0.794857,0.0792321,-0.240503,0.38325,0.116142,-0.38579,1.02032,0.583586,0.845101,-0.168307,0.810367,-1.18317,0.339016,-0.802765,-0.708232,1.27848,1.3297,0.860721,1.21748,0.851414,1.99054,-0.655929,2.04788,-1.01207,-0.696427,-0.284216,-2.29802,-0.988994,-0.622831,1.65724,-0.495998,-1.06911,0.232628,0.31885,-0.11516,0.40249,0.473272,-0.109462,0.146411,0.0206107,-0.215533,1.08389,-0.478724,0.910255,-2.00403,0.941706,-1.09691,0.604446,-0.877075,-0.67044,-0.119834,-1.11547,-1.33757,1.07045,-0.0444133,0.480903,0.411053,-1.36204,0.12563,0.880427,0.0745146,1.4,-1.48434,-0.703084,0.586683,1.11515,0.910081,-1.6769,0.740503,0.0337174,0.0624183,-1.16153,1.07045,0.354564,-0.306993,0.491272,0.783902,0.532656,-2.91041,0.258527,2.85219,0.382463,-1.29535,0.702317,-1.06275,-0.424628,1.66524,-0.435295,1.26807,-0.186278,1.3025,0.105443,-0.736852,0.796587,0.088048,0.63327,-0.836543,-1.40936,0.0256681,0.120618,-0.307242,-0.576852,-0.692026,-1.2592,1.08683,0.44454,0.131789,-0.344907,0.900123,0.235001,0.271298,-0.484405,0.497041,0.288176,0.222612,1.36547,0.373806,0.18263,-0.816539,-0.813929,0.356961,1.50998,-0.80375,-0.284169,-1.0771,-1.00882,0.344056,-0.877212,1.5638,-0.828184,-1.1508,-0.261238,1.11867,2.33889,0.162385,0.901014,0.730827,-0.490588,0.790315,0.130784,1.87732,-0.181212,0.517469,-1.60117,0.712721,0.0684871,-0.856367,-1.38416,1.70136,-0.787465,1.20341,1.01813,-0.971805,-0.541628,0.219468,-0.309088,-0.0274418,0.352973,-0.456056,0.666399,-0.560291,2.11962,1.17348,1.3413,-1.18402,-0.295538,1.81774,-2.14705,0.156758,1.36945,0.542862
-1004.46,0.999703,0.0364732,7,127,0,1090.46,0.243358,0.20912,-1.72677,0.45724,0.0499595,-0.828739,0.472225,-0.387983,0.117426,-0.242085,-1.11687,-0.310113,-1.19792,-1.11671,-1.73732,0.520734,0.234555,1.70394,1.50039,0.361372,-0.0977824,-0.442943,-1.53294,-3.01565,-0.850243,1.91377,0.380544,0.410076,0.380093,-1.19809,-1.7952,0.170111,-0.214009,0.459411,1.32621,-1.80333,0.493391,-0.219473,0.310275,-0.941185,-0.814878,1.31677,1.19554,-0.294383,0.849078,0.977418,0.706114,-0.122911,-0.00172453,-1.04912,-0.541355,-0.730415,0.767195,-1.24081,-0.734225,1.75955,0.032598,1.41597,-0.83492,-1.26049,-1.12549,0.924258,1.38978,-1.12082,-1.56727,0.369947,-0.784914,1.08983,-0.413006,1.25138,-1.72223,0.541755,-0.0198849,-0.317175,-1.70612,-1.52856,-0.881793,0.013302,-0.689142,1.22613,-0.578557,0.534921,0.889796,-1.84999,0.95983,0.463071,0.102121,1.63001,-0.723011,-0.699715,0.759,0.50394,0.887241,0.700406,0.577728,-0.170807,-0.75012,-1.67801,-0.317834,2.91989,0.0641571,0.5169,1.0767,-0.992609,0.541496,-0.667665,-1.12501,0.595679,-0.855896,1.59989,-0.540169,0.194492,-0.0622441,0.210185,0.746717,1.70772,-1.85973,0.115322,-0.562976,0.0242775,-0.792368,0.579211,-1.52327,-0.125003,1.54263,-1.54819,0.312789,1.31018,-0.394815,0.376051,-1.54887,-0.597165,0.933862,-0.6721,0.0300514,-0.4917,-1.85279,0.053384,-2.26305,-0.114332,-1.6085,1.53281,-0.429487,0.0585131,-0.450369,-0.477579,1.15451,2.41196,1.03729,0.0255342,-1.12309,0.880511,0.102831,0.0600484,0.683634,-0.939866,-1.93812,-0.515037,0.851711,1.16757,-0.342594,0.347312,0.335033,-0.00236044,-1.53229,-0.635755,0.772432,-1.05156,-0.779182,1.24586,-1.85758,-0.124818,-0.826576,-0.12916,-2.74344,-1.55424,0.46504,1.292,0.0231344,1.90764,0.750699,-0.546567,0.599962,0.241846,-1.4866,0.385604,-0.967633,0.0110399,-0.363678,-1.64724,0.910402,-0.538144,0.259137,-1.02053,0.199385,1.44703,0.663257
-1000.99,0.996705,0.0364732,7,127,0,1105.57,1.05044,0.421714,-0.0557245,-0.502239,1.42146,-1.55464,-0.51619,-0.817137,0.198293,1.17194,0.869485,-0.543554,-0.0701094,-0.454545,-0.872214,0.630169,1.41969,0.358866,0.235972,-1.34707,0.519957,0.116996,-1.17604,1.30396,-0.342519,-0.699367,0.0229797,-0.62089,-1.19549,-0.397214,-0.230681,-0.234861,0.824907,-0.271803,-0.252669,-0.721311,1.07496,-1.38434,-0.355808,-0.861305,-1.18175,0.795496,0.597204,0.464236,1.45132,1.13533,-0.100243,-1.34399,0.896262,-1.17,-1.65517,-0.719272,-1.88809,-0.82651,-1.47066,1.59926,-0.414252,-1.49529,-0.127306,-0.956494,-1.04655,0.199372,0.366775,-1.0916,-0.759197,-1.09373,-0.86081,1.12164,-0.962833,0.211538,-1.52793,-0.537158,-1.5547,-0.0254353,-0.962252,-1.09104,1.12168,-1.37036,-1.8426,1.07786,-0.891001,-0.272421,0.534564,-0.878226,0.469534,0.185112,0.541167,0.414146,-1.41313,-0.903506,1.10248,1.15822,1.02575,-0.936834,0.145647,0.22404,-0.633178,-0.950547,0.875044,0.183274,-0.763239,2.29622,-0.336283,0.241812,-2.84725,-0.240363,2.0845,0.360712,-1.33056,-0.0822368,1.9655,-1.11531,1.09893,-0.3683,1.51174,-1.32763,0.122402,1.08185,-0.722069,1.70805,-0.796275,0.56733,1.13088,-0.451796,0.274258,0.396706,-1.04314,0.0080593,-0.891229,-1.44171,0.832807,1.23848,-0.394006,-0.867034,0.505975,-0.862531,-0.177907,-0.50642,0.329963,0.663291,0.198378,-0.0479554,0.633145,0.231518,0.391177,-0.315559,-0.205888,0.921126,-0.924762,-0.302003,-0.0638144,-0.773889,0.232126,-0.787115,0.14058,-1.84576,0.224723,-1.09547,1.09551,1.39006,-0.0136178,-0.350018,0.391708,-1.47622,1.18426,-0.355347,1.29461,0.108791,-1.00836,-1.85716,0.60355,0.552307,-0.288484,-0.778956,2.38861,-1.25224,1.45474,0.309591,-0.0133956,-0.702342,-0.574779,-1.13339,-0.325522,-0.243364,0.451853,0.20742,0.507259,0.116091,0.23669,-0.131129,-0.302978,-0.384148,0.685199,-0.0673711,0.568897,2.00435,1.20703
-999.108,0.971678,0.0364732,7,127,0,1092.46,0.877968,1.05632,-0.350773,0.102973,0.823348,-0.480922,0.693676,1.68047,-0.320833,-1.10639,0.0245419,-0.733625,-1.40955,-1.32276,-1.00242,1.15598,0.982074,0.915773,1.1197,-0.306306,0.938726,-0.637577,-1.29077,-0.503535,-0.973222,1.82885,2.21706,0.270908,-0.0179319,0.111285,-0.778971,-0.766942,-0.446953,0.783505,0.884894,-1.85612,1.56482,-0.782462,0.42521,-1.22724,-1.27786,1.00782,1.95412,-1.15173,1.30429,-0.506977,0.720175,-0.825084,0.20953,-1.21274,-0.382514,-0.566742,-0.0117177,-1.37805,-0.767486,2.12773,-0.983734,0.510796,-1.40342,-0.851581,-1.51396,0.599706,0.420836,-1.72493,-0.811232,-0.062256,-1.08513,1.23436,-1.2828,0.524619,-1.12686,0.480358,0.0429662,-0.226483,-1.07936,-1.94079,0.125185,-0.000552597,-0.63613,0.662882,-0.65562,0.446123,0.58398,-1.66488,0.371628,0.426968,-0.101992,1.34821,0.137035,-0.463398,0.0328918,0.602496,1.02855,-0.133613,-0.0932198,-0.0359585,-1.31102,-1.71906,-0.684154,2.16611,-0.240975,1.04226,0.612649,0.390968,0.600429,-0.651711,-0.890638,-0.529466,1.76767,1.37545,0.504546,-0.877757,0.0584226,-0.488294,0.429762,0.790254,-1.21232,-0.172754,-0.514096,0.342371,-0.839643,-0.461248,-0.746073,-1.3226,1.07042,-0.72059,-0.580566,-0.0886455,0.214568,-0.440204,-0.928454,-1.49362,0.503253,0.231349,-0.310275,-0.0233824,-0.790148,-0.359756,-0.212559,1.01313,-1.23148,2.37024,-1.34903,-0.477807,0.625234,0.477725,0.682575,3.1845,-0.256061,-1.73691,-1.25853,0.397034,-0.739784,0.796294,0.71622,-0.825195,-1.73077,0.739879,1.59632,1.96659,-0.0935243,-0.171658,1.19207,-0.606519,-0.420518,0.744517,1.47162,-0.849699,-0.604834,0.266822,-0.384344,1.03275,-0.394501,-1.20347,-2.15534,-0.885499,1.28958,1.22347,-1.43089,2.01918,1.18489,1.06824,0.739427,-0.35049,-0.946232,0.41769,-0.377249,1.53018,0.395932,-0.15026,0.391119,-0.568765,0.635935,-1.62841,0.0183656,1.3655,0.778145
