# 0.758281, 0.624243, 0.741628, 0.564325, 0.512203, 0.516744, 0.650683, 0.435167, 0.42422, 0.427266, 0.460269, 0.4095, 0.565695, 0.405445, 0.361694, 0.315177, 0.429387, 0.398321, 0.387523, 0.543482, 0.460675, 0.386267, 0.566308, 0.41559, 0.369124, 0.489792, 0.55178, 0.402085, 0.510519, 0.443285, 0.430913, 0.41916, 0.369943, 0.501242, 0.416948, 0.47391, 0.576329, 0.384885, 0.334332, 0.321863, 0.313159, 0.294755, 0.612381, 0.324464, 0.389832, 0.362889, 0.551157, 0.374257, 0.509257, 0.383662, 0.374104, 0.513645, 0.400094, 0.347528, 0.346851, 0.577171, 0.420551, 0.618848, 0.366797, 0.651465, 0.567856, 0.536022, 0.341754, 0.347369, 0.380109, 0.380722, 0.309129, 0.348728, 0.787487, 0.516741, 0.282524, 0.622044, 0.301935, 0.328913, 0.480771, 0.284815, 0.587345, 0.369728, 0.513962, 0.339665, 0.286188, 0.336498, 0.362904, 0.500712, 0.377608, 0.330335, 0.34718, 0.60542, 0.536003, 0.342403, 0.282021, 0.279853, 0.32567, 0.514447, 0.414814, 0.539556, 0.705869, 0.612021, 0.906746, 0.682345, 0.651402, 0.71995, 0.659972, 0.774882, 0.669486, 0.77577, 0.672101, 0.71338, 0.710832, 0.645681, 0.789073, 0.729253, 0.601944, 0.762887, 0.741407, 0.816039, 0.918554, 0.795074, 0.767546, 0.714877, 0.614937, 0.588398, 0.804848, 0.8859, 0.627666, 0.918602, 0.598726, 0.696389, 0.563545, 0.668244, 0.680341, 0.710961, 0.69303, 0.771535, 0.801216, 0.758303, 0.604443, 0.550629, 0.721565, 0.708109, 0.69034, 0.631503, 0.687336, 0.781878, 0.67751, 0.77015, 0.550241, 0.65678, 0.709456, 0.86977, 0.883375, 0.879504, 0.481082, 0.800904, 0.603741, 0.824493, 0.712801, 0.549651, 0.637455, 0.652344, 0.531691, 0.738637, 0.631333, 0.55136, 0.590857, 0.685986, 0.595668, 0.842286, 0.645034, 0.706666, 0.704876, 0.604665, 0.564425, 0.657065, 0.680189, 0.647461, 0.459151, 0.74947, 0.742352, 0.634929, 0.621344, 0.746611, 0.69099, 0.663854, 0.558593, 0.711471, 0.454485, 1.21921, 0.492565, 2.59605, 0.111286, 0.172328
-627.818,0.958801,0.0656421,6,63,0,716.017,0.0984107,0.297875,0.53253,-1.21657,-0.878798,-1.28445,-1.40715,0.509065,-0.122205,0.421398,0.0214538,0.291472,-0.776795,1.58229,0.632104,1.37642,-0.0163825,-0.211828,-7.68029e-05,-0.605667,0.775907,1.42766,-1.08116,0.783842,1.1911,-1.46582,-0.214632,0.147191,0.243468,0.135409,0.976683,-0.613055,1.62958,-0.913137,-0.273723,-0.531854,-0.654973,0.0391928,-0.203567,-0.617646,1.3519,0.510163,-0.631555,0.531895,0.520835,-0.081151,-0.881743,1.46394,0.0902408,0.581929,-0.335267,-0.853231,0.158235,0.431594,0.342258,-1.54074,0.0899134,-1.95887,0.805488,-0.204893,0.529834,-0.805765,0.338243,0.205517,0.111905,0.301635,0.577788,1.44715,0.0611873,-0.563551,0.37733,-0.507954,1.14137,0.322296,-1.53334,1.48846,0.214386,0.316182,0.124594,0.267851,1.0978,0.984298,-1.30901,-2.06446,-1.76821,2.12076,0.748221,-0.47231,0.297524,-0.229912,-0.502976,1.28169,0.273502,-1.40064,-0.121774,-1.453,1.16068,-0.0520382,0.0364475,-1.58249,1.33145,0.181216,0.338004,-0.19585,0.226596,1.29577,-2.33726,-1.8453,0.509061,-0.157585,-1.00323,1.49076,0.660902,-1.35862,-0.933335,0.271353,-0.160727,-0.144164,0.89062,2.56084,1.85914,1.01679,-0.468201,-0.719889,1.20795,-0.456253,-0.231615,0.136164,-0.162233,-2.27467,-0.129587,-0.358419,-0.0166043,-0.911096,-1.43175,-0.342983,0.395363,0.490609,-0.368663,-1.34463,-0.0414324,-0.396615,0.505798,-0.0582243,-0.865259,0.875754,0.324309,0.227425,-1.5531,-0.0111409,-0.597901,-0.429839,1.21379,-0.22344,1.94293,-0.307186,-0.163287,-0.158544,-0.40565,0.535945,0.280493,0.353968,1.23087,2.3238,-0.0223551,-0.180169,0.0763386,-0.579302,0.820752,-1.66204,-1.1114,-0.361119,0.312159,0.83263,-0.534851,-0.491446,2.59192,0.429356,-0.4328,-0.131161,0.00821871,0.146161,-1.0336,-0.0349243,0.333782,0.49748,1.03162,0.91808,-2.25995,0.453111,1.19653,0.580363
-644.112,0.87913,0.0656421,6,63,0,730.887,-0.902497,0.967485,0.831863,-0.553914,-0.923752,-0.852925,0.114335,-0.408712,-0.261518,-0.385993,-0.682536,-1.00963,-0.549788,0.2006,1.47583,0.955019,0.905672,-0.584444,-0.2962,-0.676177,-0.838257,1.89164,-1.29132,0.775819,0.995091,0.00496881,0.0160717,-0.216174,-0.690485,0.294525,0.183274,0.790938,-0.124143,0.229012,-0.496662,-1.40735,-1.59294,1.70904,0.095028,0.990213,2.63697,-0.328334,-0.533724,0.173763,0.86436,0.365158,-1.29723,1.14594,-1.67642,-1.74608,-2.5324,-0.778448,0.301822,0.688374,0.135876,-2.09811,-0.449184,-0.824966,0.230006,-0.599524,-1.32109,-1.7311,-0.360928,0.160949,-0.516834,-0.685041,0.267954,1.09455,-1.10892,-1.57615,0.467277,-1.69618,0.882326,-1.0577,-0.277188,1.21363,-0.884582,0.0365285,-1.47163,0.198132,1.15839,0.932124,0.38332,0.32323,-0.870127,3.73278,0.270498,0.361169,-1.77543,-0.621936,0.399726,1.14424,0.357425,0.768459,-0.375287,-1.66796,0.404663,0.920775,-0.295157,-1.28682,-0.781299,-0.275489,0.0498618,0.160453,-0.0869716,1.03183,0.959871,-0.157974,0.514901,1.28777,0.391421,0.301636,1.83852,0.207331,-0.825477,-0.97214,-0.995379,-1.61013,-0.459862,-0.662622,0.200353,1.07204,1.18019,0.458364,-0.126022,-1.38029,0.88936,-0.3664,0.0809982,0.23665,-0.232727,-0.629981,1.33174,-0.534733,-0.805801,-1.00176,0.551489,1.93806,1.516,-0.205456,-0.402783,-0.192514,0.89231,-2.00863,-0.0994159,-1.91516,1.92395,1.14327,0.688142,-0.347981,-0.176382,0.841936,2.69483,0.530035,-0.458626,-1.31033,-1.60628,-0.11912,0.639058,1.57102,2.16306,0.634147,0.585211,0.777204,0.702024,-0.211518,0.461968,-0.592123,-0.601372,-0.562663,1.76654,0.272875,0.131367,0.525875,0.590853,-1.93339,2.66864,-1.14208,-0.431145,0.193912,-0.210269,-0.339236,1.00358,1.36142,0.313031,-1.28271,-1.03997,0.133243,-1.08228,0.3227,1.54361,0.775613
-655.987,0.661202,0.0656421,6,63,0,764.784,-0.411605,-0.0256143,-0.188598,-0.239224,-1.02734,-0.977478,-0.633608,-0.383172,0.130525,-0.794522,-0.889448,0.298473,-0.820187,-0.141401,1.05867,1.21278,0.199927,-0.533484,-0.319886,-0.130838,-0.791884,1.80022,-1.19571,0.959957,0.875419,-0.160218,-0.498124,-0.152496,-1.7484,1.27114,0.238121,0.891449,0.424664,0.191078,-0.142965,-1.81293,-1.0511,0.159558,0.307109,0.514422,2.22972,0.436375,-0.683284,-0.10809,0.553006,0.25172,-1.34614,1.76012,-1.36133,-1.5225,-1.93734,-1.01742,0.827656,1.24159,0.318039,-1.93848,-0.563811,-0.721078,-0.162375,1.19259,-2.24273,-1.0099,-0.225683,0.155645,-0.86423,-0.752793,0.0732854,0.909588,-0.285335,-1.22062,0.0890751,-0.709057,1.29194,-0.864023,-0.520835,0.908954,-0.542627,-0.669075,-1.41786,-0.670491,0.822364,0.723588,-0.0297022,0.457258,0.436618,4.15344,0.151858,0.602761,-1.9722,-0.499423,0.353154,0.376925,0.0944441,0.691362,-1.14351,-2.62904,0.0689819,1.7258,-1.03815,-0.423492,-0.676119,-0.624209,-0.0733146,1.27671,-1.07039,1.40328,0.584133,-0.990911,0.435926,0.991957,0.73545,0.624925,0.917598,-0.660282,-0.787297,-0.521965,-0.691537,-1.928,-1.11563,-0.248644,0.672782,0.490064,-0.143813,-0.240959,-0.00863358,-2.68675,0.192815,-0.850601,0.478804,-0.211373,1.61946,-0.237438,1.312,0.0725008,-0.114091,-0.238931,0.950623,1.57719,0.362034,0.52934,-0.407536,-2.34218,0.0636978,-2.10388,-0.877142,-0.865456,1.00194,1.61265,0.526879,-0.126898,0.843333,-0.729657,2.34388,-0.782828,-0.621675,-0.57763,-0.872619,0.336724,0.761969,0.494587,1.93179,1.29112,0.125808,0.901669,0.974798,0.331715,1.11607,-1.29135,0.0947978,-0.902952,2.04,0.245896,0.290472,-0.932007,1.16598,-1.3138,2.91307,-0.792529,-2.77762,0.944246,-1.14498,-0.34155,0.505573,0.424666,1.00963,-0.779487,-0.678324,0.733191,-1.44496,0.236183,1.2789,0.831521
-649.395,0.916845,0.0656421,6,63,0,756.812,-0.62331,0.184701,0.910721,-0.463048,-0.662257,-0.246516,-0.785263,0.133997,-0.535926,0.46456,0.404106,-0.960476,-0.50675,1.93637,0.819515,0.960375,0.791134,-0.498071,1.82069,-1.23256,-0.861888,1.53119,-0.268746,0.893035,1.97759,0.0141204,-0.724702,0.759708,0.314288,-0.514245,0.831604,-0.153632,0.746157,-1.33451,1.40609,0.550096,-0.693645,1.42245,-0.790518,0.472728,0.903638,-0.165897,-0.69263,0.808573,-0.615483,0.17871,-0.0276057,1.13933,-0.621592,1.21462,1.61488,-0.368948,-0.432871,-0.13756,1.35612,0.31397,0.380242,-1.00467,1.41969,-3.11069,0.336253,-0.73005,0.690357,0.239718,0.469818,-0.618151,1.18803,1.79044,-1.36107,-0.397308,0.433923,-0.991132,-0.0054027,-0.31377,-1.74307,1.50032,-1.20564,-0.457776,-0.505452,0.876626,1.61997,1.57339,-0.0937392,-2.02095,-1.00973,0.953638,-0.0349579,-2.85963,0.120669,0.619408,-0.787518,1.53837,-0.610308,-2.31749,0.551719,-0.748271,0.59837,-0.209187,0.375789,-0.187008,1.94618,0.221909,-0.3412,-0.752062,1.03152,0.781567,-0.894161,1.25811,-0.987938,0.29266,-0.000368501,0.0872199,0.741733,-0.824344,-0.596226,-0.227334,-0.698391,0.625101,0.384024,0.541489,0.409303,1.83868,0.895597,-1.19143,0.564281,1.16899,0.757567,1.77627,1.24014,-0.230698,0.1164,-0.357687,-0.333657,-0.84186,-1.16653,-0.491347,0.865537,0.697657,-0.75929,-1.54523,0.493516,3.17193,-0.130082,1.61717,0.987412,0.619127,0.665319,0.191106,-0.730123,-0.297278,-2.12029,-0.25895,2.36182,0.810766,1.97723,-0.654255,0.952398,0.444664,-0.820655,0.104598,-0.0946148,-1.58087,0.451076,1.14361,-0.86852,-0.471766,-0.637487,0.0317976,-0.631032,0.128588,-1.00075,-1.13689,0.977079,1.8254,-2.17821,0.361125,1.73415,-0.33038,1.67893,-0.592487,1.64814,-0.81016,-0.398,-0.178137,-0.160616,0.769202,-0.947664,0.0273181,-2.19574,0.478317,1.49747,0.831768
-641.838,0.97746,0.0656421,6,63,0,747.489,-0.849417,0.507046,0.459541,0.0815919,-1.84877,-1.19367,0.00228571,-0.480945,-0.350653,0.363119,-0.36714,1.15645,-0.94484,0.760096,1.40363,0.127723,-1.07937,-0.595999,1.63564,-0.315723,-0.323432,1.07164,-1.11458,1.08245,1.83307,0.284058,-0.68001,0.0576905,-0.918307,0.641505,1.05425,0.309016,0.00495594,-1.43135,0.416224,0.0629996,-0.914181,1.6251,0.416495,1.67103,1.68194,0.474171,-0.0422651,0.0472967,-0.20476,0.729981,-1.14723,2.49043,-0.414987,-0.31036,-0.319765,-2.70595,0.114406,0.839928,0.969833,-0.050541,0.436921,-1.35259,1.0425,-0.92417,-1.56753,-0.0666032,0.936388,0.817774,1.05462,-0.520455,0.433895,2.47614,-0.826893,-1.22129,0.67193,-1.03975,0.896155,0.332488,-0.78909,1.45966,0.31527,-1.39104,-1.26928,0.551693,1.00414,0.704399,-0.730125,-0.195592,0.10979,2.58652,0.314026,-0.727234,-1.17623,0.417239,0.984853,0.90222,0.165886,-2.06953,0.366057,0.0333361,-1.07015,0.538576,1.32822,-2.16036,0.414262,1.04353,-0.505002,0.270431,-1.33701,1.41969,-0.195012,-0.0798226,-0.749604,0.699742,1.83533,0.496649,0.805545,1.02108,0.0385219,-1.82916,-0.044768,-1.6054,-1.01543,-0.381621,-0.458143,2.46879,-0.608403,-0.387328,1.15557,-0.837013,-0.709541,0.827329,1.0794,1.05137,0.144811,0.062413,-0.306321,0.902878,1.77218,-0.421198,2.17836,1.05167,1.41618,-1.80681,-0.0167804,0.225477,-0.850243,-0.01675,-1.06683,0.756737,1.01543,0.448436,0.462006,0.833953,-1.89338,-0.810736,1.80237,0.104109,0.0498383,-0.759532,-0.680196,-0.436006,-0.0657372,2.79427,0.306252,0.393669,-0.756221,0.517839,1.13608,-0.301079,2.14534,-0.434188,0.0247264,-0.433098,1.38365,-0.399809,-0.894695,0.963393,-0.731053,0.531484,2.57591,0.252766,-0.776541,0.0165993,0.966857,-1.58726,-1.75745,0.892311,0.542261,0.135696,-0.284724,1.22496,-2.11186,0.294304,1.47575,0.744316
-647.29,0.918444,0.0656421,6,63,0,731.974,1.58925,-0.621236,1.16925,-1.72711,-1.64389,-2.1888,-2.28792,-1.19792,0.300621,-1.57428,-0.375631,-1.18163,-0.687914,0.397712,-0.0935192,0.953208,0.509874,0.490641,-0.599324,-1.35841,-0.912905,1.15079,-0.357807,0.27271,0.43542,-0.973592,-1.19458,0.113189,-0.661911,-0.737485,-0.342455,-0.289319,0.478908,-0.765216,0.414737,-1.10927,-0.018763,0.541172,0.231931,0.252169,1.40924,0.812886,-0.941045,-0.214318,-0.272389,0.535322,-0.170815,0.940466,-0.671456,-0.209893,-1.26899,0.134057,0.359952,0.683566,1.05606,-0.378886,-0.457563,-0.171689,0.665899,-2.21129,0.0895582,-0.547048,-0.79811,0.0192297,-0.305589,0.911941,1.00031,0.749052,-0.417688,-0.450541,-0.0455659,-0.334572,1.12009,-0.991561,0.0532758,1.90385,-2.45177,0.713209,-0.768734,-0.369923,1.46934,2.05526,-0.578716,-0.693462,-0.700218,2.14831,-1.224,-0.697335,-0.188053,0.88563,0.405864,1.1264,-0.423831,-0.785563,-0.0648677,-0.832626,1.03029,1.22216,-1.70566,0.958777,0.748079,-0.136715,0.786056,-0.508637,1.93948,-0.728751,-0.963783,-1.81145,1.60296,0.564083,-0.0464541,1.02643,1.2575,-0.643594,-1.64142,0.879867,-0.487538,0.715867,-0.136477,0.919876,0.813677,-0.158699,2.06161,0.440952,-0.0802332,-0.129434,0.0862981,-1.07132,0.266303,0.551442,1.28789,-0.564936,0.839691,-1.16511,-1.92013,-1.57808,-0.152346,0.297936,-1.88345,-1.51146,-0.898868,-0.535914,0.223008,-1.62423,0.66395,-0.00761695,-0.443257,-0.700221,-1.74543,-1.63026,1.63843,-0.509359,1.19026,0.53984,0.260895,-0.959116,1.16754,-1.06782,-0.606615,-0.821967,1.16303,-0.827971,-0.200454,0.59175,-1.41597,0.573004,0.153962,-1.21187,-0.554856,0.119918,-0.354236,-0.627385,1.63135,0.00269623,-0.361776,0.355402,1.88341,-1.74481,-0.317404,-0.293163,0.724178,1.38232,-0.236956,0.610431,0.435816,-0.441472,-0.305047,0.381642,-0.494908,0.113979,1.22984,0.6873
-630.741,0.979121,0.0656421,6,63,0,735.699,0.809894,-1.1161,-0.357398,-1.27518,-0.346286,-0.435213,-0.996534,0.13588,-0.0849134,-0.299239,-0.0424185,0.337481,0.108093,0.21144,0.511763,0.388643,-0.930446,-0.132712,1.0683,-1.7087,-1.07886,0.725174,-0.840503,0.697734,1.14208,0.583717,-1.00568,-0.359009,-0.460473,0.226204,0.610504,0.53804,0.621498,-0.208058,0.20057,-0.225652,-2.16527,1.20278,-0.270035,0.492661,1.17463,0.654735,-1.7112,-0.252639,-0.570821,-0.731426,0.458387,1.48336,-1.70358,-0.240635,-1.15572,-1.43314,0.413878,0.852279,0.822619,-1.55985,-0.840039,-1.15554,-0.158424,-1.10147,-0.561008,-0.934515,-0.794168,-0.362545,0.159111,-0.500066,0.186495,1.6543,-1.50471,-0.812879,1.04759,-1.59053,0.726717,0.0120922,-0.759886,0.796269,-1.37384,0.619259,-2.68013,0.447168,1.47279,1.38336,-0.854647,-0.882713,-0.207368,1.75457,-0.62722,-1.73421,-0.372429,0.0126979,-0.323843,1.22233,-0.071614,-1.47252,-0.666431,-0.833192,1.87466,0.464858,-0.123382,-1.24533,1.06012,-0.175789,0.0247381,-0.105039,-0.109202,1.42361,0.958712,-1.34357,-0.827086,0.505,1.22264,0.889729,1.3846,0.309024,-0.961258,1.72049,0.114477,2.32886,-1.14767,-1.1579,1.13793,1.57278,0.667801,-1.10205,0.994101,1.54309,-0.225921,-1.00809,-0.918873,0.524151,0.722682,-2.12217,-0.77455,-1.89815,-0.983994,-2.60143,0.815956,-0.173421,-1.11654,-0.443285,-1.62479,-0.302763,-0.977586,-0.364362,-0.35914,1.37374,-0.122309,1.31647,-0.534275,-0.372265,-1.76982,-0.417415,2.41987,-0.920034,-0.687775,-0.0429019,-0.40342,-0.182174,-0.654106,0.00882684,0.00926961,-0.169824,0.801514,0.817475,-0.240069,-0.406485,-0.488656,-1.17802,-0.323935,-0.0736764,1.19792,0.425016,0.20567,-0.0501166,-0.604361,-1.26534,2.44033,-1.94703,0.0659417,-0.25798,-1.28243,-0.286026,0.612423,0.19599,0.452548,-0.699574,-0.144453,0.219107,-1.58069,0.0235058,1.52746,0.590926
-621.668,0.974561,0.0656421,6,63,0,722.36,-0.655791,-1.22951,-0.154461,-1.4439,-0.382663,-0.695188,-0.215636,-0.126545,0.098637,-0.533741,-0.0446052,-0.345897,-0.566651,0.679463,0.961743,0.972586,-0.75916,-0.982408,1.35419,-1.85768,-0.572067,1.11101,0.73552,0.849953,0.880395,-0.309656,-1.6771,0.907711,-0.0128499,0.80376,0.407419,0.301328,0.935048,-0.859192,0.645329,-1.21821,-1.70788,1.46139,-0.998466,0.958856,1.86721,0.41092,-0.666886,-0.510866,-0.939256,-0.660328,-0.437564,1.6167,-2.07331,-0.423271,-0.570859,-2.15045,0.135286,1.38778,9.34308e-05,-1.64429,0.423314,-0.595385,-0.275562,-0.340263,-1.09207,-0.73215,-0.734111,-0.228597,-0.713254,0.418431,-0.116203,1.06929,-1.31536,-1.32858,0.360769,-1.94271,-0.235596,0.0191746,-0.172186,1.0104,-0.800717,-1.19849,-1.50843,0.33681,1.34015,1.1955,-0.0457385,-1.76081,-1.71425,1.05659,-0.384977,-0.725954,-0.0957547,-1.17,0.917769,1.21158,-0.38493,-1.41002,0.114829,-0.492016,0.18359,0.150066,0.292785,-0.0647804,0.477194,0.459458,-0.52901,-0.380808,0.790928,1.52417,0.292838,0.990504,-0.75551,0.594566,0.978105,0.449637,1.21319,-0.880578,-1.7737,0.705814,0.358203,-0.610833,0.376498,0.168482,-0.0569367,1.4885,-0.11084,-1.73201,0.368359,0.573485,0.335866,0.417851,-0.332354,-0.211169,1.44884,-2.37047,0.16938,-0.891829,-0.913184,-1.65294,1.02604,1.67757,-2.25301,-0.571575,0.347811,1.50033,-1.99322,0.363022,0.596367,0.334275,-0.129265,0.379359,-0.775684,0.77961,-0.865499,-0.196706,1.65775,-0.448226,-1.05154,-0.970381,0.310441,0.129999,-1.08239,1.24542,0.660483,0.106765,0.842904,0.0358862,0.444245,0.109839,0.104494,-0.93814,-0.45818,0.404588,0.377677,0.141318,0.460058,-0.115855,0.015447,-0.115302,2.06517,-0.258024,0.544937,0.420052,-0.144674,-0.103719,-0.185866,0.611126,1.26867,-0.598693,0.327898,0.847183,-1.84022,0.41189,1.23313,0.969754
-639.022,0.569393,0.0656421,6,63,0,737.866,-0.888526,-2.39495,-0.362348,-0.748043,-0.306854,-0.249172,-0.812475,-0.793304,-0.285966,-0.741997,-0.543915,-1.07627,-1.26839,1.28814,1.90592,0.763229,-0.384484,-0.641668,0.413714,-2.82763,0.0829149,0.924466,0.381222,1.26814,1.00708,0.211272,-1.41453,1.06649,-1.21037,1.47243,0.601599,0.277246,1.06189,-0.628849,0.35071,0.332501,-1.95601,1.07593,-1.28538,1.2708,1.99424,0.414992,-0.165637,0.170838,-0.739856,0.362603,-0.212225,1.11289,-1.47856,-1.79992,-1.06808,-1.07086,-0.341288,1.17155,1.04787,-1.09906,0.0424581,0.0735492,0.726626,-1.35321,-1.5229,-1.55257,-0.961697,-0.372677,-0.789727,0.0898386,0.0894967,0.742147,-0.963461,-0.944207,0.522093,-1.60518,-0.00756163,-0.560077,-0.437382,0.940002,-1.12225,-0.859104,-0.848455,0.600917,0.159466,0.616026,-0.58023,-1.17963,-1.74189,1.78601,-1.17978,-0.334456,-1.93535,-1.25816,0.23253,0.616783,-0.0724929,-0.881253,-1.05859,-0.980649,0.584754,-1.73166,1.94712,-0.284751,0.69683,0.649091,-0.59679,-0.187843,0.442562,1.29689,-0.0762046,-0.235401,0.117575,1.16935,0.236803,0.0165304,1.60492,-1.41598,-0.190292,-0.34194,-1.12111,-0.910459,-0.188717,0.094879,0.46678,0.505116,-0.233035,-1.83766,1.03117,-0.316679,0.296753,0.252907,-0.497337,0.864538,1.30132,-1.01241,-0.011881,-1.05454,-0.590536,-2.2394,1.88505,1.67473,-1.61091,-0.31601,0.293623,2.52975,-1.35304,0.16481,0.0567879,0.565876,-0.900648,-0.223803,-0.662314,0.0628849,-2.31513,-0.534239,0.288658,-0.610314,-0.400892,-1.8684,-0.346266,0.319283,0.418894,1.5037,0.835417,0.543396,0.930336,0.168443,0.146726,0.0274327,0.185537,-1.29732,-0.174713,0.623417,0.987089,-0.200212,0.803312,0.136805,0.450615,0.0894777,1.68038,0.418275,-0.571739,0.0500667,-0.39175,0.563473,0.142314,0.58874,0.70678,-0.489002,0.0679571,0.44619,-1.95297,0.128872,1.40109,0.80825
-622.87,0.986535,0.0656421,6,63,0,723.33,-0.875478,2.19395,1.61457,0.0745963,-0.988673,-1.26815,-0.72734,0.167252,-0.431824,0.235508,-0.724528,0.341789,-0.278474,0.151248,-0.532642,0.816847,0.799001,0.0422401,0.576365,0.450585,-1.01028,1.41678,-2.05722,0.449768,1.25919,-0.489778,-0.298244,-0.628882,-0.6067,-1.1226,0.30114,0.124236,0.152098,-0.886557,0.513688,-1.71615,-0.365179,0.248484,-0.0757391,-0.49083,0.543605,-0.491728,-1.62255,0.122453,-0.0861474,-0.179673,-1.01705,1.54782,0.0246497,0.146973,0.234468,-0.373398,0.490168,-0.0557506,0.288059,-1.3646,-0.284916,-2.64442,0.259575,-0.262863,-3.56492,-0.661191,1.16276,0.166844,-0.416686,-0.172613,0.943953,1.72713,-0.817013,-0.504158,0.501163,-0.150917,1.12306,0.127587,-1.55488,1.47032,-1.01155,0.00607491,-1.23431,-0.481663,1.83295,1.03727,0.0986374,-0.354668,0.382654,2.27101,1.04014,-1.48323,-0.781596,1.11913,-0.740405,0.918713,0.0197803,-0.562272,0.064833,-0.483343,-0.0717095,3.01733,-2.4062,-0.188462,0.406622,-0.854678,-0.0117208,0.471414,0.102277,0.586415,-0.100066,-0.702833,-0.531605,0.35283,0.349227,0.303205,0.273266,-0.854856,-1.16364,-0.776673,-0.579488,-0.101237,-0.545679,-0.175466,0.825271,1.41179,0.846482,-0.00103423,-0.480729,-0.733614,-0.105115,0.0517112,1.75963,-0.292891,0.855485,1.44746,-0.0807107,0.541288,-0.302189,-0.194366,0.30068,0.68094,0.39656,0.0265863,-1.46577,-0.525664,0.420694,-0.449043,-0.0315274,-0.88497,2.36282,1.17985,-0.78866,-0.0267801,0.750244,-0.991029,2.87808,-0.274812,0.780156,0.84696,0.726846,0.712062,-0.936124,-0.634222,0.661223,-0.670938,0.140033,1.38411,0.55082,-0.816827,0.764406,-0.512515,0.879417,-1.83612,0.273453,-0.901873,0.305241,0.812868,-1.40516,-0.43314,1.71371,-2.09472,-0.221647,-0.344649,0.181989,-1.21833,-0.146183,-0.108785,0.2049,-0.117908,-0.876782,0.207152,-1.5931,0.139392,1.85286,1.18411
-623.156,0.949712,0.0656421,6,63,0,722.551,-0.953058,1.58763,1.47281,-0.239512,-1.14782,-0.875637,-0.449568,0.867222,0.242988,0.346436,-0.746621,0.500651,-0.0738845,-0.561777,0.450055,1.40349,0.762437,0.265624,0.0705866,0.79751,-1.18578,1.5421,-2.01913,0.962577,1.3415,-0.579558,0.209936,-0.289934,-1.04257,-0.780469,0.197359,0.262766,0.546328,-1.30509,1.09105,-1.54237,0.364333,0.756762,-0.34444,-0.486303,0.679487,-0.209058,-0.890161,0.356944,-0.0959607,0.0764804,-0.897905,0.993789,-0.488498,0.1498,0.12024,-0.618732,0.4813,-0.207296,0.431859,-1.23739,-0.936816,-1.81433,-0.0807959,-0.0248063,-3.5894,-0.876155,1.65698,0.0743729,-0.975233,0.228473,1.23664,1.40122,-1.1015,-0.926237,0.484377,-0.941766,0.57813,0.477772,-1.98032,1.28718,-0.578056,0.0308989,-1.29512,0.0541234,1.45108,1.1816,-0.0646681,-0.0636024,0.491746,2.3244,0.478703,-0.973775,-0.250126,1.12807,-0.818314,1.04949,0.259912,-0.341239,-0.240101,-0.323767,0.145269,2.57122,-1.68162,0.287703,-0.234082,-0.749964,-1.12474,0.37,0.133865,0.996305,0.004775,-0.389465,-0.835877,0.997004,0.299899,-0.430056,-0.484244,-1.58302,-1.0407,-0.599316,-1.32833,-0.497633,-0.929475,-0.352991,0.359102,1.0793,1.04612,0.248497,0.351786,-1.45123,-0.665333,0.961146,1.72967,-0.0134523,1.03925,1.23373,0.904439,-0.569098,-1.30496,0.0501724,1.01913,0.650246,0.902973,0.122145,-0.948186,0.112612,0.361212,0.0500073,-0.375861,-1.06272,1.59182,1.14314,-1.32822,0.131503,0.383931,-0.565814,2.7122,-0.118948,0.548439,0.913529,0.849499,0.880291,-0.62759,0.107758,0.885326,0.0273922,-0.623963,0.530271,0.383389,-0.400722,0.591802,-0.502479,1.03989,-1.12498,0.13341,-0.825336,0.292962,0.371491,-1.05464,-0.812978,1.26924,-2.21047,0.181892,-0.998811,0.599055,-0.728341,-0.557741,-0.205609,-0.5725,0.855896,-0.876139,0.182911,-1.75616,0.223517,2.0111,1.36745
