# 0.666611, 0.56217, 0.688073, 0.558302, 0.519294, 0.469291, 0.513522, 0.391462, 0.341668, 0.467034, 0.328852, 0.467775, 0.688644, 0.333024, 0.392209, 0.35874, 0.394715, 0.531852, 0.378613, 0.511914, 0.641696, 0.338251, 0.577344, 0.37998, 0.301486, 0.480059, 0.547378, 0.385749, 0.536932, 0.432452, 0.356739, 0.343309, 0.352453, 0.512058, 0.45785, 0.608005, 0.372502, 0.319935, 0.40975, 0.395407, 0.286146, 0.285027, 0.495865, 0.325951, 0.413336, 0.301039, 0.504526, 0.370253, 0.696814, 0.461024, 0.418125, 0.471185, 0.356793, 0.320928, 0.257076, 0.566737, 0.452832, 0.546674, 0.357041, 0.515587, 0.581752, 0.586524, 0.271506, 0.336717, 0.44523, 0.417466, 0.305972, 0.260625, 0.433919, 0.456679, 0.277008, 0.458349, 0.297404, 0.34303, 0.410623, 0.262034, 0.466063, 0.331675, 0.501778, 0.314631, 0.298633, 0.304551, 0.314777, 0.560842, 0.40271, 0.30097, 0.272692, 0.551256, 0.480949, 0.373039, 0.287297, 0.265231, 0.34474, 0.475135, 0.32333, 0.530595, 0.616258, 0.705801, 0.789628, 0.743409, 0.595317, 0.707121, 0.68571, 0.821383, 0.765766, 0.574376, 0.711106, 0.715383, 0.785604, 0.619752, 0.71781, 0.614984, 0.616365, 0.919317, 0.809952, 0.855875, 0.91204, 0.954359, 0.660013, 0.698547, 0.721849, 0.611217, 0.696677, 0.932944, 0.670359, 0.96739, 0.671691, 0.509054, 0.499551, 0.639153, 0.57957, 0.818679, 0.615003, 0.840599, 0.730432, 0.867316, 0.59704, 0.664673, 0.805148, 0.788872, 0.638519, 0.590221, 0.788743, 0.651358, 0.793924, 0.79921, 0.545118, 0.64732, 0.61116, 0.695829, 0.78201, 0.913308, 0.500567, 0.644828, 0.690301, 0.643076, 0.649294, 0.618214, 0.599016, 0.487672, 0.532627, 0.611412, 0.687566, 0.610431, 0.590914, 0.607633, 0.592635, 0.704753, 0.590827, 0.60976, 0.6451, 0.760692, 0.528927, 0.550043, 0.579792, 0.665358, 0.430881, 0.735489, 0.7066, 0.704175, 0.67275, 0.645961, 0.807031, 0.493147, 0.487839, 0.664526, 0.362382, 1.32304, 0.468122, 1.46927, 0.11087, 0.149145
-630.506,0.996197,0.0676344,6,63,0,740.239,-1.06535,-0.0987743,0.653797,0.62041,0.15524,0.00135893,-0.496613,0.202135,-0.102096,-0.483766,-1.0984,0.325153,-0.22418,0.814281,0.40251,1.89769,1.20788,-0.374583,0.655759,-0.765137,-0.451101,1.30393,0.300973,1.66335,1.44829,0.31727,-1.5446,0.664966,0.059508,1.41226,0.175414,0.164842,0.322492,-0.637683,0.997588,-1.37658,-0.468872,0.936676,0.270874,0.104424,1.92576,-0.0111506,-0.0606517,-0.431101,-0.517928,-0.711128,-0.444783,2.11654,-0.426277,-0.227783,0.210547,-0.490133,0.403374,0.0734482,0.767061,-0.15844,0.15722,-1.1508,1.66853,-1.04709,-0.129001,-1.58237,-0.0597391,0.75147,0.414518,-0.655934,0.274926,0.98251,0.0227322,0.224045,1.00773,-0.173248,0.885662,-0.367282,-1.42825,1.48673,-0.956937,0.234893,0.726762,0.878775,1.604,1.71754,-0.823941,-1.74771,-0.610108,2.56366,0.580692,0.611654,-0.368034,-0.133109,-0.51135,1.52412,0.419245,-0.096469,0.136823,0.252805,0.424212,0.0864534,-0.481748,-0.636145,0.551058,0.7597,1.9743,1.38204,-0.21911,1.99653,-1.59686,-0.427764,0.0993157,1.28122,0.229914,0.14028,0.216165,-0.201441,-0.385245,0.442912,-0.575801,-0.966614,-0.150262,0.785195,0.207563,0.704862,1.15167,-0.835177,0.539102,-0.768127,-1.30408,1.9016,1.38882,-1.47554,0.78496,0.789752,0.639937,-0.763068,-1.95088,-2.34535,1.62648,1.62977,-0.0463753,-0.0298517,-1.10886,-0.465949,0.0617944,-0.0516399,-1.45356,-1.53066,1.73045,2.18556,-0.409705,-0.449001,-0.0110961,-1.52838,2.57457,-0.0435691,-0.733579,-1.06222,0.149101,1.00908,-1.99028,1.37566,0.276652,-0.319734,-0.29363,0.379059,-0.0941482,-0.0505711,-0.0807074,-1.66935,-0.085015,1.1753,1.09938,-0.786715,1.28902,-1.308,0.431515,-0.781232,1.8918,-2.3966,-2.57612,-0.273536,-0.282054,-2.35994,0.597356,-1.16984,-1.03359,-0.537941,-0.85839,0.429213,-2.71765,0.0289415,2.16006,1.02271
-625.1,0.99428,0.0676344,6,63,0,717.978,-0.212327,-0.0254125,0.106367,-0.324471,-1.99618,-0.978359,-1.10523,-0.391054,-0.288444,-0.450061,0.412902,-0.20197,-1.1245,0.543022,1.11423,0.595389,0.0126925,-0.28673,0.661107,-0.797309,-0.982368,1.3497,-2.43166,0.640743,1.35085,-0.288706,-0.15372,-0.0400285,-1.68198,0.244258,1.35373,0.524006,0.566742,0.259118,0.884828,-0.20499,-1.29801,0.973228,-0.525685,0.989945,0.67196,0.152676,-2.55779,1.53467,0.409358,1.12868,-1.04506,0.635432,-1.59788,-0.285549,-0.0986613,-0.948405,0.122402,0.305157,0.890663,-1.32874,-0.198179,-0.421426,0.227405,-0.559043,-1.45951,-0.217842,0.320369,0.601241,-0.473091,0.0138885,0.689759,1.57218,-1.53523,-1.80976,-0.0579984,-1.30497,0.557001,-0.145559,-0.642659,2.21503,-0.611595,-0.764722,-2.96529,-0.126496,0.539693,0.565107,0.331264,-0.756154,0.221664,1.17634,-0.113421,-2.43386,-1.35222,0.92312,0.86986,0.496685,-0.555059,-1.44335,-0.259045,-1.88919,-0.86782,0.119566,-0.23294,-0.174921,-0.125377,-1.6661,-2.34342,-0.344263,-0.30131,-0.271031,0.574146,-0.329394,0.613625,0.12044,-0.453253,0.778126,0.911005,-1.11703,-1.15536,-1.21732,-0.801616,-0.431479,-0.11983,0.0848481,0.700795,1.32058,-1.40115,-0.57282,-0.57437,-0.61418,1.733,-0.223924,0.0607955,0.586866,0.95291,-0.642118,0.0437878,-0.657754,0.606662,0.990368,0.738148,-0.286511,-1.21066,-1.25284,0.622711,0.416096,-0.946868,-0.756322,1.31171,0.510272,-0.515041,-0.243781,-0.33815,0.484818,-1.34245,0.382914,1.14616,-0.0552365,1.06581,-0.217751,0.970295,-0.195812,1.52344,-0.63184,0.378607,0.0232596,-0.86039,1.27447,0.255612,-1.59285,0.00304416,-0.166687,-0.471251,-2.89506,0.413533,-1.13149,-1.03112,1.41288,-1.02805,0.0509648,1.29702,0.584729,1.01885,-0.103782,0.959834,0.871589,-1.11167,1.17833,1.39599,0.342352,-1.47624,1.85253,-1.16196,1.33101,3.60556,1.4377
-615.035,0.883889,0.0676344,6,63,0,726.098,-1.57982,-1.64646,0.693748,-1.34427,-0.334258,0.00683467,-0.360153,0.225966,-0.100903,0.947469,-0.628504,-0.512998,-0.0186459,1.7766,0.99034,0.555956,0.825686,-1.4247,1.36689,-1.26094,-0.146325,1.06045,0.439471,0.977597,1.40371,-0.29557,-1.81957,0.91395,-0.0977151,0.216843,0.470264,0.631454,0.541864,-2.03771,0.981014,-1.34488,-0.0978843,0.749407,-0.539461,0.138195,1.09066,-0.446234,0.259725,0.732301,-1.16923,-0.595274,-0.634159,1.85264,0.267399,-0.0466811,-0.865017,-0.734568,0.390348,0.25767,0.306772,-0.436316,0.606218,-1.11526,0.325432,-1.46528,-0.100808,-1.18951,-0.0465698,0.796674,-0.632744,-0.883403,0.0452064,0.917134,-0.507579,-0.881887,1.38413,-0.714296,1.19751,-0.16904,-1.40559,0.600792,-1.38157,-0.342302,0.712819,0.320923,1.08268,1.63838,-0.976878,-1.10683,-1.20051,2.77679,0.253615,0.0254722,-0.874471,-0.336116,-0.608044,1.4157,-0.338266,-0.431635,-0.245116,-1.09481,1.0526,0.494248,-1.00593,-0.235622,0.479362,1.27431,1.36681,0.412308,0.327137,2.38665,-1.02671,-0.860659,-0.628465,0.801088,0.229299,-0.0844336,0.466971,0.383453,-0.743954,0.49039,-1.86422,-0.998509,0.0790104,0.331805,0.0537749,0.288389,1.07679,-0.547588,0.373616,-0.957447,-0.989357,0.333506,0.84454,-1.04384,1.44291,-0.0999457,0.557272,-0.571715,-1.85067,-2.19819,1.41595,1.4137,-0.358416,-0.452251,-0.178073,-0.739422,-0.515442,-0.329027,-0.271881,-1.62165,1.61059,1.12396,-0.924396,-0.90498,-0.424847,-1.05328,1.93081,0.192368,-0.234412,-1.14408,0.802392,0.337695,-1.41312,1.62479,0.709271,-0.297165,0.39142,0.67677,-0.0583023,0.0100701,-0.0498321,-1.32271,-0.146399,1.58416,1.1272,-0.392184,0.666943,-0.300193,0.238066,0.351753,2.41705,-1.99321,-1.00154,-0.343557,-0.459863,-1.94916,-0.610085,-0.414367,0.170863,-0.302114,-1.38529,0.125485,-1.05912,0.0388461,2.96805,2.49607
-620.793,0.988553,0.0676344,6,63,0,711.335,-1.79619,0.588641,-1.29529,0.0966894,-1.32284,1.12984,-1.25358,1.91826,-0.304466,-0.788671,-0.551033,-0.113536,-1.8279,-0.0131296,0.426721,0.856981,1.37336,0.153519,0.0541564,-0.388787,-1.70219,1.23441,-2.82981,1.02281,1.67017,-0.123236,-0.409474,1.50465,-1.52076,-0.0230498,0.48461,-0.413084,0.939318,-0.110224,-0.198998,-1.53713,-0.994652,1.81811,-0.0821791,0.959831,2.00805,0.365322,-1.61377,-0.118421,0.375541,0.839049,-0.982018,1.43403,-1.90176,0.0723215,0.183401,-1.16905,-0.282656,0.255362,0.787,-1.19821,-0.0613179,-0.540368,0.451472,-0.606073,-1.71037,-0.580828,-0.113218,0.0730222,0.44335,0.153807,0.887527,0.483346,-1.5014,-0.976525,0.37499,-1.9016,-0.164287,-0.67999,-3.03631,2.12251,-0.589455,-0.163665,-1.838,0.597446,0.220298,0.111948,-0.121399,-0.939252,0.622634,0.41319,-0.624114,-2.37065,-0.947655,-0.0229602,0.292546,0.158308,-0.560848,-1.68817,-0.594929,-0.844055,-1.51022,0.444088,-0.00893474,-0.498874,0.932481,-1.50077,-1.67762,0.435258,-0.631834,0.58523,-0.41191,0.270868,0.912509,1.39062,0.376796,-0.421537,0.784146,-2.48898,-1.62617,-0.10582,0.458655,-1.4288,0.115174,-0.182294,0.903496,0.201812,0.394963,-1.05461,0.68328,-1.00992,0.664019,-0.391282,0.360179,-0.265491,-0.206823,-0.401796,0.397934,-1.13618,0.161431,0.54222,0.374637,-0.436986,-1.36543,-1.26637,-0.204202,0.051989,-0.585256,-1.15707,0.222796,0.292354,-0.899192,0.816794,0.144305,0.426392,-1.38318,-0.632007,1.22081,-0.362731,0.587878,-0.391848,0.321431,-1.1923,0.172044,-0.612165,0.991862,-0.644515,-0.728977,0.849299,-0.0551594,-0.497928,-0.581616,-0.725575,0.0484795,-2.32076,-0.370592,-1.713,-0.613226,0.632703,-0.943397,-0.927139,0.822916,-0.0612226,-0.572963,0.488497,1.85371,0.146777,0.424474,0.30639,-0.223031,-0.428174,-1.21813,0.160532,-1.63882,0.799585,3.56438,2.25288
-625.244,0.775156,0.0676344,6,63,0,716.843,0.0981033,-0.0308196,1.76986,0.183046,-0.0848939,-2.6021,-1.493,-1.012,-1.46553,-0.624909,0.291478,-1.01857,-0.377511,1.25531,0.194626,0.392046,-0.42693,-1.0082,0.878721,0.844101,-0.45819,1.34764,0.350597,1.02399,0.570338,-0.39195,-2.0172,-0.398816,-0.617572,0.266968,-0.835281,0.262272,-0.716693,-1.84789,0.117901,-0.663115,-1.54506,1.27106,-0.678522,0.282027,1.36879,-0.108403,0.236442,0.775658,-1.02828,-0.592314,-0.414844,1.76414,0.393699,-0.496033,-1.184,-0.561215,1.21552,-0.196204,1.83744,-0.291784,0.485554,-1.04287,0.451604,-0.830948,0.524543,-0.852575,0.262683,2.40878,0.0721964,-0.535264,0.0490696,1.08212,-0.619147,-1.06902,0.107388,-0.280214,0.359446,-0.636798,0.359843,1.13698,-1.41157,0.601107,-0.379123,1.11677,0.641925,2.10588,-0.27382,-1.29837,-0.913516,1.88241,-0.101343,0.00897325,-1.20254,1.12185,-0.128835,1.67994,0.0375471,-0.462685,-0.0272426,-1.17127,1.79037,0.24449,0.396309,-0.306288,0.506284,1.89968,1.235,-0.409489,-0.597206,1.16602,-1.14534,-0.731734,-0.339133,1.01802,-0.424381,1.59185,1.30645,0.534144,-0.157385,-0.989339,-2.1017,-0.297568,0.0814702,1.51202,-0.406173,1.82616,0.89793,-0.90029,-0.251574,-0.72293,-0.459044,0.701957,1.01216,-1.4836,0.412546,-1.14557,0.0613552,-0.490245,-2.35782,-2.40472,1.90604,-0.0288957,-0.706038,-0.288793,-0.0456985,-1.22238,-0.0833247,-0.491257,0.0213938,-1.3651,2.55906,1.12831,-1.10371,-1.20495,-0.219562,-1.01872,0.891508,-0.632138,0.697361,-1.27802,0.99417,0.0877751,-0.637782,0.220939,-0.244812,-0.873059,-0.834013,0.0935906,-0.413818,-1.15586,-0.364518,-1.67509,-0.439592,0.198174,1.10832,-0.313986,0.417245,0.1527,0.330955,0.792308,0.977599,-2.26924,-0.933159,-0.0862334,0.0432987,-1.51846,-0.0915055,0.37439,-0.0650164,-0.0627793,-1.99695,0.276977,0.24341,0.0521592,4.37907,3.55241
-632.064,0.973574,0.0676344,6,63,0,730.142,-1.47977,-0.783039,0.513627,1.51426,-0.185743,-2.01085,-0.842141,0.368445,-1.04987,0.250876,0.118148,-0.126551,-1.49983,0.406329,0.485143,-0.327564,0.128637,-0.979031,0.54302,-0.638817,-0.97831,0.74674,-1.57434,0.666232,1.49219,0.656805,-1.12027,0.716428,-2.29451,1.56574,-0.596523,0.351044,0.639815,-1.72714,-1.17132,-1.00807,-1.94666,0.569275,-0.755624,1.23029,0.608011,-0.240657,-1.18624,0.757494,-0.148986,-0.019297,-1.78075,1.32243,-1.27237,-0.256601,-0.104581,-0.990158,-0.569579,0.504833,-0.313788,-1.00519,1.11277,-0.759316,1.18704,-0.0372854,-1.63487,-0.0482923,0.188179,1.07546,0.493844,-0.280456,0.40819,2.02745,-0.723775,-1.00126,0.662252,-1.14138,0.635527,0.676121,-1.25787,1.64398,-2.71735,0.783799,-1.03523,1.50083,0.775013,2.46261,-0.388157,-2.18295,0.36788,1.5857,-0.314226,-1.47763,-0.747001,0.62526,0.2808,1.12178,-0.157945,-3.71205,0.0216279,-0.302322,-1.08493,-1.00368,0.548332,-0.9782,0.036388,-0.013615,-1.99614,0.577883,-1.18042,1.60927,-0.116963,-0.181691,0.60464,0.454235,-0.279944,-0.968836,2.07113,-1.54348,-1.18334,0.120305,-0.514651,0.218845,-0.356908,1.15333,1.85909,-0.763324,1.61919,-1.41838,0.20681,-1.78457,0.0691122,-0.10151,1.82148,0.0209397,-0.233113,-0.217457,0.381869,-1.98563,-0.174048,-0.701034,0.321228,-0.0809783,-1.00102,-0.298109,0.610723,-0.130522,-0.454067,0.660118,-1.1015,1.76119,-0.10499,0.83514,-0.180316,0.0889123,-2.33099,-1.77331,1.51722,-0.455375,0.806647,-0.29312,1.12276,-0.388742,-0.974632,0.693475,0.984921,-0.205197,0.318325,1.82095,0.950313,-0.0222008,0.104135,-1.41105,-1.39567,-0.933075,0.0466528,-0.994443,-0.0184137,-0.168574,-0.36888,-0.136906,1.04202,-1.49782,-1.02486,0.065856,0.783511,-0.794094,-0.792756,-0.0439142,-0.298466,0.596677,-1.66151,0.23545,-1.09273,0.617441,4.2071,3.24905
-636.51,0.989369,0.0676344,6,63,0,721.434,-0.791112,-0.628083,1.73709,-0.952472,-0.640378,-0.80117,-0.490291,-1.0671,0.503487,-1.36123,-0.836027,0.166282,-1.04165,0.973904,1.16014,1.08577,0.283644,0.576494,1.81872,-1.02834,-2.28394,1.72692,-0.0938143,1.5565,1.85634,-0.31974,-0.0921474,0.0274546,-0.392115,-0.931462,1.95804,-0.22249,0.923125,-0.221602,1.27251,-1.61755,0.279936,0.893879,-0.894111,1.40189,3.02763,0.258156,0.00338571,0.521485,-0.059538,-0.33851,-0.443845,2.74059,-0.599604,-0.456515,-0.661206,-0.9925,0.198844,-0.080182,2.30845,-0.903633,-0.368998,-1.15043,0.755312,-2.06915,-1.82388,-1.19221,0.727497,-0.56638,-0.17127,-0.0712454,0.393959,1.11988,-1.42107,-1.61404,0.371267,-0.588905,0.920901,-1.59198,-1.25791,1.54133,0.303981,-1.12538,-1.54861,-0.128848,1.33748,0.871244,-0.405509,-0.0196833,-0.00990265,1.91496,0.306303,-0.0401387,-1.99325,0.112871,0.410766,0.521338,-0.170102,0.499671,-1.92953,-1.41083,1.3196,0.444477,-1.08482,0.843835,0.767742,-0.795938,-0.164599,0.173779,0.8304,0.783811,-1.401,-1.05339,-0.122069,1.88076,1.40835,1.31595,0.0991981,-0.622188,-0.13782,0.437395,-0.357848,-1.15503,0.112061,-0.770857,0.198238,2.93248,-0.949539,-0.412671,0.531281,0.150145,0.205,-0.362781,-0.193433,0.0968747,1.02937,1.10861,1.08581,0.373107,-2.07519,1.35406,1.46919,0.813232,-0.474725,-0.244176,-0.88834,-0.248584,-1.31545,-0.875587,1.80503,-2.39931,0.739833,0.491733,-0.0356716,-0.126423,1.11782,-1.01119,1.92768,0.583744,-0.0538609,-1.15058,-1.2352,0.403084,0.566879,0.623135,1.10461,-0.883303,-0.279463,-0.0308563,-0.73676,-0.394235,0.389378,-0.94186,0.967217,0.190268,0.0253127,-0.50084,0.577465,-0.201106,-0.351829,-0.421729,1.20271,0.740941,-0.684167,-0.125569,-0.133111,-0.898043,-0.876815,0.342547,0.368423,-0.240719,-0.666531,0.302104,-1.38685,0.137099,1.15968,1.01485
-622.222,0.992665,0.0676344,6,63,0,717.687,-0.769137,-1.0089,-0.252385,-0.722163,-0.0661672,-1.34503,-0.462274,1.77008,-0.104811,0.655322,0.421251,-0.334211,-0.287966,0.778646,0.699076,0.83389,0.706262,-0.649837,0.0538235,0.0308516,0.45966,1.20694,-1.05277,0.930246,0.851291,0.240172,-1.20846,0.670223,-1.5072,1.60119,0.343448,0.911864,0.784808,-1.00087,0.194455,0.275288,-1.67496,0.911526,0.0196628,-0.334774,0.434105,-0.137866,-0.995741,-0.0311291,0.122451,-0.345774,-0.673935,1.32248,-1.61823,0.313153,0.613715,-0.734748,0.967373,1.51126,-0.180749,-0.408605,-0.122446,0.111878,0.787327,0.379439,0.480646,-0.0656008,0.669774,1.35183,0.682887,-0.462683,0.266168,0.723287,-0.284675,-0.149914,0.317214,-1.01987,0.118493,0.349522,-0.477387,0.800227,-2.37884,0.238919,-0.227114,0.222118,0.958967,0.678608,-0.114244,-1.78363,-0.552424,1.83881,-0.111654,-1.79653,-0.380736,0.0639683,-0.253657,0.982286,-0.512442,-2.65831,0.658597,-0.402598,-0.0699735,1.19556,0.839003,-0.896616,0.923114,0.284688,0.267407,0.858519,-0.472088,1.38641,1.20443,0.390519,0.047055,0.23127,-0.306917,-0.737783,1.4437,-0.797474,-1.14202,-0.755317,-0.919975,-0.295895,-0.642576,1.27345,0.976336,0.181754,1.80109,-1.01881,0.573388,-1.50955,-0.280057,1.28617,1.35582,-0.682065,0.344266,-0.927931,-0.529963,-1.42517,0.984863,-2.49601,0.703877,1.0057,-1.1952,-0.720801,0.470387,0.399251,0.180436,0.579393,-1.9006,1.83897,0.516909,1.61307,-0.961697,0.330538,-2.5366,-0.301893,2.419,-0.675831,1.31409,-0.190375,1.50948,-0.019489,-0.3429,0.599103,0.445422,0.35733,0.691129,1.43644,0.94995,-0.185539,-0.061908,-0.700803,-0.760984,-0.714567,1.08805,-1.08124,0.902819,0.543668,-0.205195,-0.456483,2.64749,-2.6094,0.0349191,-0.484217,1.29925,0.21445,0.254312,0.60799,1.1802,0.291248,0.0463998,1.54419,-2.07122,0.251303,2.31047,1.45854
-634.418,0.876804,0.0676344,6,63,0,725.945,-1.35509,-2.03981,0.659682,-0.476765,-0.380225,-1.73354,-1.20844,0.0706742,-0.493084,-2.08749,0.275031,-0.195226,-1.30091,1.05289,1.71655,2.4953,-0.480916,1.13269,0.8361,-0.844057,-1.28573,1.16521,-2.18912,1.21941,0.966779,-0.961956,-1.43009,-0.195295,-0.994196,0.0818755,0.37836,0.569534,0.710708,-1.30945,0.796806,-1.5709,0.0059197,0.418745,0.703463,0.818916,1.42097,0.0604977,-0.710463,0.512475,0.0963081,0.865601,-0.967977,1.30181,-0.89542,0.65889,-0.32112,-1.34027,-1.04318,1.01839,0.794734,-2.03456,0.44332,-0.702518,-0.825264,-1.05269,-0.101519,-1.31054,0.86464,0.66973,0.103915,1.2739,1.04799,1.22299,-0.89524,-1.2457,0.16311,-1.41179,0.637805,-0.590184,-1.40873,1.31292,-0.429676,-0.387546,-0.968898,0.215182,0.734377,1.54211,-0.247529,-1.2388,0.187591,1.47659,0.0778806,-1.54549,-0.424547,0.180917,0.143576,0.327793,-0.218131,-0.893254,-1.5305,-1.49489,-0.297445,-0.0404875,1.02665,0.698952,0.489462,0.0471946,-0.30003,1.32856,0.591935,1.02978,-0.105229,-1.18117,0.599781,0.991189,1.82133,1.76396,0.293261,0.315066,-0.71294,-0.531207,-0.735526,-0.352721,0.945572,-0.589975,1.43924,1.69237,-0.250122,-0.9711,-0.338123,-1.97244,0.0756119,-1.17566,-0.415926,0.0205263,1.54638,-0.287746,-1.32374,0.711597,-1.37397,-1.40908,-0.0826959,-0.630332,0.0219364,-0.89034,0.757395,0.20539,-2.10359,-0.292194,1.47396,-0.397278,-0.0926505,0.141558,-1.04925,-1.17896,-1.84735,-1.36286,1.40096,-0.958842,1.61378,-1.50448,-0.811013,0.326131,0.364581,1.34724,2.25697,-1.58306,-0.60288,0.846516,0.252028,-0.660709,-0.696453,-0.0319726,0.169961,-0.464829,-0.321062,0.00723855,1.1483,0.0933495,0.754894,-1.05871,1.33458,-0.19521,-1.59712,0.761294,-0.230901,0.222022,-0.0236811,-0.135889,-0.00555776,1.10182,-1.16631,0.358406,-0.572229,0.340876,2.05399,1.21118
-651.783,0.984788,0.0676344,6,63,0,740.615,-0.759526,0.468828,1.26485,1.27469,-0.00403198,-0.259404,-0.441406,-0.118487,-0.096381,2.11291,-0.0242715,-1.24939,-0.208455,1.26001,0.883013,0.0598411,1.14356,-1.65509,0.57999,-0.697267,0.132859,1.31015,-0.338978,0.891681,2.64631,1.63451,-1.00504,-0.143529,-1.42268,2.67804,0.539427,0.0795818,0.108373,-0.102665,0.384063,-0.64179,-2.04865,1.15558,-1.68158,-0.0188071,1.51166,0.295968,-0.556519,1.01571,0.70576,0.311592,-2.0938,1.86294,-0.456545,-1.19428,0.31949,-0.598137,1.82528,0.395143,0.851351,-0.00302201,-0.669378,-0.564414,1.95141,0.390586,-1.28646,-0.716977,0.0420012,-0.253925,-0.066106,-1.15431,-0.244479,0.739916,-2.3404,-0.207715,0.607995,-1.99581,0.575797,-0.081163,0.0820179,1.112,-1.00382,0.00841243,-1.1275,0.0170811,1.25346,0.0475735,-0.0299292,-0.53892,-1.08217,2.30007,0.140899,-0.143874,-2.2044,-0.203491,-0.125094,1.37751,-0.186792,-0.989212,0.111691,-0.853042,0.788753,-0.435007,-0.692547,-0.929835,0.067305,0.535545,-0.0800986,-0.684513,0.244243,1.69084,-0.515163,0.947354,-0.114109,-0.508838,-1.03306,-0.236341,1.1918,-1.31093,-0.431692,0.132534,0.744626,-0.013936,-1.00353,1.23265,-0.0975728,0.76987,0.317176,0.116783,0.201673,1.11882,-1.34179,0.894524,0.0747187,-0.45183,0.223942,-0.690207,1.673,-0.651135,0.98638,0.770579,1.41178,2.12671,-1.15336,-0.330701,-0.630525,1.27703,1.55782,-0.433778,-0.509168,0.548763,1.22797,0.411125,-0.151335,-0.152344,0.0898355,-0.621587,1.9338,1.24239,0.0166624,0.456752,0.76568,-0.360824,-0.358809,-1.00757,-0.170979,1.10912,0.986311,0.659092,0.0942974,-0.0885654,1.36336,-1.91619,-0.727769,0.336002,1.37972,-1.76058,0.305439,0.90026,-1.31877,-1.06525,2.60132,-1.56763,-0.439302,-2.0799,0.803725,-1.4514,-0.671549,1.51221,1.10504,-1.31971,-1.09321,0.78722,-2.54933,0.391801,1.42976,0.667091
-641.822,1,0.0676344,6,63,0,745.922,-0.0709622,-1.06028,-0.492499,-1.64714,0.261014,-0.907104,-0.954256,0.211361,-0.0263547,-1.66939,0.295026,0.731996,-1.65753,0.413545,0.913301,1.52673,-0.36384,1.08896,1.28325,-0.759573,-1.46005,1.09267,-1.03758,1.51247,0.403855,-1.2904,-0.735531,0.717374,-0.279793,-1.12792,0.758852,0.500502,1.2174,-1.40409,0.766932,-0.953309,0.262772,1.52867,1.0369,0.802467,0.873179,-0.604418,0.433012,-0.341958,-0.901452,-0.171593,0.625666,1.3875,-1.05418,1.20658,-0.588241,-1.33935,-0.915133,0.68525,0.49495,-1.75877,0.265883,-1.17744,-0.146453,-2.12757,-0.224059,-1.0486,0.0144548,0.825644,-0.541567,0.708933,1.70342,1.49846,-0.127908,-1.57126,-0.0783095,0.141311,1.02376,-0.211345,-1.93692,1.26188,-0.549889,-0.521964,-1.32138,0.76877,1.30019,1.68067,-1.14136,-0.832822,0.43292,1.52678,0.0437321,-1.39378,-0.720534,0.747049,0.0534482,1.18037,-0.286221,-0.564258,-0.659998,-0.962154,-0.242427,0.66831,-0.0356921,-0.239383,0.928397,-0.731795,-0.331116,0.440199,-0.250014,-0.138828,0.026096,-1.47669,-0.29608,1.62956,1.0027,0.882789,0.632592,-0.359176,-0.797354,-0.295334,-2.2831,-0.74693,0.663618,-0.914739,1.04934,0.89392,0.733832,-1.09009,0.288405,-2.48328,1.42674,-0.651236,1.03967,-0.195973,0.789422,0.839059,-1.03647,-0.829623,-2.07796,-2.38578,1.06575,-0.764578,-0.150235,-0.795872,0.539354,-0.968048,-1.63967,-0.176021,0.230949,-1.21026,-0.319778,0.538367,-0.451555,0.342824,-1.29956,-0.909853,1.05139,-1.20981,1.03096,-1.56103,-0.175397,0.327762,-0.399592,2.29797,1.14184,-1.53746,-1.42087,1.67193,-0.482856,-0.804337,-1.3512,0.380272,0.110102,-1.2495,-0.743855,-0.457105,0.486903,-0.28348,0.534385,0.687127,1.401,0.20941,-1.4542,1.12607,0.370456,0.344159,0.0606148,-0.623375,-0.459726,0.844151,-1.02155,0.704635,-0.541584,0.222004,2.25282,1.60881
